,datetime,mode1_d,mode1_d_mad,mode1_d_iqr,mode1_d_max,mode1_d_min,mode1_sigma,NSD1_sum,NSD1_sum_mad,NSD1_sum_iqr,NSD1_sum_max,NSD1_sum_min,mode2_d,mode2_d_mad,mode2_d_iqr,mode2_d_max,mode2_d_min,mode2_sigma,NSD2_sum,NSD2_sum_mad,NSD2_sum_iqr,NSD2_sum_max,NSD2_sum_min,n_measurements,window_id
12,2016-08-18 03:00:00,24.59169093383166,0.01,1.0616618181320376,28.838338206359808,24.59169093383166,1.75,389.475761272037,94.62614133043294,167.80347051915226,506.0553364996377,270.8776990226199,108.27214096300251,3.1652690498159473,6.3305380996318945,111.43741001281846,105.10687191318657,1.75,1095.6866140010043,44.7088220472217,88.97813715928282,1141.46916698626,1047.3671650042545,4,12
13,2016-08-18 05:00:00,24.424665143705766,0.1670257901258978,1.927872645502113,28.838338206359808,15.249053064671498,1.75,213.3829493672203,32.932969748896,69.87792860171399,300.7785310639377,71.27242180014318,99.0679795595762,2.8158585441601502,3.002626809953,105.10687191318657,88.19245161336553,1.75,1152.6433825835547,15.32162995925762,48.67753023345699,1168.072931997728,1106.6979498537642,8,13
14,2016-08-18 07:00:00,44.001761601459066,31.163389265456757,62.32677853091351,75.33030173383163,11.088663340058554,1.75,386.59077447890445,306.7769171160323,585.4267524162102,827.4915376008555,38.90230064813255,106.72887928935785,18.536427675992314,51.922189874369934,170.59108258671063,88.19245161336553,1.75,590.4899411638303,333.0900829370915,649.7383215179393,1087.9275004296371,208.84100578347892,8,14
15,2016-08-18 09:00:00,63.95572473141427,5.6872885012086805,39.00625596323399,75.33030173383163,9.45578000288146,1.75,508.68050895757494,73.99909808157349,263.544505048768,621.611310689976,203.6213380158028,153.78575745898354,10.650578297578278,46.70910742852453,170.59108258671063,93.50424203083216,1.75,356.0890558505089,78.75691899684169,339.9143271745314,801.4725850484591,211.641928234189,6,15
16,2016-08-18 11:00:00,75.00000000000001,0.3303017338316181,5.852439368124493,75.33030173383163,63.95572473141427,1.75,644.8055822944665,24.296547946436704,89.63277170929996,683.0723812166876,463.12852650097216,170.59108258671063,7.331141391303618,15.704282513848824,195.4504199703432,149.28992599155407,1.75,227.4592394307504,68.67749279062824,111.6173730919669,360.7987173514514,114.49172250319492,7,16
17,2016-08-18 13:00:00,49.25204498655855,16.129406903257696,35.77615137917919,65.38145188981625,13.003523202918124,1.75,573.7109249621614,38.90688481441657,301.6240599231644,617.5581829409305,233.20564285384265,170.59108258671063,24.859337383632578,87.40866911918995,195.4504199703432,74.00000000000001,1.75,297.9475293022853,123.84380255012871,399.288534778317,714.9017966622275,132.4724052597436,9,17
18,2016-08-18 15:00:00,54.53779634560591,9.41792838580836,31.313152916584837,63.95572473141427,21.05394036466873,1.75,528.6218813540278,17.27184142051965,26.703215278676453,562.0782481587723,501.916589631142,167.81481554547315,10.107408432541092,34.63377639254685,177.92222397801424,113.42674707060765,1.75,408.3503033018426,50.18638748539922,154.0302743730291,578.7933147377859,358.16391581644336,7,18
19,2016-08-18 17:00:00,41.20281279100031,5.3039110828330465,10.225857515549073,49.25204498655855,20.97039221392209,1.75,550.6372113454281,114.5068716424266,265.585862686314,807.2980877761347,426.9643718940512,129.95582778807707,4.69052082272691,7.403829271409194,140.80906158280615,111.43741001281846,1.75,615.6475461025628,76.2900200378894,152.87043715579432,820.0741085922067,419.8546540041252,8,19
20,2016-08-18 19:00:00,38.37999858412708,1.2782844856700422,5.019112191858348,39.65828306979712,33.818323137766015,1.75,1302.8171329626211,195.7399588179709,329.07358464287813,1680.8115958935846,992.1497687132776,140.80906158280615,7.999083333153862,8.084542547190807,158.281588926413,132.8099782496523,1.75,634.2272529484331,15.74121881018516,26.150690829428754,663.8943543492022,584.166288599563,10,20
21,2016-08-18 21:00:00,37.101714098457045,0.01,0.01,39.65828306979712,37.101714098457045,1.75,1890.7137432070588,227.99413675393487,590.4132919357085,2691.6579372115148,1575.4828910957838,148.89360412999696,0.01,18.62010504163925,170.59108258671063,148.89360412999696,1.75,567.8522577813814,35.71706141605432,59.03392177265948,643.4847713877824,498.0302446838546,10,21
22,2016-08-18 23:00:00,38.37999858412708,2.822814206873229,18.667003818188373,42.747342512203495,17.882355092578585,1.75,667.3772700863356,358.3801031849748,659.7611499421661,1225.434058653976,217.02523662518,127.61056737671362,13.198494206092533,32.96048151510604,140.80906158280615,98.99999999999994,1.75,674.5679857186517,56.912078814482925,264.5103457328107,935.0722474858032,614.9402600950674,10,22
23,2016-08-19 01:00:00,63.95572473141427,0.01,0.7128635792009916,65.38145188981625,56.74654359310128,1.75,659.6090426501266,44.725487998054746,99.84161777824932,745.5458317936074,568.1242184948093,167.81481554547315,0.01,1.3881335206187373,170.59108258671063,148.89360412999696,1.75,352.7692199238109,7.280492563986343,15.104830871735714,438.98652218751926,343.0359675773457,11,23
24,2016-08-19 03:00:00,65.38145188981625,0.01,1.4257271584019762,65.38145188981625,24.25763935357987,1.75,647.5526012018006,29.04969911257359,53.04008809028653,721.1443672615554,227.1803284914351,170.59108258671063,0.01,0.6940667603093686,177.92222397801424,98.99999999999994,1.75,341.5486085208105,4.252334449090597,8.18206033204649,815.9836603453329,333.244113435542,8,24
25,2016-08-19 05:00:00,65.38145188981625,0.01,9.618548110183767,75.33030173383163,65.38145188981625,1.75,567.0847595210694,38.77506809035128,64.77053537382517,625.7191733874638,485.0092537353158,170.59108258671063,0.01,18.047314341387903,195.4504199703432,170.59108258671063,1.75,374.18132716385617,14.39702439445864,83.11787433892368,388.5783515583148,283.3642200002841,5,25
26,2016-08-19 07:00:00,65.38145188981625,0.01,1.4257271584019762,65.38145188981625,63.95572473141427,1.75,501.5688729488094,50.91885702835407,72.07798994992783,646.2317615561468,450.65001592045536,170.59108258671063,0.01,7.331141391303618,177.92222397801424,167.81481554547315,1.75,385.3310724224108,11.737712492182993,23.105426611558073,440.455032642527,343.0050679531738,9,26
27,2016-08-19 09:00:00,65.38145188981625,0.01,9.948849844015385,75.33030173383163,63.95572473141427,1.75,753.46869700387,83.7259569737422,121.78024991648454,862.9037037398807,630.5005512544165,170.59108258671063,0.01,24.859337383632578,195.4504199703432,170.59108258671063,1.75,438.1313221057771,88.95087884032722,174.15252620602007,574.6015351354454,349.18044326544987,9,27
28,2016-08-19 11:00:00,47.985196106961055,27.17995475995477,56.34563562708556,75.33030173383163,15.249053064671498,1.75,521.6225150014006,338.2846242632345,662.6948086330927,962.902159358614,131.8145559933176,125.89291547862258,32.388673447790424,79.50782318428176,195.4504199703432,93.50424203083216,1.75,836.9683390975134,416.89231361421093,828.2420537828802,1264.956209432154,416.42825332741967,6,28
29,2016-08-19 13:00:00,41.009381705315086,1.5445297212031868,2.992343899563764,49.25204498655855,37.101714098457045,1.75,625.701997086682,27.248808457746463,53.3588642360221,1013.7599401617676,592.0408995834783,113.42674707060765,0.9946685288945929,1.4920027933418822,121.28778638292016,111.43741001281846,1.75,1370.1685711926384,105.92564223261547,192.21557504287102,1480.5587576260873,1202.6833974613144,6,29
30,2016-08-19 15:00:00,27.948833178791297,3.357142244959636,4.246647272528147,42.747342512203495,20.97039221392209,1.75,557.0773895584632,268.33714685315283,789.9209833242473,2722.8900994998125,230.5602525720552,99.13595911915246,0.01,0.01,113.42674707060765,98.99999999999994,1.75,1645.5483129936913,55.24342735427149,120.51710962541324,1706.2803113097357,1492.439234550493,9,30
31,2016-08-19 17:00:00,16.871175948072256,1.4021769704841454,2.7738144626668415,18.2733529185564,13.003523202918124,1.75,243.129345881552,14.420441862152288,24.078767647917232,320.1916904610643,184.69989291828048,98.99999999999994,0.06797955957625845,4.121818476875831,99.13595911915246,88.19245161336553,1.75,1575.2616682665027,11.937835713786626,30.472244219448612,1622.9442879827395,1561.742462365698,6,31
32,2016-08-19 19:00:00,15.249053064671498,2.245529861753374,2.4394159448302304,17.882355092578585,13.003523202918124,1.75,488.33267518372907,60.14763138246059,121.09020093592483,670.3654456731182,428.1850438012685,83.18241346752067,0.01,2.5050190729224227,88.19245161336553,83.18241346752067,1.75,1744.9787324199426,22.561733064816053,76.89306374293187,1876.2031268409903,1722.4169993551266,3,32
33,2016-08-19 21:00:00,33.818323137766015,8.913957927625066,22.641557846601103,65.38145188981625,20.97039221392209,1.75,1652.6101799827047,1088.8981786471,2156.4554494530253,6202.505538097503,497.6492109818458,80.81969955656876,6.81969955656875,23.88575358859572,200.00000000000003,74.00000000000001,1.75,2508.8996326828246,1333.5895085289162,2525.219095991104,4831.304119855771,60.58986323642934,10,33
34,2016-08-19 23:00:00,48.88702393459015,24.295333000758486,39.36403379758261,75.33030173383163,13.003523202918124,1.75,1435.4104922322645,1329.728992315875,3497.078933887155,4111.750118825699,102.01123410131385,80.81969955656876,2.3627139109519035,20.543014354383075,111.43741001281846,78.45698564561687,1.75,2661.557524756843,1438.9783557695814,2692.2741793792434,4356.65723429268,458.7639884701183,10,34
35,2016-08-20 01:00:00,64.66858831061526,10.331411689384751,17.11863568399003,75.33030173383163,5.863431328076321,1.75,2736.9686101914276,1580.298842798929,3403.550202523432,5610.509652193714,13.313682946643471,88.7284928228084,14.728492822808391,87.67020309749772,336.7888761087688,74.00000000000001,1.75,1962.5329417683467,1579.8724000004975,3174.468424286371,4746.482603417978,31.91249153164409,12,35
36,2016-08-20 03:00:00,75.00000000000001,0.3303017338316181,11.044275268585743,75.33030173383163,4.999999999999999,1.75,2926.8869163747386,353.59857822353024,1277.7123072316922,3280.7000504217026,217.633111397603,200.00000000000003,70.04417221192296,91.72785903699751,293.9527015970298,74.00000000000001,1.75,157.8329241110621,110.26332263434105,873.4473864954327,3123.691361771437,47.56960147672107,11,36
37,2016-08-20 05:00:00,63.95572473141427,5.421827772105168,6.184846282400009,75.00000000000001,39.65828306979712,1.75,1795.0248467352735,528.8476995098703,1007.2189029228823,2711.26661433915,596.3528741315295,114.79332174803369,12.817245628679927,29.68248042575975,200.00000000000003,99.13595911915246,1.75,1258.079675008199,666.1767705708252,1230.4740784723622,2872.7591838078915,188.5112495279185,12,37
38,2016-08-20 07:00:00,75.33030173383163,0.01,0.3303017338316181,75.33030173383163,75.00000000000001,1.75,2436.6079051639963,56.307103525730554,100.85374083540455,2535.21753628725,2354.155175243419,170.59108258671063,7.331141391303618,12.755511005482049,188.63839692809853,148.89360412999696,1.75,376.73414267175383,47.71174813418898,134.45628258980759,637.5965113819035,310.5305917353664,12,38
39,2016-08-20 09:00:00,75.00000000000001,0.01,0.3303017338316181,75.33030173383163,75.00000000000001,1.75,1948.886820008488,223.1492529223873,422.01266557628423,2342.81654253294,1658.7516382147246,177.92222397801424,0.01,4.38204899808224,195.4504199703432,170.59108258671063,1.75,553.3788729324376,124.23247136788063,228.0400797696911,780.0606227860785,391.63947712640623,12,39
40,2016-08-20 11:00:00,75.33030173383163,0.01,0.3303017338316181,75.33030173383163,75.00000000000001,1.75,1310.869314856608,117.00683962752214,293.95787772830977,1489.5548053368154,970.8643786852178,170.59108258671063,0.01,21.301156595156556,170.59108258671063,149.28992599155407,1.75,934.4005983708516,110.07912349401147,288.21791876167606,1231.8940648387832,806.1279045717403,11,40
41,2016-08-20 13:00:00,75.00000000000001,0.01,0.01,86.79303067287812,75.00000000000001,1.75,853.4733325528966,35.209717997382995,186.813098405397,1248.1339009425878,818.2636145555136,149.28992599155407,0.01,0.01,195.4504199703432,149.28992599155407,1.75,770.1937712495283,79.40198846092824,154.558511706417,1250.7962139589972,387.40665674768974,9,41
42,2016-08-20 15:00:00,65.38145188981625,9.618548110183767,53.94605963533128,75.00000000000001,17.882355092578585,1.75,689.4149361045972,220.55076804291855,697.6235295158543,909.9657041475158,142.49646245345497,148.89360412999696,9.387984796416049,55.78568396072191,158.281588926413,88.19245161336553,1.75,684.2650967254182,109.09308289539138,198.99866549892647,923.5568786146316,575.1720138300268,9,42
43,2016-08-20 17:00:00,15.249053064671498,0.01,0.3054718694472136,17.882355092578585,13.003523202918124,1.75,174.08996552022094,49.357539619596906,109.24216398868151,424.1189614211821,101.0409279951168,88.19245161336553,0.01,5.311790417466625,98.99999999999994,83.18241346752067,1.75,846.9182583699377,19.6759815681188,47.43021717312968,942.1173985417716,792.0057337654264,11,43
44,2016-08-20 19:00:00,17.882355092578585,1.3166510139535434,3.088037121343504,24.59169093383166,15.249053064671498,1.75,371.34565108679783,88.9421261923805,166.7826407861553,694.0906798267578,274.08205113070176,93.50424203083216,0.01,5.311790417466625,93.50424203083216,83.18241346752067,1.75,1103.4975532314631,54.267556882538656,89.2352774454082,1200.5429737681484,1031.3021882358446,10,44
45,2016-08-20 21:00:00,26.715014570095732,2.2903494263899695,6.769170190986319,32.20170209763737,17.882355092578585,1.75,214.7763485124234,19.136504216182132,34.269561745223086,310.8969753131888,138.73682607784744,98.99999999999994,0.1359591191525169,4.223787816240218,99.13595911915246,88.19245161336553,1.75,1086.4644048304633,19.620973140949673,33.174969311092354,1201.5554086023085,1001.2374680871682,10,45
46,2016-08-20 23:00:00,28.838338206359808,3.363363891277565,3.805005581902858,33.818323137766015,21.05394036466873,1.75,399.2560115803875,81.9522292802672,118.07794471379191,700.7924608967463,225.5144740737153,99.13595911915246,0.1359591191525169,5.970912794034106,113.42674707060765,98.99999999999994,1.75,1154.3674526319123,67.89113130091823,140.11713452483627,1298.9342244723578,1033.5686977422845,11,46
47,2016-08-21 01:00:00,35.46001861811153,4.131687946048622,7.517612271000871,42.747342512203495,28.838338206359808,1.75,524.5942974788634,57.44698856414405,108.80264212507097,716.3849164817337,450.2063830699254,96.25212101541605,2.747878984583892,5.495757969167784,98.99999999999994,93.50424203083216,1.75,1391.338510801595,78.96029555665075,124.19350678145065,1503.98572293764,1188.623121432841,6,47
48,2016-08-21 03:00:00,37.101714098457045,1.2782844856700386,2.556568971340077,39.65828306979712,33.818323137766015,1.75,824.710020709135,24.611988968394428,37.52095018568184,953.7486380532632,761.6974536428904,99.0679795595762,0.06797955957625845,1.628687317661047,105.10687191318657,98.99999999999994,1.75,1249.1809461179344,22.50338034277297,39.17798298823209,1280.183065006553,1123.8596710238833,8,48
49,2016-08-21 07:00:00,54.409161568883015,20.590838431117,41.181676862234,75.33030173383163,28.838338206359808,1.75,490.47128472600104,382.44035583941684,776.2971344362588,939.996804022782,88.90487123337746,133.05733779568988,47.369905255246785,111.8075483866345,223.93237728101224,83.18241346752067,1.75,582.5121838573774,478.2924357734911,1037.1816475558198,1262.5341472853518,95.45534646223628,8,49
50,2016-08-21 09:00:00,65.38145188981625,1.4257271584019762,11.044275268585743,75.33030173383163,63.95572473141427,1.75,673.7380068236318,38.58748022864211,155.70303935750394,829.7209111343932,611.2371293873856,170.59108258671063,21.301156595156556,46.160493978789134,223.93237728101224,148.89360412999696,1.75,300.97948917259725,41.40099535079935,191.08747225203703,343.8628072263699,133.11030336558295,9,50
51,2016-08-21 11:00:00,75.00000000000001,0.3303017338316181,65.54421999711856,75.33030173383163,5.863431328076321,1.75,736.885364678499,87.66470767365956,661.9123765560611,824.5500723521585,75.52026452241279,149.28992599155407,46.160493978789134,70.08913731304747,195.4504199703432,83.18241346752067,1.75,263.1156377073352,142.19228685152362,788.8373862568826,1067.720246336237,120.9233508558116,9,51
52,2016-08-21 13:00:00,17.882355092578585,2.0223582890126597,2.0223582890126597,20.97039221392209,15.249053064671498,1.75,468.0612871217514,19.74942432593059,50.7114192006498,539.6062206015712,448.3118627958208,105.10687191318657,5.970912794034106,5.970912794034106,111.43741001281846,98.99999999999994,1.75,1512.4007113872187,23.57208485550882,26.37231785005497,1552.085537131232,1393.717996398801,5,52
53,2016-08-21 15:00:00,24.424665143705766,0.16702579012589602,2.7994869349951266,24.59169093383166,20.97039221392209,1.75,491.5708377077703,29.829556438278843,52.07653907906581,640.5558579816169,387.6617160557554,111.43741001281846,0.01,0.01,113.42674707060765,111.43741001281846,1.75,1590.4845273978463,34.196243325370006,62.78683044675472,1649.8968798212804,1532.3330397695615,6,53
54,2016-08-21 17:00:00,24.59169093383166,0.33405158025179205,2.290349426389966,28.838338206359808,20.97039221392209,1.75,531.6717867385617,59.268945079001696,110.84298523518999,755.6376753916236,430.20317883235646,111.43741001281846,0.01,0.9946685288945929,118.1492334832489,111.43741001281846,1.75,1833.4301501439868,58.44791646142767,110.79075798934696,1969.0471939906488,1749.1645897285312,7,54
55,2016-08-21 19:00:00,21.05394036466873,3.1715852720901445,9.46607978732986,37.101714098457045,17.882355092578585,1.75,404.30202393637967,116.97480075676333,236.7252174815975,919.1488134465992,247.7945480208232,113.42674707060765,1.9893370577891858,8.280523153691888,129.95582778807707,111.43741001281846,1.75,2170.368310715507,90.9233667773592,131.23070758225504,2314.735227053994,2009.3773208806292,11,55
56,2016-08-21 21:00:00,33.818323137766015,2.450006000409836,4.495856740787509,39.65828306979712,24.59169093383166,1.75,776.2179556330523,57.58631365586467,101.6790277471764,885.8699955787926,388.32037601551673,129.95582778807707,2.854150461575216,5.658503463226609,132.8099782496523,118.1492334832489,1.75,2165.964458409476,45.64044456920942,82.58830312808732,2298.430392403044,2047.0437561148412,10,56
57,2016-08-21 23:00:00,52.99929428982992,5.119909859633964,10.23981971926792,65.38145188981625,39.65828306979712,1.75,757.3271375851782,29.41545442794086,52.192228025294526,800.1355652246066,650.8126120126655,148.89360412999696,0.01,8.084542547190807,148.89360412999696,140.80906158280615,1.75,1782.5299439057815,94.29963471963652,184.55375480268685,1984.6220465154115,1649.274111700959,8,57
58,2016-08-22 01:00:00,56.74654359310128,7.494498606542727,9.65322568072147,65.38145188981625,46.50672387383336,1.75,651.4069202369108,52.44865736786676,83.61719584436617,782.9981647076934,516.1148042717001,148.89360412999696,0.01,0.01,148.89360412999696,140.80906158280615,1.75,1641.0968416900491,24.113115897476064,46.33660491990668,1749.2063409338305,1596.8912690256875,12,58
59,2016-08-22 03:00:00,47.879384430195955,1.3726605563625967,2.7453211127251933,49.25204498655855,42.747342512203495,1.75,742.8893758982508,161.15543694452913,1798.0964451219443,4058.8485970408688,572.5647681440535,149.09176506077551,0.19816093077855612,19.615278175785562,177.92222397801424,148.89360412999696,1.75,1606.0474151542244,58.577811249004526,122.89834092731644,1676.5952708736995,1337.8629167028334,12,59
60,2016-08-22 05:00:00,41.20281279100031,1.5445297212031903,6.848440804036237,46.50672387383336,39.65828306979712,1.75,1916.1350082719318,582.408262837846,1041.2133100813094,2642.177678675231,881.1492806013708,158.281588926413,8.991662934858937,8.991662934858937,167.81481554547315,148.89360412999696,1.75,1569.9531628339369,85.38344611235948,154.85583699844483,1733.8105673078169,1451.2075415295528,10,60
61,2016-08-22 07:00:00,39.65828306979712,1.2782844856700386,2.3167945818047784,46.50672387383336,33.818323137766015,1.75,1017.4037316997583,222.67577127593438,437.8039314731117,1597.3309442581906,769.8341377581928,149.28992599155407,0.39632186155711224,8.991662934858937,158.281588926413,148.89360412999696,1.75,1537.6831774081886,42.9551740676543,66.95248203489814,1690.392923140784,1413.1599167521658,10,61
62,2016-08-22 09:00:00,42.747342512203495,3.0890594424063735,5.3039110828330465,46.50672387383336,39.65828306979712,1.75,748.937405755873,33.38851865115441,88.46404642546952,831.3544682598924,706.5489873835468,149.28992599155407,0.39632186155711224,9.189823865637493,158.281588926413,148.89360412999696,1.75,1528.7675553484992,44.412111612672334,88.48209366387073,1596.66244629376,1440.2811639226134,11,62
63,2016-08-22 11:00:00,39.65828306979712,0.01,6.848440804036237,46.50672387383336,39.65828306979712,1.75,779.409774125741,50.35353653212485,79.67520663581547,875.3772039583863,689.5675274708509,149.28992599155407,0.01,8.991662934858937,158.281588926413,148.89360412999696,1.75,1616.2280743578472,36.295410789123366,97.78555325395837,1655.1039352815635,1505.1306972624525,12,63
64,2016-08-22 13:00:00,42.747342512203495,0.01,0.7722648606015952,46.50672387383336,39.65828306979712,1.75,767.1403765321745,171.74817687700028,269.9257571976291,1173.249023465877,446.9612262215912,144.85133285640154,4.042271273595418,10.084313380479273,148.89360412999696,129.95582778807707,1.75,1431.5835981557252,106.61949183150568,175.09880009909898,1631.4193130146282,1280.4311346319116,8,64
65,2016-08-22 15:00:00,54.53779634560591,10.843655544210336,20.041555117596836,65.38145188981625,39.65828306979712,1.75,434.84133607545726,52.7115891211692,117.43700761901869,510.5165161274552,213.61668091616164,140.80906158280615,8.084542547190807,16.08362588034467,148.89360412999696,129.95582778807707,1.75,1128.9342854312447,95.09186287068178,200.814049587083,1249.009772157355,966.0191776444938,11,65
66,2016-08-22 17:00:00,30.846702516144354,23.83091547889627,44.46364697880722,100.0,2.717506255665432,1.75,161.7055929549245,95.58513538338258,185.20658791252112,342.448402337398,59.3230123211871,124.41102826745788,6.261794784208973,13.947207151009593,132.8099782496523,113.42674707060765,1.75,1056.169099059629,139.6394789581273,279.42619424466193,1211.6410833916946,792.5158361993222,10,66
67,2016-08-22 19:00:00,64.66858831061526,0.7128635792009916,1.4257271584019762,75.00000000000001,18.2733529185564,1.75,266.64541209344833,30.962291079951342,70.49352848179277,404.0930718485153,95.02717513673404,148.89360412999696,0.39632186155711224,2.417457498354821,149.28992599155407,129.95582778807707,1.75,847.9428938617166,66.19073073882356,109.74289770029509,1032.3497101774244,683.765310387084,12,67
68,2016-08-22 21:00:00,75.00000000000001,0.01,0.01,86.79303067287812,63.95572473141427,1.75,300.6841953640478,16.575026644620834,39.43794819686258,446.8980812651815,223.9359135324833,149.28992599155407,0.19816093077855612,8.991662934858937,170.59108258671063,148.89360412999696,1.75,677.258732058548,36.09445621621222,208.43173282339933,925.2720902457812,624.8584161097739,10,68
69,2016-08-22 23:00:00,75.00000000000001,0.01,0.01,86.79303067287812,75.00000000000001,1.75,275.12165985445307,23.983881405694774,45.81119417115417,321.1907291361803,185.85748088138868,149.28992599155407,0.01,2.417457498354821,149.28992599155407,140.80906158280615,1.75,588.5327587050317,23.91085423549538,52.60089328186052,632.1461601629982,462.7645916421347,12,69
70,2016-08-23 01:00:00,75.00000000000001,0.16515086691580905,0.24772630037371357,75.33030173383163,65.38145188981625,1.75,349.84285954209554,70.90882527982481,159.11805675662308,439.4671684747023,202.04455497734247,169.2029490660919,19.91302307453782,35.314437244401205,195.4504199703432,149.28992599155407,1.75,414.042304579241,69.11271559712458,110.1704800607435,491.03040609867287,329.8663963428924,6,70
71,2016-08-23 03:00:00,75.00000000000001,0.01,0.01,75.33030173383163,75.00000000000001,1.75,418.4831039873449,27.077718088635663,51.89872465378414,491.8269149418793,344.45669252254555,177.92222397801424,0.01,8.719274911922355,177.92222397801424,158.281588926413,1.75,390.36170129519127,16.772022811328043,32.7796228438371,458.8942008333066,372.2804025671571,11,71
72,2016-08-23 05:00:00,75.00000000000001,0.01,0.24772630037371357,75.33030173383163,75.00000000000001,1.75,397.9403698981734,47.36566973268086,74.90486237636026,482.9797379657052,342.699125367446,170.59108258671063,5.053704216270546,7.580556324405819,177.92222397801424,158.281588926413,1.75,433.6739450235481,9.623631848806838,17.041769743870248,463.9704702853048,418.84340741574255,6,72
