M_org1
0.030181975462195223
0.034948660776541435
0.01853107937013188
0.03431063885621859
0.2678569785442913
0.2757473917401445
0.023954788402676466
0.09160227303417699
0.008127969197767768
0.019912411134486392
0.0472029540973616
0.02151584257561967
0.014744644077270797
0.006820703816949227
0.6124046876041976
0.2939753787434023
0.5401028511094513
0.1384047826188693
0.16933854618848618
0.038948399988603916
0.14989295293466978
0.21728060675963506
0.04181031938186786
0.3568293594223087
0.38389454174769877
0.29484548467869076
0.25850282415129344
0.6983604521260864
1.3603975753059532
0.07378078029222342
0.019599077523275603
0.0028177477951106555
0.0037271737426822537
0.0473568434265179
0.004812381354990224
4.215811754162149
3.1010374364475615
1.030704159626516
2.069298148472098
1.5319019623907322
1.902804712875474
0.7215705439054159
0.3699383658224295
0.001520659558508193
0.004521750520744639
0.01336940095675303
0.024577607366332518
0.07090644422397
0.1038872951761583
0.8786955013146454
0.36620318880384173
0.6333289742981486
0.006061983732005398
0.010358892939343197
0.01581725170878152
0.0067122081366834925
0.0764645220592716
0.26213249472764366
0.23040265255399442
0.15495666413962841
0.37896184611296324
0.11917155284455846
0.1151807739496915
0.10093632863853291
0.13484682369649853
0.11554864036006897
0.0013635015624092613
0.11121427238921319
0.2504937850774903
0.20522072133824792
0.306516828141525
0.3860752846197896
0.3618071307167374
0.3070978251053005
0.5160113287019502
0.44642233950217797
0.18272570748828457
0.5651956782735111
0.5297008470610571
0.3872878381717002
0.26840379113134
0.3837655757921835
0.49864524450368847
0.8400804607508163
0.12996737436732003
0.10334948143857835
0.20348324868236456
0.16923501765816468
0.002303373934495154
0.030655107806485078
0.20945762754088357
0.1799637434404479
0.5080327270980071
1.036409383258675
0.8299394758647788
0.4528991693287707
0.5254499609863515
0.5821659359141507
0.1963754626912705
0.001343401307952765
0.0830935531516356
0.6165226495000009
0.7588539022739266
0.5621053113067183
0.15111422462724455
0.06956770919131211
0.15071144770016226
0.80087787947777
0.46415092159806753
0.7268252598814572
0.03290046208670629
0.4694918501027477
1.5394147466987707
1.981337196330621
0.857300742756425
0.7868987876394529
0.23462112066584614
0.576321350138135
0.20471441720116113
0.0025270110132372824
0.5385680483441907
0.9677146108229264
0.6512425549344072
0.8241334574455127
1.0138200047712458
0.3996898650433832
0.3671455743920887
0.28734540863331237
0.08837173715319795
0.009526648179951436
0.004090013642156785
0.012827932212413524
0.01657937635409704
0.013784577588958407
0.04047422402962084
0.03257654744261697
0.2299467683389967
0.7902979488653491
0.8790689856359439
0.9102893337996242
0.9295968846299425
0.002683677575117076
5.729592139495845e-05
0.32128282014578047
0.29089098441251926
0.4157924665258825
0.9175488977659142
0.5920568650193251
0.7987383870057672
0.4803868001282126
1.0905216927833383
0.15056086389009243
0.6699971381976576
0.4130805676727188
0.1024838079711408
0.2695225102340278
0.47644754058097016
0.45902851063259853
0.8898710433105106
0.6921562241761448
0.6358606720478595
0.6132508702280532
1.688375503862661e-05
0.00036768796864447984
