,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_mad,mode1_sigma_mad,mode1_n_mad,mode2_d_mad,mode2_sigma_mad,mode2_n_mad,NSD1_sum_mad,NSD2_sum_mad,n_measurements
2406,2018-05-30 21:00:00,32.20170209763737,1.75,3538.6112124582887,195.4504199703432,1.75,186.339152521009,3476.084383741579,161.21975830951385,4.252868918846076,0.01,509.55784128349114,28.48195731066903,0.01,95.64949857860171,568.5782760200373,85.04123431716803,11
2407,2018-05-30 23:00:00,42.747342512203495,1.75,3584.1382604693604,385.8673400665013,1.75,46.609772078242685,3170.181937720863,38.26714100212533,0.01,0.01,373.1156063607989,0.01,0.01,6.625791247809843,249.6344996761677,6.788230812891436,12
2408,2018-05-31 01:00:00,49.25204498655855,1.75,4836.096520170315,713.3508128567469,1.75,7.3577695914332235,4095.4002317251247,4.715778716992489,0.01,0.01,376.9308862072685,159.45919498358114,0.01,3.476579946732196,323.44352057429364,2.5276765178681853,12
2409,2018-05-31 03:00:00,49.25204498655855,1.75,4838.546833355865,664.9043159272618,1.75,7.991305780601214,4084.043533809885,4.651667629206177,0.01,0.01,236.36309920111034,96.89299385897016,0.01,1.2283002764908035,192.04302969576202,0.764142225948611,12
2410,2018-06-01 13:00:00,27.108064338556108,1.6250000000000004,5261.936071761829,97.6262133677368,1.5583333333333338,2221.030521199167,5067.9416331970915,2264.152748319596,1.678571122479818,0.12499999999999956,684.7306019531484,1.4417661918394131,0.1916666666666662,50.69194374772451,492.660942946889,33.22818832312623,4
2411,2018-06-01 15:00:00,27.948833178791297,1.75,6465.043816838132,105.10687191318657,1.75,2482.2372574570254,6145.464555446991,2312.2627478043137,0.4125441117222479,0.01,289.92923422330205,8.31987515742108,0.01,284.0742975225694,341.6715474414714,342.8859697935236,3
2412,2018-06-01 17:00:00,24.59169093383166,1.75,703.09746200295,105.10687191318657,1.75,2841.252598560771,999.5402515105304,2577.2585665313736,6.7093358412530755,0.01,284.0128738567281,0.01,0.01,84.57909044342523,536.4861006285664,125.16498856434191,7
2413,2018-06-01 19:00:00,20.97039221392209,1.75,504.6225580516965,105.10687191318657,1.75,2783.1566029936594,479.32658234076087,2570.364427409412,4.142690164054625,0.01,217.7974652086613,0.6397823644585756,0.01,63.105548061377476,286.99004802616616,34.080805760542944,8
2414,2018-06-01 21:00:00,12.046093271488338,1.75,90.68032876346349,99.13595911915246,1.75,2861.2253525115625,86.85854889564406,2717.4697979314415,0.957429931429786,0.01,34.31158959144044,0.01,0.01,61.1025028269396,32.01976710117744,24.507391447352575,6
2415,2018-06-01 23:00:00,100.0,1.75,974.051845870512,113.42674707060765,1.75,1662.715893415072,951.448712156963,1565.814046834389,0.01,0.01,700.7301555107656,0.01,0.01,704.9438103996708,676.5247754355437,661.6473918631253,6
