datetime,Org,NH4SO4,NH4NO3,eBC880,total_mass
2016-08-16 09:00:00,0.5398625032471243,0.42456561408001925,0.012264126533372006,0.02330775613948437,2.573306483947402
2016-08-16 10:00:00,0.6106393104577073,0.344162021881678,0.014421126642862658,0.03077754101775201,1.9876181779667121
2016-08-16 11:00:00,0.6234758502511419,0.3236646139016054,0.023926679880936445,0.028932855966316378,2.242813501561895
2016-08-16 12:00:00,0.5719794893128646,0.3761007899103904,0.01265469676291771,0.0392650240138274,1.9056145228295367
2016-08-16 13:00:00,0.6181598293558586,0.32506399466348546,0.008452361565690167,0.04832381441496576,1.8737552301326161
2016-08-16 15:00:00,0.780953836641438,0.1457672277564903,0.01582868939348215,0.0574502462085896,0.834722271265568
2016-08-16 16:00:00,0.523603299438589,0.40634373593372025,0.00991220406857743,0.06014076055911335,0.6654056188841451
2016-08-16 17:00:00,0.7036385232859816,0.16467000486701908,0.018451257121205374,0.11324021472579406,0.6175103091187614
2016-08-16 18:00:00,0.514870985873145,0.27454363136065696,0.03376620044013027,0.17681918232606783,0.2645753666801291
2016-08-16 19:00:00,0.7784483375857836,0.07770518480344472,0.026345270423614908,0.11750120718715677,0.1935469476817917
2016-08-16 21:00:00,0.5280939890987959,0.3267678230198529,0.03591607788939461,0.10922210999195647,0.23127185513867332
2016-08-17 02:00:00,0.6228160058204939,0.3555967409199119,0.0016143094427020356,0.019972943816892352,0.3823172022114118
2016-08-17 05:00:00,0.6479715453283053,0.2927922366351934,0.010444962997954865,0.048791255038546526,0.4171239289483601
2016-08-17 06:00:00,0.7002308824072192,0.23028757707325245,0.0325492385226618,0.03693230199686662,1.1231902090348818
2016-08-17 07:00:00,0.6517736264296085,0.28375250355611575,0.03356312319355167,0.030910746820724082,1.7878248080033114
2016-08-17 08:00:00,0.6304591573974991,0.3009057650763842,0.024563557585314547,0.04407151994080206,2.389910766442315
2016-08-17 09:00:00,0.6280060681488809,0.3028377746398197,0.01941749226577438,0.04973866494552492,2.065556044025736
2016-08-17 10:00:00,0.6690539685675668,0.2625263959951459,0.019942204242698294,0.04847743119458906,2.1509803104344116
2016-08-17 12:00:00,0.6360968651401182,0.29981160289237213,0.014814276705716752,0.04927725526179296,2.6788220914233807
2016-08-17 14:00:00,0.7082894825188928,0.21568156522592333,0.02419360119009443,0.051835351065089595,2.176661249160288
2016-08-17 15:00:00,0.7469204029424937,0.1720814690499624,0.02787498516609294,0.053123142841450886,2.160169633458867
2016-08-17 16:00:00,0.7750293862328285,0.1627323487775373,0.023740945397194457,0.038497319592439586,2.519370206206447
2016-08-17 17:00:00,0.7143705937475603,0.21144422117369044,0.019803421200206558,0.05438176387854271,2.577444900703285
2016-08-17 18:00:00,0.7635196956852668,0.1597437151630879,0.020399140655131397,0.056337448496513995,2.7593013909676607
2016-08-17 19:00:00,0.7591943948433331,0.14568431214982347,0.02800990824031206,0.06711138476653146,2.6824062806371454
2016-08-17 20:00:00,0.7628993825805493,0.15016019437471606,0.02337619846232543,0.06356422458240894,2.9931301962684893
2016-08-17 21:00:00,0.7651927775492811,0.15067683582512253,0.021656688903679958,0.0624736977219165,2.7604577012175224
2016-08-17 22:00:00,0.7506935309151965,0.166845347579618,0.02168103313680627,0.06078008836837899,2.758896943085708
2016-08-17 23:00:00,0.7796189047135194,0.1444409729736104,0.02586212558300345,0.05007799672986686,2.9877792597634882
2016-08-18 00:00:00,0.7970545353326409,0.11966215841308551,0.0267769177041116,0.05650638855016189,2.9077066189452885
2016-08-18 01:00:00,0.7713652287772762,0.14513075817576937,0.028374430185372838,0.05512958286158158,3.0483814909674205
2016-08-18 02:00:00,0.7891242633124703,0.125649572176331,0.022153071897297868,0.06307309261390065,2.7933940242716115
2016-08-18 03:00:00,0.7615066866083254,0.16038740794503045,0.01844355027778794,0.05966235516885613,2.3894631647799436
2016-08-18 04:00:00,0.6562393923602514,0.2698214292031207,0.023970717344310354,0.049968461092317625,2.375718551361414
2016-08-18 05:00:00,0.6624113068813975,0.2624686559671283,0.02258248421986757,0.052537552931606515,2.4471448102535103
2016-08-18 06:00:00,0.6347911085343573,0.288781560487921,0.02345936825684841,0.0529679627208733,2.4540494541009763
2016-08-18 07:00:00,0.7029024510179591,0.21662460434005987,0.020497912783548546,0.05997503185843249,2.3709366313576554
2016-08-18 08:00:00,0.7200368205520549,0.20300681961138078,0.019089121330515522,0.0578672385060489,2.6473183092016157
2016-08-18 10:00:00,0.7089922533618038,0.21190638866364772,0.01886150938659439,0.060239848587953976,1.9087863382012764
2016-08-18 11:00:00,0.7260353132689352,0.21098841330652515,0.014464036229279704,0.04851223719526007,3.1366518799686998
2016-08-18 12:00:00,0.7146310841033937,0.22722134139427155,0.018041654091550275,0.040105920410784396,3.293753107944603
2016-08-18 13:00:00,0.6847195895991849,0.24782476886511798,0.02065274224816744,0.04680289928752974,3.545036793141735
2016-08-18 14:00:00,0.6491046284019356,0.2636026187810635,0.025456655974584613,0.061836096842416324,2.8954770618249066
2016-08-18 15:00:00,0.7055365303633546,0.22052617294408333,0.021346683008594578,0.052590613683967405,3.27737190966731
2016-08-18 16:00:00,0.6716676797940466,0.25662230324019625,0.01694152573533877,0.054768491230418305,3.8014923420852798
2016-08-18 17:00:00,0.6680811880279773,0.24904566803012262,0.020189363845835428,0.06268378009606478,3.8266677541206358
2016-08-18 18:00:00,0.6998114221280005,0.21317849218628188,0.019240486996883528,0.06776959868883409,3.87012768371629
2016-08-18 19:00:00,0.660163301082239,0.25723271891441973,0.02170946828464715,0.060894511718694165,3.8271593518411358
2016-08-18 20:00:00,0.625976442816851,0.2880460671596529,0.018989160581633305,0.06698832944186262,3.4931457755351607
2016-08-18 21:00:00,0.6778822543298045,0.24708698049572683,0.017570009088640107,0.05746075608582855,3.3464230737371667
2016-08-18 22:00:00,0.663039128898633,0.25218330070712885,0.024170215020809703,0.060607355373428394,2.998068450280269
2016-08-18 23:00:00,0.7123591421806478,0.20876812220995256,0.018773296685852474,0.06009943892354723,2.92165789140509
2016-08-19 00:00:00,0.7317803703826803,0.18588033898920062,0.022561343318707495,0.0597779473094116,3.386817532426789
2016-08-19 01:00:00,0.6891472527925205,0.2268075565049615,0.022606282855652582,0.06143890784686536,3.1272203027906316
2016-08-19 02:00:00,0.69142239329845,0.2303021978697536,0.0193422461137422,0.058933162718054356,3.2715196522268917
2016-08-19 03:00:00,0.7405342998818593,0.17816712793884623,0.021185070779640207,0.06011350139965425,3.338601068430766
2016-08-19 04:00:00,0.696580525371887,0.22745869880907335,0.024483337743263427,0.051477438075776295,3.5438243785843055
2016-08-19 05:00:00,0.5886077167432335,0.3331224820076659,0.020690291033352324,0.05757951021574815,4.298490888036535
2016-08-19 06:00:00,0.5519475635828689,0.38701362180628646,0.014987958809237222,0.04605085580160743,5.37837996034277
2016-08-19 08:00:00,0.6115058720392297,0.3015271365407625,0.019507012058927808,0.06745997936107992,4.018204609122499
2016-08-19 09:00:00,0.6202511465536984,0.2903285430458474,0.02244977402685192,0.06697053637360223,3.926786527928398
2016-08-19 10:00:00,0.6108038265694273,0.302203433692735,0.022210340014544118,0.06478239972329362,5.0028248626835925
2016-08-19 11:00:00,0.5877712623301606,0.3268416714113248,0.016902933010342854,0.06848413324817167,5.0604276284573135
2016-08-19 12:00:00,0.5572365946658883,0.3845100429415828,0.016137744949859464,0.04211561744266967,4.587514364784125
2016-08-19 13:00:00,0.5400068672353237,0.38958813506000867,0.016220745166100156,0.05418425253856766,4.271886925730743
2016-08-19 14:00:00,0.6201419202123231,0.30215504226309164,0.013862201296067569,0.06384083622851769,3.768246379776246
2016-08-19 15:00:00,0.5637766966773673,0.34041147879000483,0.018432472689602315,0.07737935184302566,3.6162747985749784
2016-08-19 16:00:00,0.5861700990019489,0.33678605257201627,0.016206797311219868,0.06083705111481507,3.803142916367558
2016-08-19 17:00:00,0.5959665723393545,0.33625554594532364,0.020130769674151196,0.04764711204117067,4.339843300918758
2016-08-19 18:00:00,0.6343207210249793,0.3023916546276828,0.020366675569524404,0.04292094877781362,6.002919491220172
2016-08-19 19:00:00,0.6824556784006219,0.2523448185853923,0.01816403326253619,0.047035469751449586,7.698020279447535
2016-08-19 20:00:00,0.6179661595701098,0.31106419515175276,0.017761921246453094,0.053207724031684334,6.8044819918326995
2016-08-19 21:00:00,0.6677706754737789,0.27060565338460757,0.018721315538512858,0.042902355603100586,7.272397881515188
2016-08-19 22:00:00,0.6991316263939766,0.2392968665243603,0.019879306412831668,0.04169220066883144,7.914477880911737
2016-08-19 23:00:00,0.668487603781632,0.2541541523897438,0.023872146499533987,0.053486097329090196,6.19377775801604
2016-08-20 00:00:00,0.6855805709984976,0.2353989892769883,0.02661890684872898,0.05240153287578523,5.530754237418996
2016-08-20 01:00:00,0.7040388591744222,0.21113503406993445,0.02468844969000798,0.060137657065635376,5.5089442483337585
2016-08-20 02:00:00,0.8091535388217159,0.11905169334224268,0.028877672151720345,0.042917095684321165,7.678641686846301
2016-08-20 03:00:00,0.7921351686083611,0.12156067267641413,0.03116753418278028,0.055136624532444375,6.243399970874836
2016-08-20 04:00:00,0.7526936274969508,0.15508827239572412,0.0354575427497743,0.056760557357550756,6.325783549626043
2016-08-20 05:00:00,0.7101070828448374,0.1849409314490406,0.042156125510961935,0.0627958601951601,6.917637542506037
2016-08-20 06:00:00,0.6619931757596736,0.24617796105319145,0.03491512746542396,0.05691373572171087,8.315180755556522
2016-08-20 07:00:00,0.6096236924343394,0.29328974326326457,0.0343476913304149,0.06273887297198094,8.627394378629203
2016-08-20 08:00:00,0.61213912753787,0.2957673319379904,0.028001890062938607,0.06409165046120097,9.250799374544458
2016-08-20 09:00:00,0.5657233641596178,0.33877317639948856,0.023846518627460293,0.07165694081343324,8.610415027434916
2016-08-20 10:00:00,0.5731995484928178,0.32539122002656173,0.021327883542092207,0.08008134793852811,6.215354921124325
2016-08-20 11:00:00,0.6052439797390895,0.2995738639900205,0.02058355054357161,0.0745986057273184,5.728029308777274
2016-08-20 12:00:00,0.6184342614717424,0.2645851047657324,0.01734005091047948,0.09964058285204577,3.5189577375379737
2016-08-20 13:00:00,0.6181841194589414,0.26493070038851285,0.029730392492344795,0.08715478766020107,2.253909455506633
2016-08-20 14:00:00,0.612049465607871,0.30626036244387667,0.019780506488966156,0.06190966545928612,2.207716662431082
2016-08-20 15:00:00,0.6146253214409239,0.3018691579052352,0.02432531159346813,0.059180209060372704,1.8925245749933592
2016-08-20 16:00:00,0.6436813469488203,0.2640410665388244,0.022771595678529315,0.06950599083382598,2.43839412929452
2016-08-20 17:00:00,0.691740484294152,0.19178101194660319,0.020490311509652016,0.09598819224959274,2.506943764231803
2016-08-20 18:00:00,0.6461947130772141,0.2466330580344043,0.02130534614670985,0.08586688274167181,2.3733830027708325
2016-08-20 19:00:00,0.6685905126607946,0.21788481358500278,0.018355748004982318,0.09516892574922024,2.769790642531864
2016-08-20 20:00:00,0.7288906237682439,0.1746244520417093,0.022232518167971865,0.074252406022075,3.015148087368921
2016-08-20 22:00:00,0.7067045211418679,0.16052677574114396,0.024731202489075458,0.1080375006279127,3.1747402337756823
2016-08-20 23:00:00,0.7312901698572429,0.14780031720654915,0.027201569552433174,0.0937079433837747,3.2111898856602434
2016-08-21 00:00:00,0.7247987469932794,0.150547915342347,0.029896200990932664,0.09475713667344096,3.5730501351767496
2016-08-21 01:00:00,0.7419235074353475,0.13065495736690766,0.03408036881373007,0.09334116638401474,3.4050463724913396
2016-08-21 02:00:00,0.715433134181749,0.141447303484618,0.0430776330955395,0.1000419292380936,3.2573142329598053
2016-08-21 04:00:00,0.696466058159247,0.17592565314915642,0.03760366091915174,0.09000462777244506,2.5067711025973924
2016-08-21 05:00:00,0.7470998475135526,0.13978828835863474,0.034894400116707185,0.07821746401110541,2.584371694424911
2016-08-21 06:00:00,0.6928532059393469,0.19872199723793313,0.028570361640627203,0.07985443518209287,2.504982967368819
2016-08-21 07:00:00,0.6588238065074586,0.247771290342819,0.017352826652082397,0.07605207649764001,2.4071269113300384
2016-08-21 08:00:00,0.6782594806606594,0.2526491324682392,0.021827651579687284,0.047263735291414144,2.5543897293689275
2016-08-21 09:00:00,0.6841467470019311,0.2393692997256537,0.0251205943101005,0.05136335896231472,3.648028551588244
2016-08-21 10:00:00,0.7034099936500618,0.22664067629075338,0.015170810265976309,0.0547785197932085,4.553993078705432
2016-08-21 11:00:00,0.6101740685942644,0.3160240715977508,0.01680500790417575,0.05699685190380916,5.576185164338163
2016-08-21 12:00:00,0.6451585099677362,0.2877225946196238,0.017819874916319745,0.0492990204963204,5.533010539638598
2016-08-21 13:00:00,0.6652928247254547,0.2699830425256409,0.015119536059615933,0.04960459668928836,5.369845090536133
2016-08-21 14:00:00,0.6691129751032238,0.2669629284646933,0.016135784414854727,0.04778831201722805,6.542771376550835
2016-08-21 15:00:00,0.6593493667340865,0.26729168772397066,0.017838861193083956,0.05552008434885897,7.281563144965007
2016-08-21 16:00:00,0.6492204636891546,0.27309174128614855,0.019217801288144785,0.05846999373655212,8.341030481334183
2016-08-21 17:00:00,0.6466509883280734,0.2747346449413183,0.017099508196402113,0.06151485853420614,8.956128862649425
2016-08-21 18:00:00,0.5971339801922496,0.32811322741305704,0.016015761721753098,0.05873703067294008,9.687772661993796
2016-08-21 19:00:00,0.5769857804591548,0.34348327269475565,0.017969957873628862,0.06156098897246067,9.888015286309148
2016-08-21 20:00:00,0.5647101969847261,0.3528163870302876,0.017544788680083693,0.06492862730490262,9.602790415883645
2016-08-21 21:00:00,0.5509803742419368,0.37053139197863705,0.018478750943575064,0.06000948283585123,9.462721109483548
2016-08-21 22:00:00,0.5583681517593343,0.36927293233645,0.017199517975195068,0.05515939792902071,9.409366662556218
2016-08-21 23:00:00,0.5789034072532412,0.3454051509596142,0.019031627231914643,0.05665981455522987,8.66935417731014
2016-08-22 00:00:00,0.6197407111168421,0.3093196323202785,0.018707080774315793,0.052232575788563634,10.09774057735597
2016-08-22 01:00:00,0.650262775350984,0.278663848886529,0.022025795919426952,0.04904757984305999,10.800023195740867
2016-08-22 02:00:00,0.6427798343464766,0.285464673609393,0.020383314130951527,0.051372177913179,10.41495653355863
2016-08-22 03:00:00,0.6219859839275932,0.30298722761765046,0.020791872635167852,0.054234915819588524,9.902550633369355
2016-08-22 04:00:00,0.5949080846693998,0.3273627544043056,0.019787251276389275,0.05794190964990547,9.313862854378332
2016-08-22 05:00:00,0.5771883981586317,0.3487305746399445,0.017721774819807665,0.05635925238161632,9.249856553633887
2016-08-22 06:00:00,0.5837974933991916,0.3363685169735584,0.018765678765449084,0.06106831086180075,9.684924826862321
2016-08-22 07:00:00,0.6064466503661323,0.3179630212273481,0.02040344422549129,0.05518688418102834,10.2894556999688
2016-08-22 08:00:00,0.599288917719125,0.3211108915227453,0.02175476450370836,0.057845426254421475,10.518463418764986
2016-08-22 09:00:00,0.632000579605501,0.2848742944910835,0.018110378210343576,0.06501474769307207,9.484309666339081
2016-08-22 10:00:00,0.6685476828114605,0.24436857337894782,0.019473870013337287,0.06760987379625438,8.173362394748535
2016-08-22 11:00:00,0.6518344473347982,0.23054258149350598,0.01730606173656886,0.10031690943512683,6.693736916150152
2016-08-22 12:00:00,0.6853354636919081,0.21748177411416134,0.020051409429631045,0.07713135276429944,6.3051532557211605
2016-08-22 13:00:00,0.6773541639616014,0.22066151364390194,0.017510479150447476,0.08447384324404919,5.4941859181089745
2016-08-22 14:00:00,0.6404699205373849,0.2581657954424998,0.015613528033098102,0.08575075598701697,4.668973414772196
2016-08-22 15:00:00,0.5888367153156533,0.3389675789469872,0.013838034605229666,0.05835767113212984,5.373141078403347
2016-08-22 16:00:00,0.5585757954207317,0.37071779091296664,0.018225234067555503,0.052481179598746125,5.8436567612387895
2016-08-22 17:00:00,0.4293235917224408,0.505287029321829,0.016196616091138663,0.04919276286459168,7.144119978936197
2016-08-22 18:00:00,0.4532075345084707,0.47398753022929346,0.012152293355046116,0.060652641907189796,6.321225060347317
2016-08-22 19:00:00,0.5035296280861912,0.4161615333427685,0.01839027567882056,0.06191856289221955,4.95063169559638
2016-08-22 20:00:00,0.5643305347174957,0.36017433686936845,0.015184555529967702,0.06031057288316823,4.412924422315964
2016-08-22 21:00:00,0.5959283772486432,0.3217737092610937,0.020157295333521064,0.06214061815674179,3.6290594894176094
2016-08-22 22:00:00,0.5719147105015181,0.37097780116447376,0.014661717195591766,0.04244577113841647,3.9929066065808048
2016-08-22 23:00:00,0.5935670184543933,0.3494838848353451,0.019849670803268535,0.03709942590699312,4.4941396241005425
2016-08-23 00:00:00,0.6723528358597484,0.26048168849044145,0.020654145101524517,0.046511330548285615,3.845106082577807
2016-08-23 01:00:00,0.6583651434180303,0.2672776067222946,0.030191189295505558,0.04416606056416952,4.095339219516852
2016-08-23 02:00:00,0.7224421573791574,0.21192857219158429,0.030586172150766196,0.035043098278491946,4.7618506409982055
2016-08-23 03:00:00,0.6406624121708805,0.2953780230397724,0.030778956844721067,0.03318060794462613,4.970674445605261
2016-08-23 04:00:00,0.6864209431399898,0.2393116670546471,0.03743827650430605,0.03682911330105704,5.214325917384719
2016-08-23 05:00:00,0.6858594262465223,0.24143572529809715,0.03179994607505068,0.04090490238032992,5.528114891889791
2016-08-23 06:00:00,0.6701413295169336,0.25282881738280305,0.035184641808398365,0.04184521129186478,5.644349561353942
2016-08-23 07:00:00,0.675509406080163,0.24508345491211564,0.025774820568455196,0.05363231843926613,5.818059130771183
2016-08-23 08:00:00,0.6819793791770838,0.23845057937032013,0.023517635743275284,0.05605240570932077,6.12719464318888
2016-08-23 09:00:00,0.6713476192326504,0.2539198600060389,0.02144144027123438,0.053291080490076165,6.066043267037875
2016-08-23 10:00:00,0.6881481309485664,0.25325086724903884,0.020555143711369232,0.03804585809102552,5.779525315841627
2016-08-23 11:00:00,0.637103035320223,0.2989974387940305,0.021812064609213703,0.04208746127653261,5.930531147032479
2016-08-23 12:00:00,0.6330047632001347,0.3119670056439401,0.01793963409229498,0.03708859706363031,6.008477474024663
2016-08-23 13:00:00,0.6092932626889693,0.3282202196929171,0.021476251484034137,0.04101026613407938,5.638222372028278
2016-08-23 14:00:00,0.6285922236495679,0.32008124953470246,0.019262926011769734,0.03206360080395993,5.794514506837739
2016-08-23 15:00:00,0.6215909048940726,0.3232344035608014,0.016534549787681083,0.038640141757444874,5.480854633748742
2016-08-23 16:00:00,0.6250188462983932,0.32216241955510894,0.017685315486028867,0.03513341866046902,5.651314548088712
2016-08-23 19:00:00,0.6636757223352476,0.27654882131965997,0.019136286188709745,0.04063917015638273,5.475431686811937
2016-08-23 20:00:00,0.6448431066975382,0.29496267350049254,0.018730751185221686,0.04146346861674757,6.14051377016638
2016-08-23 21:00:00,0.6423806272462036,0.2954933631982796,0.01824316181015018,0.04388284774536661,5.3951603454221555
2016-08-23 22:00:00,0.6766344415110074,0.25716288490825157,0.02289149499403635,0.043311178586704635,5.269309389563862
2016-08-23 23:00:00,0.7396485658147528,0.20219213845623854,0.0254728359395462,0.03268645978946236,4.741810553921398
2016-08-24 00:00:00,0.7453252526396772,0.19151770318725664,0.03126122593566665,0.0318958182373995,4.642458108391601
2016-08-24 01:00:00,0.768016637922003,0.1712568018747858,0.028695060761802664,0.03203149944140835,4.8219097667445645
2016-08-24 02:00:00,0.7770629774028346,0.16296570933145593,0.030079053323053752,0.029892259942655968,4.370395555592522
2016-08-24 03:00:00,0.785244646435746,0.15748506489176128,0.027910440618113822,0.02935984805437896,4.724172950183679
2016-08-24 04:00:00,0.7550880456720517,0.1841908226542475,0.03186305864672522,0.028858073026975715,4.627266688083303
2016-08-24 05:00:00,0.752551902090551,0.18610281741101645,0.02610198530247076,0.03524329519596183,3.9580010672777015
2016-08-24 06:00:00,0.7880014104274412,0.1547946713915521,0.024461461116970548,0.03274245706403601,3.388230754430898
2016-08-24 07:00:00,0.7790162044056154,0.16416066230230228,0.020716691140001624,0.036106442152080816,2.864558063194254
2016-08-24 08:00:00,0.7896059894109545,0.15160771309175744,0.017887445089158984,0.04089885240812895,2.285712055368565
2016-08-24 10:00:00,0.7467554363940879,0.18903442080042177,0.023595563304971028,0.04061457950051919,1.7438072945971193
2016-08-24 13:00:00,0.7243220349802428,0.1838957508389697,0.025880296301124248,0.06590191787966312,1.3328595407555839
2016-08-24 14:00:00,0.726214736750106,0.1753301465162833,0.02340723324444373,0.07504788348916692,1.3656481067156832
2016-08-24 15:00:00,0.6870154776314907,0.21822683197383763,0.026951922580202178,0.06780576781446944,1.161700582987733
2016-08-24 16:00:00,0.8250947708191961,0.11308698664401252,0.013206683575320385,0.04861155896147102,1.4263685732637483
2016-08-24 17:00:00,0.7627971793210406,0.18431846150662393,0.02352546214415915,0.029358897028176296,1.5409979454126081
