datetime,total_mass,aitken_mass,accum_mass
2016-08-22 23:00:00,6.9328726847134465,0.40018000241535995,6.532692682298086
2016-08-23 01:00:00,6.9582949543750585,0.5017406946675187,6.45655425970754
2016-08-23 03:00:00,7.5763913433886145,0.5984833557877134,6.977907987600902
2016-08-23 05:00:00,7.459984525039626,0.5684924047303016,6.891492120309325
2016-08-23 07:00:00,8.769872606339469,0.48849106714778256,8.281381539191687
2016-08-23 09:00:00,7.949020142135107,0.4880324849743113,7.460987657160796
2016-08-23 11:00:00,9.451997204706753,0.411456672656933,9.040540532049821
2016-08-23 13:00:00,9.486055368292245,0.38939259546936533,9.09666277282288
2016-08-23 15:00:00,11.122432715382137,0.900664293792387,10.22176842158975
2016-08-23 17:00:00,8.826583082419159,0.9316929983591471,7.894890084060012
2016-08-23 19:00:00,8.69815633479546,0.589511009342871,8.108645325452589
2016-08-23 21:00:00,8.093539301345345,0.4470356313299603,7.6465036700153854
2016-08-23 23:00:00,8.293040527999079,0.47112776770475995,7.821912760294319
2016-08-24 01:00:00,7.604863456498944,0.2991798481361418,7.305683608362803
2016-08-24 03:00:00,6.90419474225658,1.1206859914267573,5.783508750829823
2016-08-24 05:00:00,3.9053391245337585,0.17410830650373646,3.731230818030022
2016-08-24 07:00:00,8.424256128695347,3.0196765508268877,5.40457957786846
2016-08-24 09:00:00,4.261119222160253,0.300613854248156,3.9605053679120967
2016-08-24 11:00:00,3.613047740619406,0.24254334171172937,3.3705043989076766
2016-08-24 13:00:00,1.5575572976602603,0.002668299918700562,1.5548889977415596
2016-08-24 15:00:00,1.4878506970070562,0.02818208595799049,1.4596686110490658
2016-08-24 17:00:00,3.2951638709757294,0.24922799626814,3.0459358747075895
2016-08-24 19:00:00,3.374494722325096,0.21451503836928362,3.1599796839558123
2016-08-24 21:00:00,4.942663881533359,0.5160951149535845,4.426568766579774
2016-08-24 23:00:00,3.048860654926491,0.9002705091270443,2.1485901457994467
2016-08-25 01:00:00,2.321323205119474,0.7717985323422378,1.5495246727772358
2016-08-25 03:00:00,6.774175061123946,0.5864762315494692,6.187698829574478
2016-08-25 05:00:00,2.4749149420171404,0.5607731310051827,1.9141418110119577
2016-08-25 13:00:00,11.414348201234708,0.9866591710020305,10.427689030232678
2016-08-25 15:00:00,6.587629392851708,0.27193001688621393,6.315699375965495
2016-08-25 19:00:00,3.7627769911211644,0.0021780603311527063,3.7605989307900116
2016-08-25 21:00:00,1.987643100249309,0.11104222397104485,1.876600876278264
2016-08-25 23:00:00,4.505164649349923,0.6921685417535411,3.812996107596382
2016-08-26 01:00:00,3.9121100849799144,0.901496651270862,3.0106134337090524
2016-08-26 03:00:00,3.804049155086114,0.7626889125049598,3.0413602425811543
2016-08-26 05:00:00,3.4911608935483915,0.19176724607784923,3.2993936474705423
2016-08-26 07:00:00,3.4201555579017278,0.09753507224687923,3.3226204856548485
2016-08-26 09:00:00,3.850636267343061,0.21764940076388456,3.6329868665791767
2016-08-26 13:00:00,2.8517792020386343,0.6982639775279507,2.153515224510684
2016-08-26 15:00:00,3.4699827686950604,0.36795810791127354,3.102024660783787
2016-08-26 17:00:00,4.388503309633095,0.8155477462463907,3.5729555633867047
2016-08-26 19:00:00,1.6761817930737068,0.08866458716541775,1.5875172059082892
2016-08-26 21:00:00,3.088355398179135,0.534654755969017,2.553700642210118
2016-08-26 23:00:00,9.414145306609687,3.0684667514808774,6.34567855512881
2016-08-27 01:00:00,16.175278551379936,3.907975458851701,12.267303092528234
2016-08-27 03:00:00,15.841520375419579,1.5074913660035363,14.334029009416042
2016-08-27 05:00:00,14.97056075297941,1.347885059704543,13.622675693274866
2016-08-27 09:00:00,3.44328379736983,0.27341857714639467,3.169865220223435
2016-08-31 09:00:00,2.839196538681615,0.7877791495649611,2.0514173891166543
2016-08-31 11:00:00,2.100816653780228,0.42755639622610175,1.6732602575541262
2016-08-31 13:00:00,2.5042920192820044,0.0023067548289036183,2.5019852644531007
2016-08-31 15:00:00,7.024242646056605,0.31555669159769906,6.708685954458906
2016-08-31 17:00:00,7.853735210286998,1.3879550579716045,6.465780152315394
2016-08-31 19:00:00,6.491921631167903,0.8972807527683432,5.59464087839956
2016-08-31 21:00:00,6.556664884139378,1.250096508340028,5.30656837579935
2016-08-31 23:00:00,5.106010291402023,2.0784673547252557,3.027542936676767
2016-09-01 01:00:00,7.250082398065992,0.7495361897145744,6.500546208351417
2016-09-01 03:00:00,9.82063406079633,0.6144242818114184,9.206209778984912
2016-09-01 05:00:00,8.947214969293187,0.5735037998334586,8.373711169459728
2016-09-01 13:00:00,10.843344774924882,0.3015657037591074,10.541779071165774
2016-09-01 15:00:00,8.894019942776032,0.030163569946209386,8.863856372829822
2016-09-01 17:00:00,7.020649556174633,0.006938840435889023,7.013710715738744
2016-09-01 19:00:00,6.755593660697233,0.016044620986933208,6.7395490397103
2016-09-01 21:00:00,7.294088348085668,0.03222491583254801,7.26186343225312
2016-09-01 23:00:00,7.824918000054663,0.021706835073327088,7.803211164981336
2016-09-02 01:00:00,9.788574960654632,0.06027446486774252,9.72830049578689
2016-09-02 03:00:00,9.531204528363894,0.06553002408778735,9.465674504276107
2016-09-02 05:00:00,8.618767829241115,0.8166531678471366,7.802114661393979
2016-09-02 07:00:00,8.284193886094757,1.3419760328104395,6.942217853284317
2016-09-02 09:00:00,7.843010754474534,1.4279767324075368,6.4150340220669975
2016-09-02 11:00:00,5.750534336803102,1.2905791242454283,4.459955212557674
2016-09-02 13:00:00,3.81032761772329,1.236134500735211,2.574193116988079
2016-09-02 15:00:00,2.7367276532989253,0.004614630068911048,2.7321130232300144
2016-09-02 17:00:00,2.9024378423765143,0.3766321939549585,2.5258056484215556
2016-09-02 19:00:00,1.0085244692950335,0.23461576499544867,0.7739087042995848
2016-09-02 21:00:00,0.6924451673986438,0.43241186768570916,0.26003329971293465
2016-09-02 23:00:00,0.9157039252872294,0.5768740518507854,0.33882987343644405
2016-09-03 01:00:00,1.1420742537210333,1.0542845236458798,0.08778973007515349
2016-09-03 03:00:00,1.2606690066687978,0.8478181997283617,0.41285080694043613
2016-09-03 05:00:00,1.745112291021531,1.0815947069385266,0.6635175840830045
2016-09-03 07:00:00,1.9711717582372954,0.8983332851597676,1.0728384730775278
2016-09-03 09:00:00,2.7353387766049666,1.122810485424691,1.6125282911802754
2016-09-03 13:00:00,1.2707570468970808,0.8571712869654149,0.41358575993166596
2016-09-03 15:00:00,1.3980420086004384,0.8595808209743955,0.5384611876260428
2016-09-03 17:00:00,1.802238956861204,0.7645493651057845,1.0376895917554194
2016-09-03 19:00:00,2.5422003845309398,0.1417489131284749,2.400451471402465
2016-09-03 21:00:00,2.012920892322393,0.7073436328957066,1.3055772594266866
2016-09-03 23:00:00,1.839981552557994,0.7882022415117951,1.0517793110461988
2016-09-04 01:00:00,1.798330364967414,0.7908089073683281,1.007521457599086
2016-09-04 03:00:00,2.096063150733786,0.4909108098200528,1.605152340913733
2016-09-04 05:00:00,1.3426290532829186,0.5976639532965916,0.7449650999863269
2016-09-04 09:00:00,1.6290186149920198,0.688354241669651,0.9406643733223687
2016-09-04 13:00:00,0.9645392485441412,0.5043289080428348,0.4602103405013064
2016-09-04 17:00:00,0.7649863352136361,4.651014988512628e-05,0.764939825063751
2016-09-04 19:00:00,0.9230398628898574,0.6098471400079175,0.3131927228819399
2016-09-04 21:00:00,1.2683311616151869,0.8071684424854432,0.4611627191297438
2016-09-04 23:00:00,2.5250478840676442,0.9805748701409953,1.544473013926649
2016-09-05 01:00:00,4.477081026296469,3.6557429140268853,0.8213381122695835
2016-09-05 03:00:00,4.3561045928190385,2.356338098945526,1.999766493873512
2016-09-05 07:00:00,4.331850058022839,9.724405528149151e-05,4.331752813967558
2016-09-05 09:00:00,4.7386240456283595,3.6064287249159337,1.1321953207124253
2016-09-05 11:00:00,4.9641342706363165,0.000582717959919249,4.963551552676397
2016-09-05 13:00:00,4.4262525792280405,0.4708291760676262,3.955423403160414
2016-09-05 15:00:00,2.338747447099218,0.2577299415096077,2.0810175055896103
2016-09-05 17:00:00,1.8769985075504323,0.4211888576804,1.4558096498700324
2016-09-05 19:00:00,1.7112705120903806,0.23388828555200866,1.477382226538372
2016-09-05 21:00:00,2.4461317474086295,0.36583994921931784,2.0802917981893114
2016-09-05 23:00:00,1.6795615595499913,0.4676990254484454,1.2118625341015459
2016-09-06 01:00:00,2.003288051878587,0.7171269811298897,1.2861610707486972
2016-09-06 05:00:00,1.051589837647263,0.730232108307914,0.3213577293393489
2016-09-06 07:00:00,1.1844026773419816,0.9943641750979878,0.19003850224399385
2016-09-06 09:00:00,36.94132037675084,0.8149909036157668,36.12632947313507
2016-09-06 11:00:00,0.813320878041127,0.5572639477189977,0.25605693032212923
2016-09-06 13:00:00,2.769452812556416,0.06548696150919497,2.7039658510472213
2016-09-06 17:00:00,3.018270819200514,0.0959210345780028,2.922349784622511
2016-09-06 19:00:00,2.981086940966109,0.11593729578683862,2.86514964517927
2016-09-06 21:00:00,3.2408212375726304,0.016523547204077747,3.2242976903685525
2016-09-06 23:00:00,3.928648512119596,0.009467792719998046,3.919180719399598
2016-09-07 01:00:00,3.4545385589016293,0.013501034388570692,3.4410375245130584
2016-09-07 03:00:00,3.4149164826538447,0.032212343454505916,3.3827041391993387
2016-09-07 05:00:00,3.4807460143415025,0.04045381931954857,3.440292195021954
2016-09-07 07:00:00,3.6207278865381705,0.07319693234062276,3.5475309541975477
2016-09-07 09:00:00,5.237248861505246,0.13089681104327455,5.106352050461972
2016-09-07 11:00:00,4.012308904559801,0.2852848059403882,3.7270240986194128
2016-09-07 13:00:00,0.18316937324374974,0.006693331540257394,0.17647604170349235
2016-09-07 15:00:00,0.21675928614200551,0.00650835886942316,0.21025092727258235
2016-09-07 17:00:00,1.1358225321797584,0.20448879683402818,0.9313337353457303
2016-09-07 19:00:00,2.3033177535564335,0.2676696518235854,2.035648101732848
2016-09-07 21:00:00,2.264585975206832,0.2660142396817558,1.9985717355250763
2016-09-07 23:00:00,0.9365595778281991,0.0725205666895529,0.8640390111386462
2016-09-08 03:00:00,1.5174170209029163,0.10694332028933357,1.4104737006135828
2016-09-08 05:00:00,1.5022556424960432,0.15596416660320941,1.3462914758928337
2016-09-08 07:00:00,0.4144028354472621,0.06845976849912941,0.3459430669481327
2016-09-08 11:00:00,0.43733699623825417,0.22827814025913554,0.2090588559791186
2016-09-08 13:00:00,0.4893619360899529,0.4454895937451036,0.04387234234484926
2016-09-08 17:00:00,1.3289243425800439,0.4327324020691892,0.8961919405108546
2016-09-08 19:00:00,1.6644640900836936,0.4993380247611961,1.1651260653224975
2016-09-08 21:00:00,1.7364122088065246,0.7396220208693973,0.9967901879371273
2016-09-08 23:00:00,1.0499892274605147,0.8752606626277877,0.17472856483272706
2016-09-09 01:00:00,1.2947131778180294,0.9586897590458369,0.3360234187721925
2016-09-09 03:00:00,1.841524078125658,0.7004351638699712,1.1410889142556868
2016-09-09 05:00:00,1.7838540794738327,1.151667789632062,0.6321862898417707
2016-09-09 07:00:00,1.7743140316620383,0.9041202887501641,0.870193742911874
2016-09-09 09:00:00,2.322831698377823,1.2778702891248988,1.0449614092529242
2016-09-09 11:00:00,2.164191227322463,0.36664386767949947,1.7975473596429632
2016-09-09 13:00:00,2.665237615110758,0.000623161247586542,2.6646144538631718
2016-09-09 15:00:00,1.3662874009401527,0.00453538715838934,1.3617520137817634
2016-09-09 17:00:00,1.6369990580161677,0.010080429977266471,1.6269186280389012
2016-09-09 19:00:00,2.034240805595824,0.035144189074452076,1.9990966165213717
2016-09-09 21:00:00,4.224027719494322,0.09675107849916104,4.127276640995161
2016-09-09 23:00:00,6.291055771296531,2.18519738804189,4.105858383254641
2016-09-10 01:00:00,6.002494535543451,2.411489834276028,3.591004701267423
2016-09-10 03:00:00,5.541586153520408,2.402710496789123,3.138875656731284
2016-09-10 05:00:00,3.930027285994077,1.1998201247346132,2.7302071612594636
2016-09-10 07:00:00,3.1375559717260195,0.5933592177492522,2.544196753976767
2016-09-10 09:00:00,2.3205000540997776,0.037781125687739496,2.282718928412038
2016-09-10 11:00:00,3.943348173531139,1.6158891563591198,2.327459017172019
2016-09-10 13:00:00,5.183057586435682,1.3543875831841312,3.8286700032515513
2016-09-10 15:00:00,6.783786187264509,0.6662711607992597,6.11751502646525
2016-09-10 17:00:00,8.778433011877965,1.3692922710209672,7.409140740856999
2016-09-10 19:00:00,9.735993161232063,0.7053200904912889,9.030673070740773
2016-09-10 21:00:00,9.606803987993725,1.6352521393514219,7.971551848642303
2016-09-10 23:00:00,7.190132065322479,1.7853080900431222,5.404823975279357
2016-09-11 01:00:00,6.111132410306878,1.5751070090179065,4.536025401288971
2016-09-11 03:00:00,4.3553130345976925,0.8970011333046173,3.4583119012930754
2016-09-11 05:00:00,4.444763010816797,0.03373065349835064,4.4110323573184465
2016-09-11 07:00:00,4.746144246428469,0.7517796456301442,3.9943646007983244
2016-09-11 09:00:00,5.084381838307136,0.11101766009975769,4.973364178207379
2016-09-11 11:00:00,4.7093736947656515,0.024410419106271383,4.68496327565938
2016-09-11 13:00:00,5.280959156723197,0.0026821581264766595,5.278276998596721
2016-09-11 15:00:00,4.632193990138247,0.0018981072830313763,4.630295882855216
2016-09-11 17:00:00,5.284935520656773,0.024487154037419565,5.260448366619353
2016-09-11 19:00:00,5.194119602742113,0.0040553201145170845,5.190064282627596
2016-09-11 21:00:00,5.732765637955088,0.003106431403648838,5.72965920655144
2016-09-11 23:00:00,8.095968551699352,0.2332791298178313,7.862689421881521
2016-09-12 03:00:00,3.2472051921310547,0.35295159854454317,2.8942535935865115
2016-09-12 19:00:00,0.836220547420272,0.04526483861197496,0.790955708808297
2016-09-12 21:00:00,0.763193303133839,0.2332345913089288,0.5299587118249103
2016-09-12 23:00:00,1.0261023302998253,0.6039571153652784,0.42214521493454693
2016-09-13 01:00:00,1.0442510435027752,0.47372308064113555,0.5705279628616398
2016-09-13 03:00:00,1.037573102224713,0.5940154656626285,0.44355763656208447
2016-09-13 07:00:00,1.3008306093914763,0.8492757421459827,0.45155486724549354
2016-09-13 09:00:00,1.6355361490166849,0.9720617514491589,0.6634743975675261
2016-09-13 11:00:00,0.485600251867706,0.0023496159851347995,0.4832506358825712
2016-09-13 13:00:00,0.5018513404625975,0.20637907326888336,0.2954722671937141
2016-09-13 15:00:00,1.6482295407212622,0.29420741375661896,1.354022126964643
2016-09-13 17:00:00,1.4949652878470134,0.17297805292982632,1.321987234917187
2016-09-13 19:00:00,2.111117928229512,0.30219710634370683,1.808920821885805
2016-09-13 21:00:00,2.5571947462879017,0.05708214369327611,2.5001126025946254
2016-09-14 01:00:00,1.8259058359803606,0.9363097164800304,0.8895961195003304
2016-09-14 03:00:00,1.8754011149541092,0.7411869611921633,1.134214153761946
2016-09-14 05:00:00,2.1495456744944863,1.846651486021832,0.30289418847265426
2016-09-14 07:00:00,2.148067991365612,1.3603806091182353,0.7876873822473764
2016-09-14 09:00:00,2.9038499225111503,1.2826958795709917,1.6211540429401583
2016-09-14 11:00:00,1.7200034903193868,0.9255602138467766,0.7944432764726103
2016-09-14 13:00:00,1.6607252839292954,0.7482014970082581,0.9125237869210372
2016-09-14 15:00:00,2.4928648159516906,1.6155129665281014,0.8773518494235892
2016-09-14 17:00:00,2.575984023336035,0.21663696838229238,2.3593470549537425
2016-09-14 19:00:00,3.096332680358825,1.2773316578824907,1.8190010224763344
2016-09-14 21:00:00,3.80274589701171,0.002918375831006767,3.799827521180703
2016-09-14 23:00:00,4.005080381998496,0.0017269773950342121,4.0033534046034625
2016-09-15 01:00:00,4.794415996050645,1.9721814605730141,2.822234535477631
2016-09-15 03:00:00,4.837058402362667,3.1897914399289773,1.6472669624336889
2016-09-15 05:00:00,5.5129828625706585,1.0870119403971061,4.425970922173552
2016-09-15 07:00:00,6.065072959111775,1.2994248212756128,4.765648137836162
2016-09-15 09:00:00,5.563423682407666,3.0126249473873945,2.550798735020271
2016-09-15 11:00:00,4.500889158887763,0.24265451346850783,4.258234645419256
2016-09-15 13:00:00,3.9734217989150356,0.44006580997174793,3.5333559889432875
2016-09-15 15:00:00,4.281817449944973,0.10958412637284164,4.172233323572131
2016-09-15 17:00:00,1.907617177386247,0.09223327426783556,1.8153839031184114
2016-09-15 19:00:00,1.7282465333452097,0.09643168913087169,1.631814844214338
2016-09-15 21:00:00,1.7563137604977264,0.13417174978831317,1.622142010709413
2016-09-15 23:00:00,1.9672082440198908,0.5935701451387118,1.3736380988811792
2016-09-16 01:00:00,1.3694825628840483,0.6737245050863484,0.6957580577977
2016-09-16 03:00:00,0.795126247789825,0.6579651818483725,0.13716106594145253
2016-09-16 07:00:00,1.2272431139824371,0.5057442920334361,0.7214988219490011
2016-09-16 09:00:00,32.77466906039325,0.8476084540605988,31.92706060633265
2016-09-16 11:00:00,2.806988649411284,0.45132689951695554,2.3556617498943284
2016-09-16 13:00:00,2.6142610893619715,0.3188400260085329,2.2954210633534387
2016-09-16 15:00:00,0.33710072325785356,0.0027204326830010286,0.3343802905748525
2016-09-16 17:00:00,0.7835246298091323,0.015845058035805375,0.7676795717733269
2016-09-16 21:00:00,1.623128338313767,0.08679136400351717,1.5363369743102497
2016-09-16 23:00:00,1.5497072808708037,0.23118451939901627,1.3185227614717874
2016-09-17 01:00:00,2.0238854730626246,0.31511444492351,1.7087710281391146
2016-09-17 03:00:00,3.1484603546726935,0.9277895483101074,2.220670806362586
2016-09-17 05:00:00,1.354906009401085,0.5796801133485049,0.7752258960525801
2016-09-17 07:00:00,2.0564658107559506,0.4744937021738874,1.5819721085820633
2016-09-17 11:00:00,2.421458810983642,0.04681650717323621,2.374642303810406
2016-09-17 13:00:00,0.6351167007183234,0.0019253356088286678,0.6331913651094947
2016-09-17 15:00:00,1.1958180038649113,0.1365337440649295,1.0592842597999819
2016-09-17 17:00:00,2.009986873840792,0.6577792819624881,1.352207591878304
2016-09-17 21:00:00,1.3210377903466304,0.0012562109764861667,1.3197815793701442
2016-09-17 23:00:00,1.877766794209973,1.276942283105891,0.600824511104082
2016-09-18 01:00:00,2.1430207626704147,0.010174409328928337,2.1328463533414865
2016-09-18 03:00:00,2.117078173394637,0.012702064885994773,2.1043761085086423
2016-09-18 09:00:00,5.829862587586269,0.45705164813807353,5.372810939448195
2016-09-18 11:00:00,1.3290746829375106,0.00029856931451672,1.3287761136229939
2016-09-18 13:00:00,2.1949807238273658,0.0058237327109196034,2.1891569911164463
2016-09-18 15:00:00,2.538538938999632,0.0027384773349416994,2.53580046166469
2016-09-18 17:00:00,2.6387580597510776,0.0030262626205366013,2.635731797130541
2016-09-18 19:00:00,3.174091569325932,1.0651552109674058,2.1089363583585263
2016-09-18 21:00:00,3.132139967322285,0.9070531463711995,2.2250868209510855
2016-09-18 23:00:00,3.1112316528203783,0.007159928257193274,3.104071724563185
2016-09-19 01:00:00,3.3796131703342045,0.008214789966311635,3.371398380367893
2016-09-19 03:00:00,3.2966971880871263,0.8781045887589597,2.4185925993281665
2016-09-19 05:00:00,3.062427588757477,0.6338369543509492,2.428590634406528
2016-09-19 07:00:00,3.0558975979414478,0.14393904450154746,2.9119585534399004
2016-09-19 09:00:00,2.5177792892448116,0.9710510698940977,1.546728219350714
2016-09-19 11:00:00,2.1946712155781927,0.5545317371044857,1.6401394784737071
2016-09-19 13:00:00,2.696378347628301,0.18245361240356056,2.5139247352247405
2016-09-19 15:00:00,3.3647849974644517,0.001585144658094306,3.3631998528063574
2016-09-19 17:00:00,3.7367676921495074,0.0018204308135791264,3.7349472613359285
2016-09-19 19:00:00,3.5898326073130433,0.0009299586815394116,3.588902648631504
2016-09-19 21:00:00,3.8053095631885756,0.002363460075015745,3.80294610311356
2016-09-19 23:00:00,3.8839405586793316,0.002947091021788633,3.880993467657543
2016-09-20 01:00:00,4.066495560590685,0.0024646222319882585,4.064030938358696
2016-09-20 03:00:00,4.736632970626114,0.001517694682865846,4.735115275943248
2016-09-20 05:00:00,4.475851289070048,0.019070032385685498,4.456781256684363
2016-09-20 07:00:00,5.161839575809704,0.024460148165031993,5.137379427644673
2016-09-20 09:00:00,3.401062677409084,0.044934903130403075,3.356127774278681
2016-09-20 11:00:00,3.530776313931734,0.08140886340193504,3.449367450529799
2016-09-20 13:00:00,3.248472786490589,0.10710834398293088,3.1413644425076583
2016-09-20 15:00:00,3.891130277606488,0.0145157893653085,3.8766144882411795
2016-09-20 17:00:00,2.366205569967829,0.008300399965372803,2.357905170002456
2016-09-20 19:00:00,2.572786389869485,0.016080504953679926,2.556705884915805
2016-09-20 21:00:00,3.495498643268706,0.09250188987520429,3.4029967533935017
2016-09-20 23:00:00,3.4081325098985213,0.07525011268097419,3.332882397217547
2016-09-21 01:00:00,3.9063014725679026,0.10212518407434655,3.804176288493556
2016-09-21 03:00:00,3.7547548146237544,0.1336261785077129,3.6211286361160413
2016-09-21 05:00:00,4.217136383206021,0.26742287992541197,3.9497135032806083
2016-09-21 07:00:00,3.091859280204317,0.18850339231471377,2.903355887889603
2016-09-21 09:00:00,4.53498480136123,0.3301067918364338,4.204878009524797
2016-09-21 11:00:00,7.361119102808703,0.5745218223136319,6.786597280495071
2016-09-21 13:00:00,4.549429296321045,0.08642180264216962,4.463007493678876
2016-09-21 15:00:00,6.573817225675624,0.6911331511143362,5.882684074561288
2016-09-21 17:00:00,9.090764192053111,0.00962316098754124,9.08114103106557
2016-09-21 19:00:00,25.81479507836044,0.04372200170863113,25.77107307665181
2016-09-21 21:00:00,27.740158446589202,0.182105331073671,27.55805311551553
2016-09-21 23:00:00,18.234985262706736,0.19346992142451935,18.041515341282217
2016-09-22 01:00:00,13.64003503955129,0.12826625342292167,13.511768786128368
2016-09-22 03:00:00,5.912955615576109,0.21824717889403092,5.694708436682078
2016-09-22 09:00:00,2.9391336565473516,0.012216711892580815,2.9269169446547707
2016-09-22 11:00:00,2.185947673188414,0.0038889183129030363,2.182058754875511
2016-09-27 09:00:00,4.782086349228292,1.1193042758965523,3.6627820733317398
2016-09-27 11:00:00,7.589035258252203,0.9213682737828314,6.6676669844693714
2016-09-27 13:00:00,10.280823678699852,1.0014699863190555,9.279353692380797
2016-09-27 15:00:00,10.864417277061069,1.08119057826806,9.783226698793008
2016-09-27 17:00:00,9.074182997407695,0.5506813251011157,8.52350167230658
2016-09-27 19:00:00,9.509029721646954,0.7953533258081693,8.713676395838785
2016-09-27 21:00:00,7.7311639553390155,0.04006045216054762,7.691103503178468
