,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,n_measurements
4885,2019-07-14 17:00:00,4.999999999999999,1.75,39.114234130890495,88.19245161336553,1.75,78.01019412066671,37.98456985949875,74.28250610411315,7
4886,2019-07-14 19:00:00,15.249053064671498,1.75,55.08032398670272,93.50424203083216,1.75,321.9066590673101,56.43745045451057,315.856946003785,4
4887,2019-07-14 23:00:00,13.765371890436462,1.75,76.67868722112922,98.99999999999994,1.75,872.408357475991,91.51872488038649,825.0019094935172,7
4888,2019-07-15 01:00:00,15.249053064671498,1.75,48.41745388226418,93.50424203083216,1.75,289.9793115644716,48.80725723975084,286.68429605523426,9
4889,2019-07-15 05:00:00,15.249053064671498,1.75,93.34930766577658,88.19245161336553,1.75,187.38263267556613,89.11016147065571,180.32288566586573,7
4890,2019-07-15 07:00:00,32.20170209763737,1.75,232.1262982191508,98.99999999999994,1.75,779.7452940882738,244.73727817883835,744.8836206211134,2
4891,2019-07-15 09:00:00,24.25763935357987,1.75,79.07273394613031,93.50424203083216,1.75,664.1568061121498,87.71559535051905,627.8516054057645,10
4892,2019-07-15 11:00:00,24.59169093383166,1.75,352.9637416302171,105.10687191318657,1.75,709.7052377643961,389.380360478475,665.9481059000141,5
4893,2019-07-15 13:00:00,8.063350173134642,1.75,231.9348207730964,88.19245161336553,1.75,823.2166374730951,219.51943987397277,849.8658336673724,9
4894,2019-07-15 15:00:00,6.875965387813372,1.75,265.07985878301844,93.50424203083216,1.75,800.8909316171856,304.23148460915354,804.6848002713089,8
4895,2019-07-15 17:00:00,11.947383447102288,1.75,256.2944460512221,98.99999999999994,1.75,773.7397016834158,276.56008256350907,745.9966150866737,9
4896,2019-07-15 19:00:00,16.817352946506052,1.75,312.4624922332532,105.10687191318657,1.500000000000001,668.1837771903917,324.5466639895767,666.5558139119871,10
4897,2019-07-15 23:00:00,32.20170209763737,1.5666666666666682,805.9341063678535,111.43741001281846,1.5333333333333348,1013.4174583080668,822.2139978764906,970.2132316301004,7
4898,2019-07-16 01:00:00,27.59850680875117,1.75,654.51061900176,92.56611168291188,1.700000000000002,1703.7119224600651,683.8716473450945,1635.4475433504542,9
4899,2019-07-16 03:00:00,42.747342512203495,1.5666666666666682,961.42270609819,98.99999999999994,1.466666666666668,907.6007916847028,998.205060698617,876.4484821582432,5
4900,2019-07-16 07:00:00,56.74654359310128,1.75,1177.221678770244,113.42674707060765,1.75,386.9072003908741,1276.2665765457475,367.3893095525428,3
4901,2019-07-16 09:00:00,24.59169093383166,1.5666666666666682,306.419045858695,98.99999999999994,1.6000000000000016,616.8926591700706,403.5485324317262,594.3621951076663,7
4902,2019-07-16 11:00:00,32.20170209763737,1.6000000000000016,276.70744609853546,113.42674707060765,1.6000000000000016,897.5435568036662,336.261519215137,896.8947502459553,5
4903,2019-07-16 15:00:00,11.844211828232066,1.75,209.96878622108147,112.79404233132244,1.6000000000000016,780.8359526901079,227.7350000989766,780.0176651146353,4
4904,2019-07-16 17:00:00,18.2733529185564,1.75,234.4154017875288,110.3193557517916,1.75,732.9000504569613,269.04360638835306,721.9416384612545,6
4905,2019-07-16 19:00:00,27.948833178791297,1.75,228.324433960596,113.42674707060765,1.6666666666666683,695.6445499491815,303.2253107012699,682.3870184731212,5
4906,2019-07-16 21:00:00,39.65828306979712,1.75,555.6033387512398,129.95582778807707,1.75,633.0177457382034,627.6773091998718,587.6461383762854,8
4907,2019-07-16 23:00:00,27.948833178791297,1.75,194.87487096815823,113.42674707060765,1.75,747.4090280635721,239.89484067658657,733.483285174875,5
4908,2019-07-17 01:00:00,39.65828306979712,1.75,467.0613369522272,132.8099782496523,1.500000000000001,672.0286541115029,579.1385464441269,660.5992041864355,8
4909,2019-07-17 03:00:00,49.25204498655855,1.633333333333335,748.9277133658009,148.89360412999696,1.466666666666668,655.4289611701005,830.1391912009059,649.2868937229265,10
4910,2019-07-17 05:00:00,54.53779634560591,1.5333333333333348,711.8664659479563,148.89360412999696,1.4333333333333345,558.6674327059998,771.8933621670849,550.625155169479,11
4911,2019-07-17 07:00:00,56.74654359310128,1.5666666666666682,668.9165688870629,148.89360412999696,1.5666666666666682,583.5932341474097,705.5889000812692,569.3428917514196,12
4912,2019-07-17 09:00:00,54.53779634560591,1.75,699.4669489099402,140.80906158280615,1.75,932.8929324814256,775.1726931749454,883.596217696621,6
4913,2019-07-17 11:00:00,4.999999999999999,1.6666666666666683,158.3578696682128,111.43741001281846,1.3666666666666676,516.6768069771961,157.17660609520414,527.6627141389897,7
4914,2019-07-17 13:00:00,1.9225558804239744,1.3000000000000007,216.74632787210908,110.09709461327223,1.633333333333335,1550.6447453230055,127.0646473685654,1501.8812969246628,6
4915,2019-07-17 15:00:00,1.9225558804239744,1.333333333333334,117.69279812811531,111.43741001281846,1.700000000000002,1717.13408602962,100.48054089416928,1669.750389870966,9
4916,2019-07-17 17:00:00,4.999999999999999,1.333333333333334,127.61144581109124,116.66456982794884,1.633333333333335,1320.9116078839986,137.6101929020554,1277.32852321635,7
4917,2019-07-17 19:00:00,15.760005314174268,1.4333333333333345,199.41131526854332,121.0434270743813,1.6000000000000016,1146.0897344586872,251.0967603202509,1125.6432938348712,10
4918,2019-07-17 21:00:00,20.97039221392209,1.75,364.7270834832625,118.1492334832489,1.633333333333335,831.4640069908907,419.6615328383569,820.4013467099052,9
4919,2019-07-17 23:00:00,33.818323137766015,1.466666666666668,229.4009237486329,125.26530696535016,1.6000000000000016,896.1360390152823,273.3439244421487,885.3268906512778,11
4920,2019-07-18 03:00:00,4.999999999999999,1.75,74.72927661564017,125.26530696535016,1.75,1007.7874030811512,107.20197840173375,982.975538585646,11
4921,2019-07-18 05:00:00,33.818323137766015,1.75,60.6151926975912,132.8099782496523,1.75,979.5524366221604,92.34586552671536,947.0046173622692,6
4922,2019-07-18 07:00:00,4.999999999999999,1.75,81.78301272687706,140.80906158280615,1.75,752.6063178235622,87.07260428440031,699.9581831384326,10
