datetime,mode1_d,mode1_sigma,NSD1_sum,mode2_d,mode2_sigma,NSD2_sum
2016-01-23 01:00:00,0.0,0.0,12.098656052912588,0.0,0.0,4.436526486462469
2016-01-23 03:00:00,1.372660556362593,0.0,31.92513597384408,0.39632186155711224,0.0,7.498161530745335
2016-01-23 05:00:00,0.0,0.0,53.07407489632777,0.0,0.0,3.6113333570553436
2016-01-23 07:00:00,3.4242204020181184,0.0,13.09590908831013,0.0,0.0,19.175500695384898
2016-01-23 09:00:00,7.772485109604807,0.0,30.480561437817002,0.19816093077855612,0.0,16.495823073205628
2016-01-23 11:00:00,3.363363891277565,0.0,47.68368259819209,4.69052082272691,0.0,26.83896493241849
2016-01-23 13:00:00,3.357142244959636,0.0,44.59462930853033,8.31987515742108,0.0,38.78259412419658
2016-01-23 15:00:00,0.08354815074664046,0.0,36.967777301123874,10.807548386634409,0.0,23.932874087160485
2016-01-23 17:00:00,1.5857926360450723,0.0,37.252975100486026,9.735465967748667,0.0,44.110081067058104
2016-01-23 19:00:00,3.2872471396577794,0.0,32.07861682244692,8.31987515742108,0.0,49.82759169902499
2016-01-23 21:00:00,3.0890594424063735,0.0,6.664099009030451,0.39632186155711224,0.0,7.715107129300009
2016-01-23 23:00:00,0.0,0.0,11.158749720419735,0.0,0.0,9.94486557290611
2016-01-24 01:00:00,0.0,0.0,16.546093000132373,0.0,0.0,9.69829730011395
2016-01-24 03:00:00,2.208747247495374,0.0,18.665553878334094,0.0,0.0,15.014231855946548
2016-01-24 05:00:00,1.104373623747687,0.0,5.266186113571891,1.3881335206187373,0.0,3.2980021259880345
2016-01-24 07:00:00,0.0,0.0,10.513421514920935,0.0,0.0,7.365092752472435
2016-01-24 09:00:00,4.015536235886273,0.0,2.51020565000627,2.7762670412374746,0.0,9.198939939633647
2016-01-24 11:00:00,2.556568971340077,0.0,87.51396571877339,0.0,0.0,10.924517346714538
2016-01-24 13:00:00,0.0,0.0,32.12260755438655,0.0,0.0,12.822807627106442
2016-01-24 15:00:00,0.0,0.0,10.473061896042367,0.0,0.0,5.5519635754862975
2016-01-24 17:00:00,0.0,0.0,7.398480483132005,0.0,0.0,22.906896068186313
2016-01-24 19:00:00,1.5445297212031868,0.0,17.822417802767546,0.0,0.0,7.9465892560624525
2016-01-24 21:00:00,2.745321112725186,0.0,56.09738417369047,2.7762670412374746,0.0,34.7236275778057
2016-01-24 23:00:00,0.0,0.0,13.32065119874585,0.0,0.0,6.835411408487772
2016-01-25 01:00:00,2.745321112725186,0.0,10.067359725830443,9.387984796416049,0.0,34.947947338970835
2016-01-25 03:00:00,1.4257271584019762,0.0,14.643010766902819,2.7762670412374746,0.0,20.730831766931715
2016-01-25 05:00:00,0.0,0.0,42.711340962229485,0.0,0.0,21.363568403959107
2016-01-25 07:00:00,5.852439368124493,0.0,90.8065706313038,12.429668691816289,0.0,33.71991100680907
2016-01-25 09:00:00,0.0,0.0,11.300421001680348,0.0,0.0,6.517638384100138
2016-01-25 11:00:00,0.0,0.0,25.1589115879666,0.0,0.0,35.255358619608984
2016-01-25 13:00:00,3.363363891277565,0.0,8.341589682950854,0.0,0.0,7.259763507045847
2016-01-25 15:00:00,1.372660556362593,0.0,10.067678655648407,4.549580029656823,0.0,5.744591731818758
2016-01-25 17:00:00,0.0,0.0,4.035356930777425,0.0,0.0,8.964602303277204
2016-01-25 19:00:00,3.2833909606910296,0.0,14.609892889989062,0.0,0.0,13.587414298551067
2016-01-25 21:00:00,3.805005581902856,0.0,26.056736704716478,3.665570695651809,0.0,13.431365194340714
2016-01-25 23:00:00,2.450006000409836,0.0,2.3068332095309287,0.0,0.0,12.95810683988384
2016-01-26 01:00:00,3.0890594424063735,0.0,11.427255989889922,4.549580029656823,0.0,1.4401970891531448
2016-01-26 03:00:00,2.556568971340077,0.0,7.350955119339467,4.549580029656823,0.0,3.879827322952508
2016-01-26 05:00:00,3.7282904860798745,0.0,5.566481879579257,2.274790014828426,0.0,7.561023864503056
2016-01-26 07:00:00,1.2782844856700422,0.0,9.340896370006568,9.460605707738097,0.0,24.676918158035107
2016-01-26 09:00:00,2.5510017312005875,0.0,42.71792415792416,7.096225806682767,0.0,10.898110239046215
2016-01-26 11:00:00,3.1715852720901445,0.0,54.92467106854002,0.0,0.0,17.264648695020213
2016-01-26 13:00:00,3.8018947587438916,0.0,29.372432519059274,11.814148582323398,0.0,22.833585851787596
2016-01-26 15:00:00,3.6212987199095714,0.0,52.57590077109171,12.437410012818518,0.0,29.6504188732913
2016-01-26 17:00:00,3.7593813616298632,0.0,41.240992192880725,17.003486058505644,0.0,21.0759218833078
2016-01-26 19:00:00,3.0890594424063735,0.0,11.255947338255325,2.7762670412374746,0.0,8.834670277239582
2016-01-26 21:00:00,2.735101940174225,0.0,61.646760309771736,0.19816093077855612,0.0,12.867168677360496
2016-01-26 23:00:00,2.934744979487359,0.0,24.096419123595496,9.820317525800618,0.0,18.81636460155923
2016-01-27 01:00:00,0.0,0.0,5.970638511556274,0.0,0.0,3.025011899985472
2016-01-27 03:00:00,0.0,0.0,14.179924237121782,0.0,0.0,3.8072934862735224
2016-01-27 05:00:00,1.6416954803455184,0.0,78.6199807316026,0.0,0.0,19.89006945769222
2016-01-27 07:00:00,1.372660556362593,0.0,6.378168172708541,1.3881335206187373,0.0,4.372470999722168
2016-01-27 09:00:00,1.5445297212031868,0.0,11.283930575608338,4.6939923982080245,0.0,23.588360264176828
2016-01-27 11:00:00,0.0,0.0,39.44120206977394,9.460605707738097,0.0,30.27233061431228
2016-01-27 13:00:00,0.0,0.0,33.0305721532153,0.0,0.0,11.069593419883674
2016-01-27 15:00:00,1.2782844856700422,0.0,33.40240504139928,7.955591550779161,0.0,6.727339624253542
2016-01-27 17:00:00,0.0,0.0,24.822366597924884,11.361603071901499,0.0,4.534842895925642
2016-01-27 19:00:00,0.0,0.0,26.549581954510813,4.549580029656823,0.0,18.299846257812277
2016-01-27 21:00:00,2.4245009305616314,0.0,35.9123744657748,11.703755111108649,0.0,26.40112268348676
2016-01-27 23:00:00,1.5445297212031868,0.0,20.6347313846191,0.0,0.0,12.480185916772164
2016-01-28 01:00:00,1.372660556362593,0.0,21.315162149277086,12.170109517286818,0.0,14.073687283020703
2016-01-28 03:00:00,2.208747247495374,0.0,48.73986847359379,12.309493660297619,0.0,12.616118162090658
2016-01-28 05:00:00,1.104373623747687,0.0,25.673296738602176,9.460605707738097,0.0,20.23987406612416
2016-01-28 07:00:00,2.208747247495374,0.0,20.57966199650582,16.08362588034467,0.0,21.95685863474347
2016-01-28 11:00:00,3.2833909606910296,0.0,22.289010518494763,12.309493660297619,0.0,14.5527510752484
2016-01-28 13:00:00,0.0,0.0,17.70889848980883,14.240978655334516,0.0,0.9204100356638278
2016-01-28 15:00:00,2.450006000409836,0.0,18.282667424978058,25.144962995777064,0.0,14.476746566154702
2016-01-28 17:00:00,3.0890594424063735,0.0,35.79782451245438,24.859337383632578,0.0,8.006915206776643
2016-01-28 19:00:00,3.2833909606910296,0.0,17.77800698248678,9.468888170959943,0.0,5.610252289989663
2016-01-28 21:00:00,3.933972996218859,0.0,18.251904415307003,12.424477937445253,0.0,5.887172662074075
2016-01-28 23:00:00,1.616621040128642,0.0,32.13852738984884,2.7762670412374746,0.0,3.5187392348901128
2016-01-29 01:00:00,1.616621040128642,0.0,22.434130296521758,8.084542547190807,0.0,10.837607875979728
2016-01-29 03:00:00,2.934744979487359,0.0,152.5135685194072,11.329914049778623,0.0,41.15488752482753
2016-01-29 05:00:00,0.0,0.0,93.19073449706957,0.0,0.0,3.713222084389603
2016-01-29 07:00:00,2.8983651887953332,0.0,68.56176351946954,11.942843868825946,0.0,16.390475715764005
2016-01-29 09:00:00,0.4769609158462629,0.03333333333333144,74.43430920128776,4.997413165093121,0.06666666666666687,7.223721647976056
2016-01-29 11:00:00,1.5445297212031903,0.0,85.15094349987197,0.0,0.0,4.423437339377529
2016-01-29 13:00:00,0.0,0.0,28.937489622042165,0.0,0.0,16.993336919117908
2016-01-29 15:00:00,0.0,0.0,86.40988081043639,0.0,0.0,19.418344619175926
2016-01-29 17:00:00,2.934744979487359,0.0,69.05698918909633,24.56638879725881,0.0,16.971522348030618
2016-01-29 19:00:00,2.556568971340077,0.0,47.23710046024979,9.533226619060144,0.0,34.46618315957207
2016-01-29 21:00:00,1.5445297212031868,0.0,22.79090101349493,2.7762670412374746,0.0,17.41302092181914
2016-01-29 23:00:00,0.0,0.0,18.93795144775038,9.533226619060144,0.0,26.796636983134995
2016-01-30 01:00:00,3.0890594424063735,0.0,23.664045811516246,7.116073482101257,0.0,58.29692298599224
2016-01-30 03:00:00,3.088037121343504,0.0,34.253167059038475,15.122166801543486,0.0,12.494425339788563
2016-01-30 05:00:00,0.1954989129889082,0.0,14.612585845104832,4.456985645616854,0.0,13.773226119451621
2016-01-30 07:00:00,0.0,0.0,160.84349653840502,9.09096620669375,0.0,13.255515768237686
2016-01-30 09:00:00,0.0,0.0,115.1998496269141,0.0,0.0,4.757180274232951
2016-01-30 11:00:00,1.2566738021910666,0.0,91.8345221841331,3.12141551616957,0.0,11.62730948730026
2016-01-30 13:00:00,0.33405158025179205,0.0,40.71160870772684,20.678973473535592,0.0,23.39070704008452
2016-01-30 15:00:00,2.5728171110899147,0.0,22.78487412319248,9.805628804350164,0.0,29.913756073816913
2016-01-30 17:00:00,0.3528512094843528,0.0,40.75606779174552,14.426747070607703,0.0,74.02824426827709
2016-01-30 19:00:00,0.0,0.0,11.33899508416954,4.438593135152516,0.0,4.642820713986936
2016-01-30 21:00:00,0.8083105200643246,0.0,26.541794922916836,7.999083333153862,0.0,23.548991351620728
2016-01-30 23:00:00,0.04177407537332023,0.0,611.3108557265764,17.174626055191595,0.0,40.870469222748994
2016-01-31 01:00:00,0.04177407537332023,0.0,197.37462601547827,13.817802212435026,0.0,5.577201624260077
2016-01-31 03:00:00,0.08354815074664046,0.0,156.1810612251819,4.69052082272691,0.0,7.049617815280229
2016-01-31 05:00:00,0.08354815074664046,0.0,107.12447411859773,2.854150461575216,0.0,6.782941415417454
2016-01-31 07:00:00,0.0,0.0,19.86981292188483,6.853692128152147,0.0,3.2268073439374874
2016-01-31 09:00:00,0.0,0.0,39.25317357792056,8.084542547190807,0.0,1.954767258714682
2016-01-31 11:00:00,0.022728730184924828,0.0,21.917254223972122,9.129901802302058,0.0,3.885572571578969
2016-01-31 13:00:00,0.4769609158462629,0.0,44.484338444049,14.52600224195622,0.0,3.6749494305342125
2016-01-31 15:00:00,0.0,0.0,47.15969600736827,17.52819599232896,0.0,10.385359645237969
2016-01-31 17:00:00,0.0,0.0,19.204564204703274,2.7762670412374746,0.0,2.2371426156351646
2016-01-31 19:00:00,2.8841994715591284,0.0,117.57071854486617,16.568784636009582,0.0,45.66266465571276
2016-01-31 21:00:00,0.28095476698765864,0.0,40.62218973912579,10.650578297578278,0.0,7.345398523792795
2016-01-31 23:00:00,0.0,0.0,27.87539599365678,6.1547468301488095,0.0,16.6901498094535
2016-02-01 01:00:00,0.0,0.0,12.743591954464137,2.7762670412374746,0.0,8.508065653840788
2016-02-01 03:00:00,0.0,0.0,12.733141896204188,2.2747900148284117,0.0,3.2204340209035465
2016-02-01 05:00:00,0.0,0.0,29.79089296070913,0.0,0.0,3.5462433625329126
2016-02-01 07:00:00,2.8347075016685075,0.0,48.51301860722219,5.680801535950749,0.0,5.988263180889753
2016-02-01 09:00:00,0.6614516598916182,0.07499999999999918,40.7097937219811,1.8152896173690891,0.07499999999999929,12.382109346565755
2016-02-01 11:00:00,2.7586667536028457,0.0,95.5362142487287,11.748433434554158,0.0,32.38468186245548
2016-02-01 13:00:00,2.745321112725186,0.0,22.347260062429655,0.0,0.0,16.13180634993003
2016-02-01 15:00:00,0.5895129003496109,0.0,28.956295039038253,7.143082470816438,0.0,20.298675678092536
2016-02-01 17:00:00,3.2983029857674246,0.0,134.34283813449701,17.931589460473212,0.0,48.0641989372663
2016-02-01 19:00:00,2.2903494263899695,0.0,82.12851070935116,4.240432204373974,0.0,22.804941567548795
2016-02-01 21:00:00,9.089521480758862,0.0,58.11840016582366,9.667049101738499,0.0,59.25709335575095
2016-02-01 23:00:00,0.0,0.0,17.5286164458129,4.766613309530072,0.0,14.749614283493386
2016-02-02 01:00:00,1.5077859877984352,0.0,32.509681513901455,14.21322824169431,0.0,10.882856439332144
2016-02-02 03:00:00,0.0,0.0,60.771738100498965,2.7762670412374746,0.0,5.66461612625352
2016-02-02 05:00:00,1.6416954803455184,0.0,68.60886893158357,2.7762670412374746,0.0,15.754792716248978
2016-02-08 09:00:00,0.0,0.0,8.437286156970401,0.0,0.0,1.2629350844781584
2016-02-08 11:00:00,0.0,0.0,33.1651802780694,3.999541666576931,0.0,24.650624141764183
2016-02-08 13:00:00,7.415395945190797,0.0,31.927058155058447,4.72248641264126,0.0,26.24093955930823
2016-02-08 15:00:00,10.026475623664776,0.0,21.620318777206478,0.0,0.0,94.26855736280811
2016-02-08 17:00:00,7.439756637904392,0.0,69.25818393227719,6.853692128152147,0.0,142.39762212628784
2016-02-08 19:00:00,0.0,0.0,37.804349673359695,5.053704216270546,0.0,30.22370497575406
2016-02-08 21:00:00,0.0,0.0,25.126446923379206,0.0,0.0,7.434421182526165
2016-02-08 23:00:00,2.745321112725186,0.0,30.817921051352528,7.331141391303618,0.0,105.00186292019308
2016-02-09 01:00:00,0.0,0.0,11.355265322748409,0.0,0.0,7.378992244626829
2016-02-09 03:00:00,1.4257271584019762,0.0,14.120779237452496,7.331141391303618,0.0,38.15492434337807
2016-02-09 05:00:00,2.208747247495374,0.0,47.78526461411005,1.427075230787608,0.0,63.62691486288952
2016-02-09 07:00:00,5.030317727558472,0.0,48.37103676395449,5.199410872938671,0.0,77.97755099050335
2016-02-09 09:00:00,0.0,0.0,89.55009962960378,8.084542547190807,0.0,38.17661389888076
2016-02-09 11:00:00,6.2350012134938595,0.0,24.6421813360097,2.361243206320637,0.0,73.83881318714589
2016-02-09 13:00:00,6.999600540448892,0.0,57.23754891291448,2.854150461575216,0.0,44.56380759525041
2016-02-09 15:00:00,4.625011793540118,0.0,45.373300823576955,16.281786811123226,0.0,193.79499668229192
2016-02-09 17:00:00,0.0,0.0,165.523583453892,0.0,0.0,50.87861971067173
2016-02-09 19:00:00,0.0,0.0,26.971792934071573,2.7762670412374746,0.0,53.3703843875536
2016-02-09 21:00:00,0.0,0.0,39.797455972017815,26.670647347150805,0.0,34.41495533045891
2016-02-09 23:00:00,0.0,0.0,65.28761057021555,0.0,0.0,5.084360704398435
2016-02-10 01:00:00,0.0,0.0,31.625988733362448,0.0,0.0,5.748616724435649
2016-02-10 03:00:00,0.0,0.0,6.800492255576984,0.0,0.0,0.38830979552155753
2016-02-10 05:00:00,0.0,0.0,11.828030932819388,3.665570695651809,0.0,6.4296233861411025
2016-02-10 07:00:00,0.0,0.0,24.200257527796225,5.358086475042143,0.0,11.491435455346462
2016-02-10 09:00:00,0.0,0.0,4.309810846720211,2.9719712277688473,0.0,8.432608553172201
2016-02-10 11:00:00,0.0,0.0,17.683899059279724,0.0,0.0,14.963990029001707
2016-02-10 13:00:00,3.0890594424063735,0.0,128.6068731585582,0.0,0.0,27.573644843959755
2016-02-10 15:00:00,0.0,0.0,26.07238356795699,4.549580029656823,0.0,22.475759715977347
2016-02-10 17:00:00,10.95751647000085,0.0,170.94513540467779,37.44680206499847,0.0,421.8699770646167
2016-02-10 19:00:00,7.867945992437718,0.0,134.830221691507,4.72248641264126,0.0,116.46599753836699
2016-02-10 21:00:00,0.0,0.0,28.83053651060868,0.39632186155711224,0.0,14.85495731654396
2016-02-10 23:00:00,0.0,0.0,27.247720780717373,8.991662934858937,0.0,28.932587691382196
2016-02-11 01:00:00,10.23981971926792,0.0,50.68690270694344,0.39632186155711224,0.0,225.44896617650136
2016-02-11 03:00:00,1.5445297212031903,0.0,15.99382519946684,0.19816093077855612,0.0,32.112554511368515
2016-02-11 05:00:00,0.0,0.0,9.130505567476064,2.7762670412374746,0.0,14.119550016887871
2016-02-11 07:00:00,1.5445297212031868,0.0,11.03779909799644,1.3881335206187373,0.0,5.403145175843022
2016-02-11 11:00:00,5.28575135904736,0.0,20.505288540289712,21.301156595156556,0.0,28.860185315582157
2016-02-11 13:00:00,15.834815003441683,0.0,123.4782401212305,10.807548386634409,0.0,603.7609134372501
2016-02-11 15:00:00,1.8796906808149316,0.0,18.062558562853553,6.853692128152147,0.0,16.689897606382374
2016-02-11 17:00:00,7.494498606542734,0.0,28.48997393019644,0.0,0.0,79.4209326958619
2016-02-11 19:00:00,11.79045383340241,0.0,67.07943790807099,0.39632186155711224,0.0,64.36541163184881
2016-02-11 21:00:00,3.8018947587438916,0.0,58.75534547258758,1.427075230787608,0.0,47.51066183847007
2016-02-11 23:00:00,1.1043736237476907,0.0,18.57055550441457,2.854150461575216,0.0,44.78773916072828
2016-02-12 01:00:00,2.208747247495374,0.0,27.716907096107605,0.39632186155711224,0.0,34.595894010156115
2016-02-12 03:00:00,1.104373623747687,0.0,54.24364898723081,0.19816093077855612,0.0,22.760325583614303
2016-02-12 05:00:00,0.0,0.0,17.904267671782407,7.331141391303618,0.0,12.323612297587488
2016-02-12 07:00:00,2.745321112725186,0.0,20.489971783391184,7.331141391303618,0.0,6.336395281561437
2016-02-12 09:00:00,2.556568971340077,0.0,15.735644783322073,2.7762670412374746,0.0,11.891097966745946
2016-02-12 11:00:00,0.0,0.0,17.601227901868896,7.331141391303618,0.0,9.103973309355453
2016-02-12 13:00:00,0.0,0.0,13.483331699467229,0.0,0.0,8.145354825731658
2016-02-12 15:00:00,0.0,0.0,18.90723994473936,0.0,0.0,21.222251439431062
2016-02-12 17:00:00,1.5445297212031868,0.0,32.67603556426069,0.0,0.0,10.607158071768069
2016-02-12 19:00:00,3.4242204020181184,0.0,7.764980060636049,3.665570695651809,0.0,35.98462140399042
2016-02-12 21:00:00,1.616621040128642,0.0,36.32612235864991,4.69052082272691,0.0,44.08040126874292
2016-02-12 23:00:00,0.8895050275685108,0.0,19.77392056441296,4.24043220437396,0.0,2.969401599173871
2016-02-13 01:00:00,0.0,0.0,42.11413070074008,5.053704216270546,0.0,4.648978624397177
2016-02-13 03:00:00,0.4447525137842554,0.0,14.334961537056813,3.665570695651809,0.0,4.358308729605419
2016-02-13 05:00:00,0.0,0.0,24.713958825751433,2.7762670412374746,0.0,8.835654907813037
2016-02-13 07:00:00,1.616621040128642,0.0,66.41511466453801,10.107408432541092,0.0,7.7034640184261605
2016-02-13 09:00:00,0.808310520064321,0.0,25.296373549342277,9.460605707738097,0.0,12.100630532240341
2016-02-13 11:00:00,3.2833909606910296,0.0,96.2217565073131,12.309493660297619,0.0,32.71868385470448
2016-02-13 13:00:00,3.2833909606910296,0.0,105.45828300780315,15.372185323374026,0.0,30.710157414506142
2016-02-13 15:00:00,5.869489958974718,0.0,40.18505178941689,24.99999999999993,0.0,49.132282310255675
2016-02-13 17:00:00,2.633302027907087,0.0,49.05199336607217,0.0,0.0,35.38973715361328
2016-02-13 19:00:00,2.633302027907087,0.0,59.95787290711928,0.0,0.0,33.755355600434996
2016-02-13 21:00:00,0.2227021077307363,0.0,101.27772198915807,9.18241346752066,0.0,36.425894691367716
2016-02-13 23:00:00,0.08354815074664046,0.0,204.9705186964634,5.970912794034106,0.0,27.59826845939466
2016-02-14 01:00:00,4.135946338995684,0.0,88.88089499510943,13.43207854171311,0.0,24.74599719690002
2016-02-14 03:00:00,7.209181138312992,0.0,14.779187446812841,6.812023042244675,0.0,78.87660441131544
2016-02-14 05:00:00,0.0,0.0,61.60452644671324,0.0,0.0,32.92195544591203
2016-02-14 07:00:00,0.0,0.0,12.721125733114548,0.0,0.0,63.62702851135589
2016-02-14 09:00:00,0.0,0.0,48.05677258743759,0.0,0.0,4.951999937072031
2016-02-14 11:00:00,1.104373623747687,0.0,42.169263824476246,3.665570695651809,0.0,25.167257811149483
2016-02-14 13:00:00,2.208747247495374,0.0,34.23120551191744,6.812023042244675,0.0,19.217012294802743
2016-02-14 15:00:00,1.104373623747687,0.0,35.33471168278311,3.4060115211223376,0.0,8.391656848113385
2016-02-14 17:00:00,0.0,0.0,27.663237588166908,0.0,0.0,1.4833202582232445
2016-02-14 19:00:00,0.0,0.0,28.61490396584233,0.0,0.0,14.352694637029174
2016-02-14 21:00:00,2.745321112725186,0.0,14.68217172832692,7.331141391303618,0.0,23.97932813913485
2016-02-14 23:00:00,1.372660556362593,0.0,23.39177076697456,12.170109517286818,0.0,34.9297247976522
2016-02-15 01:00:00,0.0,0.0,10.57963441137781,0.0,0.0,8.049971533610119
2016-02-15 03:00:00,0.0,0.0,12.324264286426711,0.0,0.0,8.417596072689378
2016-02-15 05:00:00,1.104373623747687,0.0,8.56000090434705,11.966188640506104,0.0,5.915376843775334
2016-02-15 07:00:00,0.0,0.0,10.243267755265464,0.0,0.0,5.566422101536077
2016-02-15 09:00:00,0.0,0.0,12.537786569351368,0.0,0.0,8.392685878635334
2016-02-15 11:00:00,0.0,0.0,13.856686109000947,4.549580029656823,0.0,14.109670015247119
2016-02-15 13:00:00,7.209181138312992,0.0,69.13563022949893,5.053704216270546,0.0,56.25851645455896
2016-02-15 15:00:00,1.3726605563625967,0.0,12.25772775211476,0.0,0.0,15.115860134948974
2016-02-15 17:00:00,0.0,0.0,21.041568910336956,0.0,0.0,45.05699907980342
