datetime,c2.82c,c3.16c,c3.55c,c3.98c,c4.47c,c5.01c,c5.62c,c6.31c,c7.08c,c7.94c,c8.91c,c10.0c,c11.2c,c12.6c,c14.1c,c15.8c,c17.8c,c20.0c,c22.4c,c25.1c,c28.2c,c31.6c,c35.5c,c39.8c,c44.7c,c50.1c,c56.2c,c63.1c,c70.8c,c79.4c,c89.1c,c100.0c,c112.0c,c126.0c,c141.0c,c158.0c,c178.0c,c200.0c,c224.0c,c251.0c,c282.0c,c316.0c,c355.0c,c398.0c,c447.0c,c501.0c,c562.0c,c631.0c,c708.0c,c794.0c,c891.0c,c1000.0c
2016-08-16 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006063744166537,0.002358038397572,0.0015166602555145,0.0026833123795219,0.0139019869712781,0.0328398237515319,0.0702821810927144,0.1433898348857912,0.232230352241866,0.4986807454374484,0.7938008852461165,1.2307885296910592,2.0374201760750545,3.0074471180924434,3.384067547163049,4.08917721596348,5.415817619035799,7.375886921241218,9.110767069969198,9.993266554706842,11.230047922723829,12.87198975516348,13.871898272027153,12.5918418228447,13.015245970278787,12.059233517022648,10.131241576523664,7.365544556105088,4.83625524892871,2.9229467929698387,1.4317063698570411,0.6498847646136436,0.1776435046955065,0.0975192599395278,0.0675564147692584,0.0275931516757679,0.0170663589149754,0.0684139444359297
2016-08-16 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001237053726181,0.0003813011742394,0.0005278147756175,0.0007710928272373,0.0016429871710597,0.0021151158819261,1.7717554434662887e-05,0.0013866053989432,0.0034083423713162,0.0179618254813382,0.0394091882413868,0.0648678257179236,0.1181734411262854,0.214757608139948,0.4674690763067075,0.8710052022783337,1.6687055763469063,2.8713578145734164,4.042317042520794,4.669129904209279,5.587459391913892,7.262934293675716,9.023713780437149,11.688605812598162,12.666470523802404,15.363283595406124,18.05962530780257,20.47542971862755,19.65467919554696,20.19751988885276,18.265974020819485,14.233974275103757,9.418086729286763,4.899394139136881,2.425299281287127,1.0034833851044391,0.3996116348508094,0.2390754492287259,0.0803402108923134,0.0682418929135794,0.0393170805413175,9.323002989064522e-05,0.0003869330411858
2016-08-16 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0003252291673843,0.0005021656552698,0.0003981575916586,0.0,3.014099288587129e-05,0.003554313346416,0.0082381870659099,0.015521558739019,0.0238261789401964,0.0496444758934217,0.1605610055408207,0.3542888537246698,0.7472692598623852,1.2319885947331,2.1967765355105806,3.8561802694154377,5.58637247821704,6.157398382856836,6.6105597010172925,7.459090002268242,8.629605614020932,11.33616887838945,14.383846576910718,17.761537685251692,23.74856767231767,28.395628310077687,31.841551256771865,29.25200617795629,22.8683545904021,14.459913836430143,7.655844383477297,3.619694538307463,1.5990790364765113,0.6300879907104342,0.2721416887071521,0.1700848034414934,0.1076503959356309,0.0633380474157363,0.0286545467478618,0.0052273886736941,0.0217056245762643
2016-08-16 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004285619302391,0.0003180056768597,0.0005024527366197,0.001938728108268,0.0040640995607281,0.008733210321638,0.0171911723262186,0.0324180502167895,0.0573063216730581,0.0984085526352235,0.2324553777836668,0.5095521238525434,1.1768973319264011,1.9168273169315757,2.9838476445152597,4.749418626934208,6.676764444300836,8.86186257125507,9.96929774655487,9.34250440137809,10.07869181776427,11.484919698880928,15.883403858142623,22.938281742969277,30.84219254311573,35.27883427047161,37.67874427607625,30.52459060067839,21.4962741089476,12.950769184247813,6.129953266477983,2.6198611809924097,1.243299979842921,0.5514822969932949,0.182042296143801,0.0765854617613004,0.1115186524648699,0.0709519345410253,0.0218381862423152,0.0287692197803338,0.0746961335898723
2016-08-17 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0693188565343094e-05,3.5883394596865655e-05,4.983918601742123e-05,4.720743891277114e-05,0.0001041962812541,0.0003613236540926,0.0007780872345371,0.0014187789910819,0.0025253251309383,0.0057584706179206,0.0109029909961358,0.0171763914823012,0.0267356214389476,0.0454796570312865,0.0789407927660172,0.1677367320868794,0.3263438695176954,0.5315338793407931,1.0137207817405949,1.8011438393066088,3.0070327859222186,4.792984531180921,6.154732815002944,6.618028940961962,6.907998085154485,8.303753407080745,12.23756606948773,16.305067414449486,21.87539433215314,27.86205794988043,33.079581457571436,33.082360393609484,24.09312757191687,15.130743890821435,8.37808249562755,4.168660543901339,1.8458435952153085,1.007396549866085,0.422909352170028,0.0718222400690402,0.145799246089147,0.0573853528899492,0.0641476767891068,0.0253341057578148,0.0034400264965363,0.0105167519095408
2016-08-17 13:00:00,0.0,0.0,0.0,4.1359030627651384e-25,3.537136259104444e-07,2.354595160624221e-06,1.234271920435161e-05,7.894499689896544e-05,0.0001254128811037,0.0001701294945242,3.0877303958677065e-05,0.0003368186751105,0.0009776259761232,0.0027390433552397,0.0037307667026747,0.0060107191031908,0.0204298287711093,0.0332565346526775,0.0371366910456668,0.0445528134016801,0.0777487923350149,0.1565302537040332,0.3260628954901386,0.6394886893396211,1.266032978121348,2.2570066467785357,3.7016064992491344,5.778986779603834,7.357169540461948,7.929348221232336,7.924134720662103,8.178978113903671,11.541195797293115,17.164970676735567,22.89235877234412,28.017261817195365,31.810096787365403,31.437154411691736,23.67039291598222,16.329244366033706,9.100985761110552,3.7109221081088304,1.6820848158730015,0.991319640322212,0.4910188627024192,0.1952114854317215,0.0318419461625474,0.1516429401684886,0.0516845675514487,0.0044150320274581,0.0,0.0
2016-08-17 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0009963545459632,0.0044795070350038,0.0315481709057506,0.0594414681302881,0.0663545029974614,0.0654952034810875,0.0677239226841167,0.1320917839474245,0.35279192225305,0.818884689496951,1.1679372182255254,1.1309794031393088,1.5576147167990342,2.743824330590522,4.873685271229135,7.824823756287679,11.761920431185471,18.320411158243868,25.958362712343835,35.81867287944379,48.472664576783785,62.68496798838764,67.01123877025634,64.06184121510432,61.11843346644052,58.430430060632986,63.89440186925198,66.56824991878713,65.09078723248741,59.76712987431888,52.69548044209635,37.21575115302247,25.087559251280144,14.268131883937592,6.70469527375026,3.079774233628923,1.8203184842381697,1.0097651640162777,0.5127609741491603,0.1715431788219003,0.0192272070960297,0.0522175031603454,0.05141989989956,0.0251183146065327,0.0,0.0
2016-08-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003410859321884,0.0060856312451381,0.0272180961035384,0.0256854726764231,0.0348617678203569,0.1481690609191344,0.3209016322170524,0.5106555279790503,0.8709198802866146,0.6612614741119399,0.7969064199782531,1.180602483524376,1.893050883601958,3.2377587319077263,6.035889678189261,9.53780661372266,12.608654070032182,18.854820958440037,27.70691382974443,39.13540201760954,51.08121561470213,53.60578588914182,50.767619178962505,49.68298571868773,55.01632275822283,63.40765236239445,64.50166036907893,62.108238318453175,56.63768267475967,49.775482542835064,35.89153346437955,24.807742708667,14.447234505383587,6.774409278439464,3.361593914877382,1.5363819011215654,0.7878095757087329,0.3603430083579764,0.0721767931344932,0.0334420203633064,0.0696944041491285,0.0611839765639158,0.0282980605095262,0.0012801124252591,0.0048547880580373
2016-08-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.943200467765727e-05,8.61201485017638e-05,7.535549655690826e-05,0.0004416382296253,0.0016451932868607,0.0159645637791487,0.0443497760156656,0.0553693224939392,0.1502231520871139,0.3811121669182792,0.7956436769640476,1.6379460403124468,3.4412001195114654,6.30766474011236,9.540352888378624,11.563454538944583,12.573410241926782,17.870956276734393,23.464262975268696,31.45159477191234,44.47790171587827,66.17112912097733,81.37940921029764,85.4889121032969,85.77306154778947,85.28393800344895,89.0399450474016,82.5662473499248,75.79749210917585,67.52539214846128,58.107901766367,41.69628086708119,27.93643301388435,16.091066980178194,7.97049791215658,3.827432601768221,1.5965882556640034,0.9210932043654404,0.6014887316379551,0.2941605640516296,0.0655085119510844,0.0075247591400353,0.0070078123396511,0.0048155283562185,0.0029927072035654,0.0113433908790909
2016-08-17 21:00:00,0.0,0.0,0.0,0.0,9.491770242586547e-06,6.776926634462663e-05,9.310222870105776e-05,0.00021216464377,0.0001683536137778,0.002087315208694,0.0052974297611858,0.0111321799891392,0.0317645673309721,0.0837946106564778,0.11789962773308,0.1522427565025965,0.5252448652284658,1.0128247377786113,1.4130482958030852,3.246489627876725,5.682527656389642,10.399224196106474,17.681394098301872,21.2751286934213,26.33462384824099,29.38620295349541,35.67779835627426,54.96402278260767,78.1232643773096,85.56230896503979,85.15826146922392,84.60029930287594,85.45902675655039,82.0958724279587,76.61687250380727,69.12654676409333,61.56352781666228,44.269499328112765,29.603228736211538,17.58072693479793,9.327924750574551,4.286705088099561,1.5834845970684208,1.0450420632724216,0.6568254823182844,0.2788183910669553,0.045687581173021,0.1793401544017918,0.0687527290686138,0.0216492762566564,0.0193665475338682,0.0534596735664125
