,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_max,mode1_d_min,mode1_d_mad,mode2_d_max,mode2_d_min,mode2_d_mad,mode1_NSD_max,mode1_NSD_min,mode1_NSD_mad,mode2_NSD_max,mode2_NSD_min,mode2_NSD_mad,n_measurements
4146,2019-05-06 03:00:00,33.818323137766015,1.75,3225.445149571332,177.92222397801424,1.75,207.7567624319234,3202.8252543375097,191.36438485681828,39.65828306979712,32.20170209763737,1.616621040128642,195.4504199703432,149.28992599155407,8.719274911922355,3606.377517493201,2466.402704812351,373.4056032274093,321.1508292686232,172.08811833378192,16.49661415307446,11.0
4147,2019-05-06 05:00:00,42.747342512203495,1.75,2583.6298405063058,170.59108258671063,1.75,316.1317548220517,2535.566707849356,289.2406433357912,46.50672387383336,39.65828306979712,0.0,200.00000000000003,148.89360412999696,0.0,2929.108475412382,2237.0995733488394,117.61155063342812,379.1041244536999,199.01620326467955,23.694056984256008,11.0
4148,2019-05-06 07:00:00,42.747342512203495,1.6833333333333353,2466.2261165670798,141.40704879463055,1.6000000000000014,439.73581831685453,2857.199656736734,434.871260294021,44.99893788603492,21.318826501104283,0.6309803465628896,170.59108258671063,63.61247992720078,10.676751732369432,3365.9030519328257,2309.523683684384,186.70956084699833,1076.6188138048597,304.73427015218584,75.99358504301725,8.0
4149,2019-05-06 11:00:00,27.54228992670203,1.466666666666668,2024.7363076708111,86.00380400506799,1.3666666666666676,743.4264023996514,2753.910912210333,797.39884925127,30.368565966501706,3.043220752936464,2.0990706211763026,89.29264132308752,43.76767718453145,2.1886476082975435,4825.418346020152,1682.1736062546747,114.5247574142868,2571.5155153986434,505.167063506665,143.3175136728886,8.0
4150,2019-05-06 13:00:00,5.157323183641527,1.75,4146.93650669194,47.62379705665398,1.75,2295.3411912501683,3826.082073918947,2315.5874778272555,20.97039221392209,1.6446017626700704,0.2317645617468358,74.00000000000001,43.76767718453145,3.8561198721225267,8770.33080885913,923.4607796340852,1711.615650631144,2809.2470052321346,1309.5541951805444,284.349643666882,8.0
4151,2019-05-06 15:00:00,26.715014570095732,1.75,912.2790573620106,76.22849282280845,1.75,1302.01348971514,996.5713241755725,1312.1878811713943,37.64936106418925,1.986975241267653,10.124767203558015,89.71249208814984,53.05362402774642,8.364615913485977,1605.9722275596532,383.1423811508181,357.97083330972606,2414.7559977483224,801.6675637449179,442.028918246327,10.0
4152,2019-05-06 17:00:00,9.45578000288146,1.75,1343.6381394546077,62.46828739848752,1.9666666666666697,1625.7117626188492,1307.3560981286282,1645.3279555421832,11.211155064904764,8.707904344272126,0.7478756586093329,74.00000000000001,52.09935278563838,10.368934612849138,1605.618391761211,576.1274957340217,298.26229363258267,1782.4866926810953,1328.991067590981,137.1587371389121,9.0
4153,2019-05-07 01:00:00,46.50672387383336,1.75,7132.50471799736,74.00000000000001,1.75,3219.2223726382344,7324.776831654816,3280.8728442574493,49.25204498655855,23.794408220327977,2.7453211127251933,98.99999999999994,60.24127365656768,13.758726343432336,15743.385360141165,5823.084053518515,1501.692778136301,7711.661839298365,686.8534379290741,2594.019406328375,
4154,2019-05-07 03:00:00,33.818323137766015,1.75,3145.580520111671,98.99999999999994,1.75,899.8172419775415,3229.7378430080616,886.3628602312523,42.747342512203495,20.148488924239448,8.92901937443748,167.81481554547315,49.67744817893114,5.683779521041799,14276.393276947,2199.2013074846327,1030.536535523429,4324.755323950731,508.4993321297156,11.757218320544894,7.0
4155,2019-05-07 05:00:00,49.25204498655855,1.75,2275.795831445484,105.10687191318657,1.75,767.1078690445252,2364.2526181360995,749.9951882717447,57.58416183176494,24.59169093383166,7.494498606542727,138.12745963714715,74.00000000000001,22.658439914726998,3424.7969886996184,2120.393586513174,190.0558827519003,2288.796700647012,369.8206428813953,318.08791977520775,7.0
4156,2019-05-07 07:00:00,49.25204498655855,1.75,2543.4461587649266,112.11202919389706,1.75,583.974022924346,2643.9407990523805,579.5865427881547,56.74654359310128,13.003523202918124,0.9436844358733865,148.89360412999696,54.02537405902986,24.946802064998508,2918.5016597998806,736.7377528515756,227.09489414016798,2876.1450767708016,281.2914033497861,197.7064169405643,7.0
4157,2019-05-07 09:00:00,49.46379924355944,1.8083333333333345,1944.3561046732593,132.7255616067583,1.5250000000000004,412.65065802182073,2017.5230278544655,412.13902539534797,49.67555350056033,49.25204498655855,0.2117542570008908,152.02437614290895,113.42674707060765,19.29881453615065,2308.99140898355,1726.054646725381,291.4683811290846,645.5396726886753,178.73837810202068,233.40064729332732,7.0
4158,2019-05-07 11:00:00,40.548890556469345,1.75,897.4270551561901,93.71337353530383,1.75,1128.5672655485896,1091.698839283659,1122.6415918980365,56.74654359310128,12.041009745195373,12.45040373336057,129.95582778807707,64.7776299144466,26.44254391259129,1847.4282962419452,367.2591658029726,392.93311420267645,2067.797943354836,328.26923160865294,633.3415052540847,8.0
4159,2019-05-07 13:00:00,46.50672387383336,1.75,563.6216105539586,99.13595911915246,1.75,966.5229234213216,623.3031942827305,935.7219587449894,46.50672387383336,6.026702398715439,0.0,99.13595911915246,68.40269855773758,0.0,671.2351835187125,248.51448803421303,47.93198923598197,1740.2916324351677,924.9289613582066,10.792997386782758,3.0
4160,2019-05-07 15:00:00,15.249053064671498,1.75,551.7839085874471,78.45698564561687,1.75,1491.3829728146643,621.3596263180857,1545.2038579509224,52.99592132706516,7.50763192179212,7.741421142879378,140.80906158280615,69.65558798200367,8.801397663613201,2766.072986283489,384.7497367209919,236.16448200801892,1917.603707962906,417.2614808639751,372.3998500119835,6.0
4161,2019-05-07 17:00:00,16.468005553114597,1.75,988.1104230933912,74.00000000000001,1.75,1862.924128419942,1010.2111936736752,1866.523197214768,17.882355092578585,15.249053064671498,1.2189524884430991,74.00000000000001,70.93142579781768,0.0,1461.4830065244917,951.5559391552096,57.904188024568725,1977.140559112613,1681.0808613548195,53.8653772069008,10.0
4162,2019-05-07 19:00:00,42.747342512203495,1.75,2362.6853190796483,113.42674707060765,1.75,285.243093052659,2466.104469199344,291.8310835311945,46.50672387383336,20.97039221392209,0.0,158.281588926413,74.00000000000001,16.529080717469427,2614.887285938689,1006.7373943756792,72.60078379175275,1618.9407832788845,134.87241156539275,54.008970837878735,5.0
4163,2019-05-07 21:00:00,47.879384430195955,1.75,2240.6121025600764,125.4796058664506,1.75,187.00168444805854,2249.650619641542,187.51290881992543,54.53779634560591,46.50672387383336,1.3726605563625967,200.00000000000003,74.00000000000001,51.479605866450584,2357.5014499067697,1946.2087265491325,88.89695676170959,525.94716541788,20.075001005382884,155.285524638043,5.0
4164,2019-05-07 23:00:00,41.512783000878905,1.75,2066.521668528164,98.99999999999994,1.75,238.831769274022,2274.5239061873417,249.03459096617587,54.53779634560591,11.088663340058554,13.025013344727007,201.0296491561889,74.00000000000001,24.99999999999993,2508.560476955506,887.7849013079896,234.03657076816444,2027.0804645239991,46.29766625135064,197.2311098558487,7.0
