,datetime,NRMSE,predicted_CCN1,predicted_CCN2,inorg_density,Predicted_CCN,f_org1,f_AS1,f_BC1,f_org2,f_AS2,f_BC2,k1,k2,mass_aitken,mass_accumulation,tot_org_mass,info_mass,season
10,2016-08-17 23:00:00,0.05047603976966352,"[8.44635408e-02 1.52463533e+00 6.54041408e+00 2.77329087e+01
 1.20601183e+02]",[138.58928631 372.35755446 538.61882842 707.11396006 824.23063007],1762.0062780919598,[138.67374985 373.88218979 545.1592425  734.84686875 944.83181259],0.7657322470121097,0.179051835334016,0.0552159176538742,0.7657322470121097,0.179051835334016,0.055215917653874215,0.20892562714784318,0.20892562714784318,0.037414349262812965,4.251692721802559,3.284307595202416,"{'total_mass': np.float64(4.289107071065373), 'tot_mass_mode1': np.float64(0.037414349262812965), 'tot_mass_mode2': np.float64(4.251692721802559), 'M_org1': np.float64(0.028649373731509643), 'M_AS1': np.float64(0.00580659447648103), 'M_AN1': np.float64(0.0008925134268535207), 'M_BC1': np.float64(0.0020658676279687697), 'M_org2': np.float64(3.2556582214709064), 'M_AS2': np.float64(0.6598499228383266), 'M_AN2': np.float64(0.10142346227669963), 'M_BC2': np.float64(0.23476111521662643), 'tot_org': np.float64(3.284307595202416), 'tot_AS': np.float64(0.6656565173148076), 'tot_AN': np.float64(0.10231597570355314), 'tot_BC': np.float64(0.23682698284459516)}",1
11,2016-08-18 01:00:00,,,,,,,,,,,,,,,,,,1
12,2016-08-18 03:00:00,0.094112765794203,"[3.28084779e-02 5.94993171e-01 2.53000770e+00 1.07730736e+01
 4.72066272e+01]",[103.23261727 279.07879156 404.57116675 532.95071677 622.94972274],1762.4335988509245,[103.26542574 279.67378473 407.10117446 543.72379037 670.15634997],0.7763916758943875,0.1621076906956593,0.061500633409953105,0.7763916758943874,0.16210769069565928,0.06150063340995309,0.20533131976026414,0.20533131976026409,0.020225086410875403,4.351388766508144,3.3940846056309173,"{'total_mass': np.float64(4.371613852919019), 'tot_mass_mode1': np.float64(0.020225086410875403), 'tot_mass_mode2': np.float64(4.351388766508144), 'M_org1': np.float64(0.015702588733648357), 'M_AS1': np.float64(0.002865183369002561), 'M_AN1': np.float64(0.0004134586831846112), 'M_BC1': np.float64(0.0012438556250398724), 'M_org2': np.float64(3.378382016897269), 'M_AS2': np.float64(0.6164387371497053), 'M_AN2': np.float64(0.08895484710796325), 'M_BC2': np.float64(0.26761316535320534), 'tot_org': np.float64(3.3940846056309173), 'tot_AS': np.float64(0.6193039205187079), 'tot_AN': np.float64(0.08936830579114785), 'tot_BC': np.float64(0.2688570209782452)}",1
13,2016-08-18 05:00:00,0.09041610369817481,[ 0.03268973  0.52273553  1.93849384  7.86721654 31.09527562],[103.78877727 270.6099135  382.66366717 498.70833464 574.95764902],1765.175580128896,[103.821467   271.13264904 384.60216101 506.57555118 606.05292463],0.6593710524255065,0.28935691653001466,0.051272031044478805,0.6593710524255066,0.2893569165300147,0.0512720310444788,0.2752962572789541,0.2752962572789541,0.010885772409606012,3.4550727758202036,2.2853527356094703,"{'total_mass': np.float64(3.4659585482298096), 'tot_mass_mode1': np.float64(0.010885772409606012), 'tot_mass_mode2': np.float64(3.4550727758202036), 'M_org1': np.float64(0.007177763210186459), 'M_AS1': np.float64(0.0028966016636484035), 'M_AN1': np.float64(0.00025327187484270035), 'M_BC1': np.float64(0.0005581356609284503), 'M_org2': np.float64(2.278174972399284), 'M_AS2': np.float64(0.9193623726356527), 'M_AN2': np.float64(0.08038683216248017), 'M_BC2': np.float64(0.177148598622787), 'tot_org': np.float64(2.2853527356094703), 'tot_AS': np.float64(0.922258974299301), 'tot_AN': np.float64(0.08064010403732287), 'tot_BC': np.float64(0.17770673428371547)}",1
14,2016-08-18 07:00:00,0.0926784860364314,[  2.14266587  15.35368218  37.26347142  86.06972874 174.53175516],[ 92.05431903 224.01462482 307.02549997 385.84972365 434.02525715],1765.204826769201,[ 94.19698489 239.368307   344.28897139 471.91945239 608.55701231],0.6682601536352342,0.2753286992279283,0.0564111471368373,0.6682601536352342,0.2753286992279283,0.0564111471368373,0.2898500380326704,0.2898500380326704,0.10973983336275239,2.578343207186136,1.7963387856614677,"{'total_mass': np.float64(2.6880830405488885), 'tot_mass_mode1': np.float64(0.10973983336275239), 'tot_mass_mode2': np.float64(2.578343207186136), 'M_org1': np.float64(0.07333475790289791), 'M_AS1': np.float64(0.027799794169753197), 'M_AN1': np.float64(0.0024147314035030303), 'M_BC1': np.float64(0.006190549886598232), 'M_org2': np.float64(1.7230040277585696), 'M_AS2': np.float64(0.653157638957054), 'M_AN2': np.float64(0.056734242440669644), 'M_BC2': np.float64(0.1454472980298421), 'tot_org': np.float64(1.7963387856614677), 'tot_AS': np.float64(0.6809574331268072), 'tot_AN': np.float64(0.05914897384417268), 'tot_BC': np.float64(0.15163784791644033)}",1
15,2016-08-18 09:00:00,0.03562286721177143,[  9.35687518  47.35807804  96.56149303 179.49685101 288.99088785],[ 77.43790118 143.853981   175.08623248 197.56672559 207.69418665],1764.843006698035,[ 86.79477636 191.21205904 271.64772552 377.0635766  496.6850745 ],0.7200368205520549,0.22209594094189616,0.0578672385060489,0.7200368205520548,0.2220959409418962,0.05786723850604889,0.21991640403999166,0.2199164040399917,0.468537947877252,3.903335761957728,3.1479100458846956,"{'total_mass': np.float64(4.371873709834979), 'tot_mass_mode1': np.float64(0.468537947877252), 'tot_mass_mode2': np.float64(3.903335761957728), 'M_org1': np.float64(0.3373645742975209), 'M_AS1': np.float64(0.09511639866580378), 'M_AN1': np.float64(0.00894397773497961), 'M_BC1': np.float64(0.027112997178947648), 'M_org2': np.float64(2.8105454715871745), 'M_AS2': np.float64(0.7924037789104036), 'M_AN2': np.float64(0.07451124995375125), 'M_BC2': np.float64(0.22587526150639792), 'tot_org': np.float64(3.1479100458846956), 'tot_AS': np.float64(0.8875201775762074), 'tot_AN': np.float64(0.08345522768873084), 'tot_BC': np.float64(0.2529882586853456)}",1
16,2016-08-18 11:00:00,0.09103953082417912,[ 29.91978596 113.79644595 193.68783807 308.85508667 422.73332277],[ 89.34063556 146.39741935 168.51582964 183.2008188  188.69798681],1765.745859971722,[119.26042152 260.1938653  362.20366772 492.05590547 611.43130958],0.7195875958447632,0.22746338596333485,0.052949018191902,0.7195875958447633,0.22746338596333482,0.052949018191902,0.2505005365836164,0.2505005365836163,0.8653062689812223,3.8063758433520984,3.361684499764919,"{'total_mass': np.float64(4.671682112333321), 'tot_mass_mode1': np.float64(0.8653062689812223), 'tot_mass_mode2': np.float64(3.8063758433520984), 'M_org1': np.float64(0.6226636577655997), 'M_AS1': np.float64(0.18287010697242137), 'M_AN1': np.float64(0.01395538686534763), 'M_BC1': np.float64(0.045817117377853586), 'M_org2': np.float64(2.7390208419993196), 'M_AS2': np.float64(0.8044231072895924), 'M_AN2': np.float64(0.06138803028831993), 'M_BC2': np.float64(0.20154386377486658), 'tot_org': np.float64(3.361684499764919), 'tot_AS': np.float64(0.9872932142620138), 'tot_AN': np.float64(0.07534341715366756), 'tot_BC': np.float64(0.24736098115272015)}",1
17,2016-08-18 13:00:00,0.06156782083845639,[  6.05581844  39.45538549  92.84585471 202.05645879 385.92188455],[168.44185652 286.99538587 336.63795888 369.30229387 382.41005951],1765.4771673559685,[174.49767496 326.45077136 429.48381359 571.35875266 768.33194407],0.6991258046476772,0.2572967490042987,0.0435774463480242,0.6991258046476772,0.2572967490042987,0.0435774463480242,0.22043026835037166,0.22043026835037166,0.21412812624766275,5.021395022394812,3.6602893340462104,"{'total_mass': np.float64(5.235523148642475), 'tot_mass_mode1': np.float64(0.21412812624766275), 'tot_mass_mode2': np.float64(5.021395022394812), 'M_org1': np.float64(0.14970249856059661), 'M_AS1': np.float64(0.050941419573382274), 'M_AN1': np.float64(0.00415305118052339), 'M_BC1': np.float64(0.009331156933160476), 'M_org2': np.float64(3.510586835485614), 'M_AS2': np.float64(1.1945978100216974), 'M_AN2': np.float64(0.09739080470685565), 'M_BC2': np.float64(0.2188195721806457), 'tot_org': np.float64(3.6602893340462104), 'tot_AS': np.float64(1.2455392295950796), 'tot_AN': np.float64(0.10154385588737903), 'tot_BC': np.float64(0.22815072911380618)}",1
18,2016-08-18 15:00:00,0.0675997459907951,[  6.88046346  46.12372932 105.94632529 236.10499112 465.0228881 ],[180.65886591 329.55787457 396.46555234 445.1211137  466.91101116],1764.7104619811882,[187.53932937 375.68160389 502.41187763 681.22610482 931.93389925],0.6790662119675781,0.2640064273237972,0.05692736070862459,0.6790662119675781,0.26400642732379714,0.0569273607086246,0.17870360079610298,0.17870360079610295,0.3038486397750226,5.943915818883757,4.242645744207083,"{'total_mass': np.float64(6.247764458658779), 'tot_mass_mode1': np.float64(0.3038486397750226), 'tot_mass_mode2': np.float64(5.943915818883757), 'M_org1': np.float64(0.20633334482352575), 'M_AS1': np.float64(0.07314605836455251), 'M_AN1': np.float64(0.007071935469646621), 'M_BC1': np.float64(0.01729730111729765), 'M_org2': np.float64(4.036312399383558), 'M_AS2': np.float64(1.4308901093780644), 'M_AN2': np.float64(0.1383418702788384), 'M_BC2': np.float64(0.3383714398432954), 'tot_org': np.float64(4.242645744207083), 'tot_AS': np.float64(1.5040361677426168), 'tot_AN': np.float64(0.14541380574848503), 'tot_BC': np.float64(0.355668740960593)}",1
19,2016-08-18 17:00:00,0.04995029498544467,[  2.23937092  18.90438193  51.0859037  132.45238872 307.36727092],[166.71855338 361.07078535 470.54153081 563.43054178 613.58883655],1765.8943260082851,[168.9579243  379.97516728 521.62743451 695.8829305  920.95610747],0.6698685156157197,0.27139228720580705,0.0587391971784731,0.6698685156157197,0.2713922872058071,0.05873919717847309,0.22597310318780833,0.22597310318780833,0.12913025206085824,4.242633050998557,2.9285065944436863,"{'total_mass': np.float64(4.371763303059415), 'tot_mass_mode1': np.float64(0.12913025206085824), 'tot_mass_mode2': np.float64(4.242633050998557), 'M_org1': np.float64(0.08650029026909084), 'M_AS1': np.float64(0.032646901820197305), 'M_AN1': np.float64(0.0023980526340613936), 'M_BC1': np.float64(0.007585007337508684), 'M_org2': np.float64(2.8420063041745953), 'M_AS2': np.float64(1.0726287795813778), 'M_AN2': np.float64(0.07878910790407231), 'M_BC2': np.float64(0.2492088593385111), 'tot_org': np.float64(2.9285065944436863), 'tot_AS': np.float64(1.1052756814015752), 'tot_AN': np.float64(0.08118716053813371), 'tot_BC': np.float64(0.25679386667601983)}",1
