,datetime,NRMSE,predicted_CCN1,predicted_CCN2,inorg_density,Predicted_CCN,f_org1,f_AS1,f_BC1,f_org2,f_AS2,f_BC2,k1,k2,mass_aitken,mass_accumulation,tot_org_mass,info_mass,season
0,2016-08-16 09:00:00,,,,,,,,,,,,,,,,1.8409974387374437,,1
1,2016-08-16 11:00:00,0.0477499154463017,[ 4.23974247 19.1104184  35.31090784 60.611505   89.48685506],[109.61967338 176.58407452 202.03800551 218.40106127 224.28953662],1766.6899569673171,[113.85941585 195.69449293 237.34891335 279.01256627 313.77639168],0.1442173388470257,0.7342755893871612,0.12150707176581312,0.6252886425274395,0.34643187801117564,0.02827947946138483,0.45913373534680374,0.27079306343549164,0.05977641567277049,3.6063540776694403,2.263633041293361,"{'total_mass': np.float64(3.666130493342212), 'tot_mass_mode1': np.float64(0.05977641567277049), 'tot_mass_mode2': np.float64(3.6063540776694416), 'M_org1': np.float64(0.03690863428148547), 'M_AS1': np.float64(0.019923185128342173), 'M_AN1': np.float64(0.001163285415103418), 'M_BC1': np.float64(0.0017813108478394082), 'M_org2': np.float64(2.2267244070118757), 'M_AS2': np.float64(1.2019800638613618), 'M_AN2': np.float64(0.0701818443450536), 'M_BC2': np.float64(0.10746776245114933), 'tot_org': np.float64(2.263633041293361), 'tot_AS': np.float64(1.221903248989704), 'tot_AN': np.float64(0.07134512976015701), 'tot_BC': np.float64(0.10924907329898877)}",1
2,2016-08-16 13:00:00,0.2049894787975556,"[1.78037527e-02 3.09983310e-01 1.22515732e+00 5.17325763e+00
 2.20516585e+01]",[106.4896617  155.0994848  170.87184563 179.76213995 182.51579683],1768.244799816189,[106.50746546 155.40946811 172.09700295 184.93539758 204.56745534],0.12293855622714685,0.02991797131980399,0.8471434724530491,0.5987031723695583,0.3640573436836102,0.03723948394683145,0.03495595381190368,0.27770545774287225,0.03386835502025101,4.175300544844223,2.5039294084625596,"{'total_mass': np.float64(4.209168899864474), 'tot_mass_mode1': np.float64(0.03386835502025101), 'tot_mass_mode2': np.float64(4.175300544844223), 'M_org1': np.float64(0.02014743816865785), 'M_AS1': np.float64(0.01188093450782441), 'M_AN1': np.float64(0.00035803056234694924), 'M_BC1': np.float64(0.0014819517814217984), 'M_org2': np.float64(2.483781970293902), 'M_AS2': np.float64(1.4646850221723622), 'M_AN2': np.float64(0.044138110668329164), 'M_BC2': np.float64(0.18269544170962934), 'tot_org': np.float64(2.5039294084625596), 'tot_AS': np.float64(1.4765659566801868), 'tot_AN': np.float64(0.044496141230676106), 'tot_BC': np.float64(0.18417739349105114)}",1
3,2016-08-16 15:00:00,0.2044688905641065,"[7.83155994e-05 4.90645191e-03 3.84392428e-02 4.26958854e-01
 5.50906263e+00]",[67.35994803 88.5517231  94.29647225 96.99377836 97.72534874],1764.12286287699,[ 67.36002634  88.55662955  94.33491149  97.42073722 103.23441137],0.012874972347049382,0.0022461883391511005,0.9848788393137995,0.7899246954207791,0.16345705925417722,0.046618245325043654,0.0032040492541578493,0.18629807310411783,0.05317955916645619,4.5531979059030805,3.597368154364717,"{'total_mass': np.float64(4.606377465069537), 'tot_mass_mode1': np.float64(0.05317955916645619), 'tot_mass_mode2': np.float64(4.5531979059030805), 'M_org1': np.float64(0.041530780761944316), 'M_AS1': np.float64(0.007751836913006567), 'M_AN1': np.float64(0.000841762724128139), 'M_BC1': np.float64(0.0030551787673771666), 'M_org2': np.float64(3.555837373602772), 'M_AS2': np.float64(0.6637070361701486), 'M_AN2': np.float64(0.07207115539959301), 'M_BC2': np.float64(0.2615823407305666), 'tot_org': np.float64(3.597368154364717), 'tot_AS': np.float64(0.6714588730831552), 'tot_AN': np.float64(0.07291291812372115), 'tot_BC': np.float64(0.26463751949794373)}",1
4,2016-08-17 11:00:00,0.053984261545412596,[ 37.79378683 136.11029871 226.0865704  350.59692058 465.51842032],[106.22048624 183.96753599 217.10447714 239.31335117 248.47255873],1765.764016766627,[144.01427308 320.0778347  443.19104754 589.91027175 713.99097905],0.0627530632858247,0.8759697187612757,0.06127721795289955,0.730647383449876,0.22217550103928496,0.04717711551083894,0.5411006078713211,0.21225743413941228,0.39687961430183905,3.9067239557809756,2.879343047705456,"{'total_mass': np.float64(4.303603570082815), 'tot_mass_mode1': np.float64(0.39687961430183905), 'tot_mass_mode2': np.float64(3.906723955780975), 'M_org1': np.float64(0.26553388099221065), 'M_AS1': np.float64(0.10419137478660535), 'M_AN1': np.float64(0.00791465432817056), 'M_BC1': np.float64(0.019239704194852422), 'M_org2': np.float64(2.613809166713245), 'M_AS2': np.float64(1.025618160259079), 'M_AN2': np.float64(0.07790868704602606), 'M_BC2': np.float64(0.1893879417626248), 'tot_org': np.float64(2.879343047705456), 'tot_AS': np.float64(1.1298095350456845), 'tot_AN': np.float64(0.08582334137419662), 'tot_BC': np.float64(0.20862764595747724)}",1
5,2016-08-17 13:00:00,0.07900239420210595,[ 40.61553236 141.09794285 231.56338841 350.75117325 457.49252171],[110.23776802 198.9037936  238.98573306 267.17770499 279.34873903],1767.1748776563504,[150.85330038 340.00173644 470.54912147 617.92887825 736.84126074],0.04437174088438961,0.911211489598992,0.04441676951661828,0.7023349813391643,0.24784367729153198,0.049821341369303766,0.5603830618236258,0.2232854104996766,0.41127882868738247,3.674078158827487,2.5986827727364856,"{'total_mass': np.float64(4.08535698751487), 'tot_mass_mode1': np.float64(0.4112788286873824), 'tot_mass_mode2': np.float64(3.6740781588274873), 'M_org1': np.float64(0.2616131736265436), 'M_AS1': np.float64(0.12330616486446143), 'M_AN1': np.float64(0.006092798371377939), 'M_BC1': np.float64(0.020266691824999336), 'M_org2': np.float64(2.337069599109942), 'M_AS2': np.float64(1.1015312619499242), 'M_AN2': np.float64(0.054428810483300546), 'M_BC2': np.float64(0.18104848728432016), 'tot_org': np.float64(2.5986827727364856), 'tot_AS': np.float64(1.2248374268143856), 'tot_AN': np.float64(0.060521608854678485), 'tot_BC': np.float64(0.20131517910931948)}",1
6,2016-08-17 15:00:00,0.054704878286596474,"[1.20716670e-02 2.95339418e-01 1.48010596e+00 7.89629128e+00
 4.69633514e+01]",[128.45422487 347.92274389 506.57758525 668.03156649 781.09295367],1762.9013796956344,[128.46629654 348.21808331 508.05769122 675.92785778 828.05630503],0.05173014208496551,0.015203809046698744,0.9330660488683358,0.7531712890679249,0.2277613302843319,0.019067380647743336,0.01659283656909895,0.21805442078771164,0.12415885400967158,3.272518932868454,2.47119005832675,"{'total_mass': np.float64(3.3966777868781257), 'tot_mass_mode1': np.float64(0.12415885400967158), 'tot_mass_mode2': np.float64(3.2725189328684543), 'M_org1': np.float64(0.09032947630983273), 'M_AS1': np.float64(0.02408239959977442), 'M_AN1': np.float64(0.0032315189463936593), 'M_BC1': np.float64(0.006515459153670771), 'M_org2': np.float64(2.380860582016917), 'M_AS2': np.float64(0.6347522234139371), 'M_AN2': np.float64(0.0851748110784962), 'M_BC2': np.float64(0.17173131635910363), 'tot_org': np.float64(2.47119005832675), 'tot_AS': np.float64(0.6588346230137114), 'tot_AN': np.float64(0.08840633002488986), 'tot_BC': np.float64(0.17824677551277443)}",1
7,2016-08-17 17:00:00,0.04815670432760896,[ 13.3538658   49.9036063   83.72843052 129.77711783 173.64662663],[121.1685926  318.35285085 453.86295518 590.56175472 684.37750123],1763.7595027847444,[134.5224584  368.25645715 537.5913857  720.33887254 858.02412786],0.13791773648375746,0.7413555207827826,0.12072674273345992,0.7734335763336156,0.18359418269246588,0.042972240973918406,0.4653706987515527,0.19571806146641857,0.16430173470903126,3.4264595852981308,2.6727990145711553,"{'total_mass': np.float64(3.590761320007162), 'tot_mass_mode1': np.float64(0.16430173470903126), 'tot_mass_mode2': np.float64(3.426459585298131), 'M_org1': np.float64(0.12229872037881764), 'M_AS1': np.float64(0.03078452663518045), 'M_AN1': np.float64(0.0035735217550100016), 'M_BC1': np.float64(0.007644965940023127), 'M_org2': np.float64(2.5505002941923376), 'M_AS2': np.float64(0.6420013553404169), 'M_AN2': np.float64(0.07452464146169706), 'M_BC2': np.float64(0.15943329430367909), 'tot_org': np.float64(2.6727990145711553), 'tot_AS': np.float64(0.6727858819755973), 'tot_AN': np.float64(0.07809816321670705), 'tot_BC': np.float64(0.1670782602437022)}",1
8,2016-08-17 19:00:00,0.04406380957639038,"[1.80080126e-04 9.01652234e-03 6.16310461e-02 5.50642722e-01
 6.07226070e+00]",[115.89153069 355.23924088 546.36227869 767.08147572 946.42482214],1761.811643693707,[115.89171077 355.24825741 546.42390973 767.63211844 952.49708284],0.13216002983735167,0.03700661422647621,0.830833355936172,0.7634267674614553,0.1774176656586273,0.059155566879917326,0.04073048870382558,0.191815658650082,0.010572755935387887,3.2624519932152674,2.4920404749183973,"{'total_mass': np.float64(3.2730247491506557), 'tot_mass_mode1': np.float64(0.010572755935387887), 'tot_mass_mode2': np.float64(3.262451993215268), 'M_org1': np.float64(0.00804996532007817), 'M_AS1': np.float64(0.001615658234431458), 'M_AN1': np.float64(0.00025534000370514644), 'M_BC1': np.float64(0.0006517923771731093), 'M_org2': np.float64(2.4839905095983195), 'M_AS2': np.float64(0.4985462125000989), 'M_AN2': np.float64(0.07879066812156456), 'M_BC2': np.float64(0.20112460299528462), 'tot_org': np.float64(2.4920404749183973), 'tot_AS': np.float64(0.5001618707345303), 'tot_AN': np.float64(0.0790460081252697), 'tot_BC': np.float64(0.20177639537245773)}",1
9,2016-08-17 21:00:00,0.04501305328695082,"[6.24078057e-03 1.67914024e-01 8.77041784e-01 5.01595425e+00
 3.13161142e+01]",[127.85012756 367.23588106 546.56521663 743.05137779 892.11513315],1762.1769291435273,[127.85636834 367.40379508 547.44225841 748.06733203 923.4312474 ],0.16334179820799696,0.054603963549175454,0.7820542382428276,0.7687832873504533,0.17390185035093553,0.05731486229861108,0.055385735354478924,0.19033331456828748,0.028891257856172893,3.6277778173584574,2.7936941062166056,"{'total_mass': np.float64(3.6566690752146305), 'tot_mass_mode1': np.float64(0.028891257856172893), 'tot_mass_mode2': np.float64(3.627777817358458), 'M_org1': np.float64(0.02207291256981927), 'M_AS1': np.float64(0.004345478297226393), 'M_AN1': np.float64(0.0006515328744425479), 'M_BC1': np.float64(0.0018213341146846812), 'M_org2': np.float64(2.7716211936467863), 'M_AS2': np.float64(0.5456470552777365), 'M_AN2': np.float64(0.0818107858421768), 'M_BC2': np.float64(0.22869878259175755), 'tot_org': np.float64(2.7936941062166056), 'tot_AS': np.float64(0.5499925335749629), 'tot_AN': np.float64(0.08246231871661934), 'tot_BC': np.float64(0.23052011670644224)}",1
