,datetime,kappa_mean,kappa_median,kappa_mode,kappa_std,kappa_rhat,kappa_25,kappa_75,kappa_skew,kappa_mad,kappa_n_chains,density_mean,density_median,density_mode,density_std,density_rhat,density_25,density_75,density_skew,density_mad,density_n_chains,season,NRMSE,Predicted_CCN,f_AS1,f_AS2,f_BC1,f_BC2,f_org1,f_org2,inorg_density,k1,k2,mass_accumulation,mass_aitken,predicted_CCN1,predicted_CCN2
24,2016-08-19 03:00:00,1038.8138790640169,1028.3623991317208,1005.3252316470604,34.93611153349079,1.005909120354991,1012.3155994406276,1054.2946426526337,1.4484657566282928,18.90421745120875,5.0,0.0529687258994121,0.0521818603780687,0.0512210357135155,0.0026975320863681,1.008265721192266,0.0508991804527084,0.0542862251474006,1.4148024702381614,0.0015160632717035,5.0,1,,,,,,,,,,,,,,,
25,2016-08-19 05:00:00,2882.742376116317,2914.7613178374736,2995.238433820306,109.34921694160668,1.0018720364464937,2832.739630386337,2965.517495425568,-1.529763167786988,58.94361970048976,5.0,0.1425540348907154,0.1451539238080219,0.1473604960369522,0.0077533554011457,1.0067602553894757,0.1397019572139114,0.1479847108187675,-1.851432812190179,0.0035282306967289,5.0,1,,,,,,,,,,,,,,,
26,2016-08-19 07:00:00,2881.4856403515755,2911.1496675476237,2984.6634397188604,106.56786730898664,1.016308005602559,2832.001566996963,2964.3786380149645,-1.5427750721916649,60.50789955280061,5.0,0.1396778268555513,0.1427151033717215,0.1498700321524808,0.0098796807636763,1.0046487072371528,0.1355115245049613,0.1468830536098593,-1.671719311242285,0.0049356471026862,5.0,1,,,,,,,,,,,,,,,
27,2016-08-19 09:00:00,2945.9268674381765,2961.5715500693286,2990.433423018549,51.899761875770594,1.0067795090654983,2927.408812398655,2983.2208324974567,-1.8788788551561115,25.384967699929803,5.0,0.146611323161923,0.1477410912222359,0.1497908203154131,0.0033832574457998,1.0099517869892047,0.1452213338668136,0.1490613471172742,-1.8408256489848944,0.0016195951650787,5.0,1,,,,,,,,,,,,,,,
28,2016-08-19 11:00:00,2955.7115880530487,2968.744025473693,2997.621362016092,43.78383291122419,1.0023766780654355,2940.0925497402336,2986.8470347310245,-1.974458848937639,21.024241378418537,5.0,0.1470857036920065,0.1479872613353235,0.1495382350975659,0.0030411136345647,1.0105697018321806,0.1460240915815121,0.1491409579595095,-2.4760566288743884,0.0013983647376815,5.0,1,,,,,,,,,,,,,,,
29,2016-08-19 13:00:00,1002.77601711587,1001.912983983351,1000.0192571647444,2.7554508980961003,1.0098285308123731,1000.804653054176,1003.9293533152016,1.782159123532412,1.3808120716695385,5.0,0.050403113443377,0.0502895314413341,0.0504340763229904,0.0003952688076701,1.007965482969306,0.0501014937374774,0.0505795518056368,1.5568593309043932,0.0002167808855007,5.0,1,,,,,,,,,,,,,,,
30,2016-08-19 15:00:00,1006.5933008519676,1004.2531713587588,1000.7447576327548,6.720035006649876,1.0139905706705463,1001.8685902306715,1009.0823542394746,1.8300883272900608,3.196988242626844,5.0,0.0508138266931757,0.0505752138331653,0.0504903620034437,0.0007736235937571,1.0055710047354227,0.050239074383159,0.0511461198575599,1.6140729663809923,0.0003953289626746,5.0,1,,,,,,,,,,,,,,,
31,2016-08-19 17:00:00,2985.7134295924866,2990.054391688004,2999.0525699831787,13.935968201267563,1.0050871740409817,2979.70904122437,2995.8232153775216,-1.8673037768414007,6.758281040900329,5.0,0.1489276001927819,0.1492221143810787,0.1494466654994517,0.0010660278480542,1.009531618413471,0.1485202694957308,0.1496893241142712,-1.9143528535066665,0.0005434005507947,5.0,1,,,,,,,,,,,,,,,
32,2016-08-19 19:00:00,2989.2789499755027,2992.203922440195,2997.52521385878,10.1374739487841,1.0090041261037177,2984.9708195741114,2997.02813287152,-1.8975422882095236,5.411276489341617,5.0,0.1493736117840389,0.1495547359344441,0.149790727927241,0.0006305828041222,1.0075799378129937,0.1491363012299741,0.1498187587144591,-2.206055745521984,0.0003092679221253,5.0,1,,,,,,,,,,,,,,,
33,2016-08-19 21:00:00,1049.2584328108303,1043.828727490268,1001.4124346731292,34.16760461672968,1.0050225750385655,1020.6911348345964,1072.958721453743,0.6092027064956117,25.24349881583169,5.0,0.0560391779461942,0.0557338554472636,0.0682148633925257,0.0038344479425006,1.0088136706409,0.0529142680167035,0.0587017583984976,0.4639549955496787,0.0029073646156975,5.0,1,,,,,,,,,,,,,,,
34,2016-08-19 23:00:00,1000.7051902968768,1000.5012298955112,1000.3049365343194,0.8704533751236828,1.2585446557320978,1000.1369730527152,1000.9336343862822,3.673054766497744,0.3642568427961805,5.0,0.0500593181182185,0.0500370531816509,0.0500234602894298,5.490003868502747e-05,1.0572687790266408,0.050023475821273,0.0500877041949691,2.539493572137884,1.393780457482202e-05,5.0,1,,,,,,,,,,,,,,,
35,2016-08-20 01:00:00,1000.4061535231526,1000.250357365593,1000.067775960474,0.4144889303476886,1.0704019712908557,1000.1308307491058,1000.5766105128646,1.952883468778069,0.1674537857768427,5.0,0.0500318859895425,0.0500184391889691,0.0500011566538124,3.1702063732253784e-05,1.0251956890080007,0.0500083752846259,0.0500448506605232,1.570572344225058,1.415052194597699e-05,5.0,1,,,,,,,,,,,,,,,
36,2016-08-20 03:00:00,1008.1242438752536,1005.9462325037736,1000.7699319119494,8.107751115955269,1.0083402555156882,1002.3617957144168,1011.4860357318462,2.1049390202834344,4.110051203282353,5.0,0.0504081448230275,0.0502864016357016,0.0501149675737601,0.0004045556874262,1.0031790986720182,0.0501147153721419,0.0505749758260249,2.0100758162683943,0.0002000367313825,5.0,1,,,,,,,,,,,,,,,
37,2016-08-20 05:00:00,1002.9676583084128,1001.7780387644824,1001.7374655852324,3.162776197713643,1.0142677131110984,1000.683446033217,1004.1152617900914,1.9396293710283845,1.310023085880971,5.0,0.0502326505294369,0.0501629727615661,0.0500313108732393,0.0002234525786644,1.027766099248328,0.0500756018420806,0.0503249535219515,1.8579639130939387,0.000108945690113,5.0,1,,,,,,,,,,,,,,,
38,2016-08-20 07:00:00,1009.980338216502,1006.7541330588386,1001.9675611314412,10.07332523089343,1.0072917511261028,1002.7409917703816,1014.42296544966,1.8499980127573277,4.657979344498472,5.0,0.0511641925182044,0.050812140089713,0.0502297703128068,0.0011483105831348,1.0089374699655655,0.0503300268021616,0.0516410678276552,1.8125998224733808,0.0005636914873735,5.0,1,,,,,,,,,,,,,,,
39,2016-08-20 09:00:00,1002.9870687660714,1001.983352167896,1000.095288203052,3.007155254295528,1.012589536674255,1000.8222801619762,1004.263209759221,1.7348571650465974,1.354305477061985,5.0,0.0503720811893267,0.0502638324971648,0.0500705878640159,0.0003633514877103,1.0123852029109957,0.0500915629215177,0.0505119723079526,1.7539165819150393,0.0001864328443944,5.0,1,,,,,,,,,,,,,,,
40,2016-08-20 11:00:00,1000.26723037418,1000.1411937255676,1000.1001005190546,0.333381928471134,1.120076231015556,1000.05228848237,1000.4123255035478,2.1013728736777173,0.1092177008339376,5.0,0.0500601297198558,0.0500693746257834,0.0500722415236766,4.175554033270666e-05,1.308488771574866,0.0500179682191618,0.0500816747971564,0.5711722028019381,2.6662986611435124e-05,5.0,1,,,,,,,,,,,,,,,
41,2016-08-20 13:00:00,1000.2596625954692,1000.219575873206,1000.4505607517232,0.2187081474216422,1.086751782695324,1000.0685501752432,1000.3934385871448,1.0610049859392443,0.1516800977005914,5.0,0.0500256245118227,0.0500161731920816,0.0500078829182477,2.9987598491117386e-05,1.09359499669578,0.0500068841203617,0.0500335384317942,4.042037531526736,1.1407759920943616e-05,5.0,1,,,,,,,,,,,,,,,
42,2016-08-20 15:00:00,1001.4317892558288,1000.9445262443736,1000.5107689352994,1.4871860714194507,1.0200134933420708,1000.3988659357948,1002.0062550272256,2.020190232192131,0.6573344932540977,5.0,0.0501878576387756,0.0501359355303042,0.0500380515631796,0.0001847487552025,1.0293169943297842,0.0500409839655417,0.0502646412491757,1.8781525120401192,9.788396712462344e-05,5.0,1,,,,,,,,,,,,,,,
43,2016-08-20 17:00:00,2954.82306925361,2967.0434015433093,2995.498869433451,44.2466093257039,1.0038720376362211,2936.7375332006936,2986.8381789064188,-1.8919793157608296,22.39637261772532,5.0,0.1476648841005973,0.1483479945490359,0.1499739157201919,0.0023047554815732,1.006467689225251,0.1467597564618003,0.1493194760249994,-1.9372504410265403,0.00112188373109,5.0,1,,,,,,,,,,,,,,,
44,2016-08-20 19:00:00,1470.2543943042135,1450.724044194622,1249.0659634871815,267.666674594228,1.1780313182643265,1259.9157297156964,1643.698217311553,0.4026603436485427,192.97417311693084,5.0,0.0881668779160096,0.0885749494393099,0.0510077024162258,0.0197892595352544,1.1691483193306915,0.0730151677565961,0.1041212216006796,-0.1055100780561927,0.0155558721385943,5.0,1,,,,,,,,,,,,,,,
45,2016-08-20 21:00:00,2174.355422741991,2173.062287531446,2244.8714067981728,504.1427170255688,1.0329147317216223,1749.8664448115208,2632.1746925481702,-0.1120636466050242,436.9959881259065,5.0,0.1064572165538929,0.1068917955120784,0.1050854843650339,0.0250964305138335,1.0300362590447336,0.0840812512352336,0.1277731713870713,-0.0146535102231446,0.0216974731413116,5.0,1,,,,,,,,,,,,,,,
46,2016-08-20 23:00:00,1249.9972276121423,1242.8271133158405,1460.8509429846836,145.00617611115254,1.013695313101684,1127.7539057724157,1367.5518882089866,0.1522995855160918,118.59973185133116,5.0,0.0641527173624871,0.0639115447742191,0.0506024430460273,0.0083819981695302,1.0165735069424355,0.0571592155754005,0.0706708129835198,0.1399393698586012,0.0067592682093007,5.0,1,,,,,,,,,,,,,,,
47,2016-08-21 01:00:00,1007.3716610820128,1005.1271685147605,1001.2162371778448,6.881070482469914,1.0071157745315638,1002.3944354422588,1010.1879171478132,1.5995990006868437,3.41790870574539,5.0,0.0504374611558906,0.0503165953537216,0.0500082525485732,0.0004078022203147,1.0058305497394748,0.0501246833745057,0.0506328402682941,1.5025645685991558,0.0002271325375414,5.0,1,,,,,,,,,,,,,,,
48,2016-08-21 03:00:00,1000.3866992521396,1000.2921378865578,1000.1160488227864,0.370851449724069,1.1792884381544673,1000.113756881903,1000.5208493264464,1.5025059606801836,0.1900170093610995,5.0,0.0500344064995273,0.0500305710117143,0.0500305710117143,3.178251011477288e-05,1.3930115692367708,0.0500112949915831,0.0500414020390326,1.855653896705434,1.861182367684372e-05,5.0,1,,,,,,,,,,,,,,,
49,2016-08-21 07:00:00,1235.0576960572234,1227.2768621991977,1406.6131682680784,139.26573985565315,1.0094808935044488,1118.3010342526034,1341.8383878031764,0.2101486918105027,111.51844265996148,5.0,0.0681909967828992,0.0681173066991327,0.0500395875899959,0.0111067928685481,1.0092507044728622,0.058485400610071,0.0770109523493406,0.1887119554872527,0.009187119392998,5.0,1,,,,,,,,,,,,,,,
50,2016-08-21 09:00:00,2986.399986384185,2991.2589481238942,2998.816698067848,13.506032729568986,1.00782749436658,2980.65090649921,2996.0955489524463,-1.6717965781778965,6.4295141857448925,5.0,0.1492871381609486,0.1495057108591149,0.1497331494580401,0.0007217235229208,1.0025556680610834,0.1490296895765978,0.1497859472720597,-2.2509320660544354,0.0003339586176607,5.0,1,,,,,,,,,,,,,,,
51,2016-08-21 11:00:00,2971.5542414019023,2979.712007025377,2983.8329921637423,27.56744882316559,1.0019637049006684,2959.673597160877,2991.482303928159,-1.771667851135936,14.256789053352804,5.0,0.1483017620378884,0.1488584796489817,0.1495871262507184,0.0017360734989717,1.0088318508921028,0.1475828666127705,0.1495572789582454,-2.113594363564879,0.0008347309796445,5.0,1,,,,,,,,,,,,,,,
52,2016-08-21 13:00:00,2873.9258657715045,2906.91116377159,2996.4690696920243,114.81549579377786,1.0194345941561105,2817.1057635407883,2958.918684094014,-1.7539196927969136,64.01706338848317,5.0,0.1429648030767893,0.1449470552112503,0.1493822237421032,0.0066401411289456,1.0080463451191906,0.1400066130320316,0.1480431236288234,-1.5176602533847334,0.0035972660486603,5.0,1,,,,,,,,,,,,,,,
53,2016-08-21 15:00:00,2943.436221672994,2961.460832943132,2931.160552456181,57.805265429367424,1.010293684172069,2923.4063816489997,2984.294293604648,-1.9978837974653665,27.151489059317555,5.0,0.1465360162635774,0.1475140845146755,0.1497386252860089,0.0033160445993412,1.0033237604675072,0.1452078259826787,0.148980997419202,-1.7432959439022435,0.0017030301612407,5.0,1,,,,,,,,,,,,,,,
54,2016-08-21 17:00:00,2903.785165590634,2931.8497809606647,2992.6661071814065,90.69426344313614,1.0024876069695248,2864.5726144175014,2970.038779211135,-1.6399891880292925,47.2330047127216,5.0,0.144069528038732,0.1457927171244846,0.1484466771535361,0.005724354043586,1.0093557967123747,0.1416603324433175,0.1483017530385725,-1.7102847628130042,0.0029192540567571,5.0,1,,,,,,,,,,,,,,,
55,2016-08-21 19:00:00,1218.104880152037,1179.3729687822909,1004.2254308665208,166.4546803642311,1.001366772302289,1085.8315700276075,1321.6306352936824,0.9714720895782654,107.13061336149508,5.0,0.0733388788930723,0.0693708049145084,0.0791749994870471,0.0177111549972463,1.0070733526413362,0.0591822658130324,0.0845111873953285,0.8124147017516276,0.0120351665682826,5.0,1,,,,,,,,,,,,,,,
56,2016-08-21 21:00:00,1007.0810575069676,1005.0894716845067,1000.976897212121,7.030292155351904,1.0024324648829182,1002.155635684332,1009.457431371046,2.1013621680366352,3.3567343317270115,5.0,0.051039185674776,0.0507022489508602,0.0503681137811855,0.0010731474189245,1.0048606383386662,0.0502699492139446,0.0514369760356809,2.0455114676733417,0.0005110164662685,5.0,1,,,,,,,,,,,,,,,
57,2016-08-21 23:00:00,1014.9116460998936,1010.4915500084936,1001.4218977138124,14.53707933739869,1.0035118765635724,1004.54581870849,1020.8316007908156,1.8145650652450669,7.283831282171036,5.0,0.0521357059771472,0.051466946050905,0.0501861616459126,0.0021419039516014,1.0021518824925724,0.0505628568727242,0.0529984009242641,1.916465731026222,0.0010649534372899,5.0,1,,,,,,,,,,,,,,,
58,2016-08-22 01:00:00,1057.9832736752712,1043.484712997356,1003.35665472814,50.49269345843037,1.0107466034202446,1020.0245871135884,1080.9982244576809,1.4338960959510811,27.90373928213512,5.0,0.0566374127159318,0.0552865974386678,0.0508252308143367,0.0054030513269711,1.009564657856991,0.0523398471564003,0.059668464470493,1.1126399325339662,0.0034172583334359,5.0,1,,,,,,,,,,,,,,,
59,2016-08-22 03:00:00,1014.817594903502,1010.3149171633823,1000.37302571443,14.853117536237315,1.0017910803447865,1004.1706456888282,1020.863582956772,1.9883813029979,7.322100624064319,5.0,0.051694739861801,0.051216574416761,0.0500008435721405,0.0016559431352355,1.0031433404896075,0.0505068609836629,0.052347075621853,1.850354572581261,0.0008391690033532,5.0,1,,,,,,,,,,,,,,,
60,2016-08-22 05:00:00,1003.8715921947944,1002.6065640438956,1000.4875700453042,3.9288091888999706,1.0082624695366482,1001.090219237533,1005.3686470488492,1.7973243899581297,1.880043257973739,5.0,0.0505611235230819,0.05037479720319,0.0501437543807584,0.0005564033186399,1.0045903948313288,0.0501588897037854,0.0507823082020243,1.814602065537153,0.0002551751742646,5.0,1,,,,,,,,,,,,,,,
61,2016-08-22 07:00:00,1017.8211445322056,1012.4506323679528,1001.4271321361934,17.16771539027737,1.0134960346128443,1005.4153482665896,1025.0412301926533,1.8893298738962845,8.556317969255133,5.0,0.0522064319591203,0.0515590813594739,0.050276924373991,0.0021268204174568,1.0029161445363683,0.050617774260985,0.05309822267218,1.661517837986527,0.0010978845434808,5.0,1,,,,,,,,,,,,,,,
62,2016-08-22 09:00:00,1004.0925911218112,1002.8104979587274,1001.1289093881784,4.038388651421491,1.0016193637369533,1001.219189235082,1005.46634189987,1.9598394637348089,1.8500416212689288,5.0,0.0505069135364207,0.0503387869794329,0.0500790242251994,0.0005317896397578,1.0045761804673836,0.0501374742690811,0.050701091841227,2.337304614601132,0.000240217421724,5.0,1,,,,,,,,,,,,,,,
63,2016-08-22 11:00:00,1001.4201607690773,1001.0385923288366,1000.2227242718608,1.3906241923739449,1.0538223157890174,1000.374274284924,1001.9040274310638,1.9856205353595549,0.6665283054608153,5.0,0.0501403219251205,0.0500883527603021,0.0500399953180623,0.0001459555041059,1.0542743898187534,0.0500306841917269,0.0502050997785695,1.7225544185987278,6.905153161785443e-05,5.0,1,,,,,,,,,,,,,,,
64,2016-08-22 13:00:00,1001.6000611668744,1001.2008459809208,1001.1005141273566,1.4675903339444747,1.031744361103595,1000.5510354042544,1002.2136730424152,1.7540185191359572,0.7490406390331827,5.0,0.0501164301281992,0.0500788410844308,0.0500245285681513,0.0001196411665859,1.0502192266778163,0.0500341402544718,0.0501681744888654,2.0034309385087807,5.431251627943667e-05,5.0,1,,,,,,,,,,,,,,,
65,2016-08-22 15:00:00,1006.9533683365028,1004.7254323991946,1000.2268158987156,6.827163308517962,1.014613300797324,1002.346453993838,1009.6497063569584,2.064492637996066,3.1779679669640477,5.0,0.0508430130483737,0.0505861559137267,0.0500951407984859,0.0008555457993137,1.0148475705540705,0.0502326027179847,0.0511659480427992,2.0293245008263616,0.0003996951941714,5.0,1,,,,,,,,,,,,,,,
66,2016-08-22 17:00:00,1015.660059216238,1011.4249442069672,1004.3019823634828,14.81850062347687,1.004396991156612,1004.6923412544812,1021.845421943366,1.7359440442960248,7.527611614281682,5.0,0.0527529135679706,0.0519842726433508,0.050131314246614,0.0026337624975426,1.008042966917304,0.0508545157259245,0.053909702960022,1.805704859561109,0.0013432768834237,5.0,1,,,,,,,,,,,,,,,
67,2016-08-22 19:00:00,1003.381324278501,1002.280493425091,1002.031326394156,3.382501489091189,1.0029652805278184,1001.0335407032458,1004.6346245299832,1.906066677186318,1.5982034907578964,5.0,0.0506407211754745,0.0504483323009092,0.0503295838309687,0.0006276553749311,1.0171673279754565,0.05020359016418,0.0508578370583903,1.9790857995657496,0.0002900550764799,5.0,1,,,,,,,,,,,,,,,
