,datetime,Rho_org_mean,Rho_org_median,Rho_org_mode,Rho_org_std,Rho_org_rhat,Rho_org_25,Rho_org_75,Rho_org_skew,Rho_org_mad,Rho_org_n_chains,Kappa_org_mean,Kappa_org_median,Kappa_org_mode,Kappa_org_std,Kappa_org_rhat,Kappa_org_25,Kappa_org_75,Kappa_org_skew,Kappa_org_mad,Kappa_org_n_chains,D1_mean,D1_median,D1_mode,D1_std,D1_rhat,D1_25,D1_75,D1_skew,D1_mad,D1_n_chains,N1_mean,N1_median,N1_mode,N1_std,N1_rhat,N1_25,N1_75,N1_skew,N1_mad,N1_n_chains,D2_mean,D2_median,D2_mode,D2_std,D2_rhat,D2_25,D2_75,D2_skew,D2_mad,D2_n_chains,N2_mean,N2_median,N2_mode,N2_std,N2_rhat,N2_25,N2_75,N2_skew,N2_mad,N2_n_chains,season,NRMSE,Predicted_CCN,f_AS1,f_AS2,f_BC1,f_BC2,f_org1,f_org2,inorg_density,k1,k2,mass_accumulation,mass_aitken,predicted_CCN1,predicted_CCN2
1773,2017-11-09 17:00:00,2996.396008577073,2997.821673382078,2999.3485899380826,3.5882005093918163,1.2334016236316403,2993.097224937885,2999.3485899380826,-0.9165647057428362,1.835757875053332,3.0,0.0542733527547665,0.0529542437668378,0.0503675725967004,0.0042258029875034,1.0113097937008038,0.0511868889696038,0.0558757287694775,1.8073872261005064,0.0020983279256415,3.0,38.05032403582976,38.13366692978746,38.06882492608691,0.6204464659676278,1.1150751477708285,37.89543218923138,38.3129937807685,-0.8977452863400217,0.2175392240483731,3.0,89.38703705837467,88.7285514078531,101.6311929132945,4.49427135208644,1.112308657247522,87.26218472582481,90.36071594564766,1.101820250715517,1.6041843083046672,3.0,173.88804859175798,174.3416497547234,174.53738706474886,0.875274081336114,5.584186240669671,172.76992867364208,174.53738706474886,-0.5275354943302293,0.363406785961331,3.0,207.35149336297576,206.0864788014595,204.9130378555291,2.9037000772916763,5.232037117541815,204.9130378555291,210.8311483659683,0.5280797069726421,1.1734409459303947,3.0,2,,,,,,,,,,,,,,,
1774,2017-11-09 19:00:00,2959.8888485738767,2966.213362751792,2957.441494679521,39.54268582972233,1.295392167680247,2949.3091277236867,2991.541020974036,-2.0096354807549224,23.337745219680528,5.0,0.1056044405983724,0.1053927160890711,0.0731693980752793,0.0307655659860317,1.789905108614009,0.0731693980752793,0.1385678254423612,0.0364516861650829,0.0322233180137918,5.0,15.065834184058296,15.007195404381555,15.007195404381555,0.4325217572591577,1.282247906641197,14.93750681039606,15.175621415800302,0.2729233946377332,0.1531643857253311,5.0,147.08932752567762,148.29616272643676,148.1220618404443,11.73234908388629,1.331201521531403,148.1220618404443,149.7934258716599,0.1243786397970348,1.1194516223802964,5.0,136.06488254970563,136.01815296542648,135.45197240420862,0.6387355512605982,1.3137373234131866,135.45197240420862,136.40956658840545,0.1597645103903923,0.4139849145945788,5.0,166.17988059498478,166.37565160855092,167.3015980518577,2.2109866921604726,1.1901332949256087,165.19380037472325,167.3015980518577,0.0147708642894866,1.1006544960403346,5.0,2,,,,,,,,,,,,,,,
1775,2017-11-09 21:00:00,2106.8380069774603,2075.242395262861,2467.674024317428,314.82488285142784,3.517659550282197,1889.7703879395212,2451.1195007348533,-0.3376491446310208,269.4463269717385,5.0,0.088019959291006,0.0777891967287796,0.0777891967287796,0.028552839868759,7.783578552350796,0.0627664001603223,0.12,0.6914483945152079,0.018099892727859,5.0,39.65054748188561,39.64686962566075,39.64686962566075,0.0448540420408747,1.811952971048276,39.64128287490515,39.68255482593877,-0.0119378178618335,0.0356852002780243,5.0,90.1631113720106,92.65523860434828,77.92529101497293,8.077214940005708,9.472042110015847,85.22479631039333,94.9670889970344,-0.0712719052553863,6.120329784202284,5.0,177.9135446399599,177.92,177.9544831827969,0.0492761997621871,2.224666378431392,177.88884571293863,177.9544831827969,-0.5913816730142641,0.0344831827969187,5.0,159.05254589239814,154.2181806844747,147.44837277448391,13.573276260905129,3.865024136389937,147.44837277448391,161.4628359960537,1.1125772334660051,6.769807909990789,5.0,2,,,,,,,,,,,,,,,
1776,2017-11-09 23:00:00,2906.2799729718186,2927.304511666937,2956.4690929112667,77.67803648621289,1.0099310639263337,2862.7353288108984,2967.6447743914546,-1.0755276980274602,47.21572892161612,5.0,0.0890848327281227,0.0838802916777465,0.0645337287958477,0.0279346145934166,1.0182296763039604,0.0645337287958477,0.1103276509353508,0.4718468524878226,0.0215416323486599,5.0,30.505538710481886,30.53327716594844,31.124006868379382,0.9835525940123584,1.0561885871694436,29.868586548731656,31.13172518941477,-0.0249624633915171,0.6420195401894659,5.0,63.39994305707528,62.793974071456965,56.80532673724196,6.383044727282464,1.0504915595620063,58.94358490531074,67.65140697172338,0.3380048921369203,4.145624229056104,5.0,170.91397690143754,170.9404418520672,171.38298157670994,0.9525498953927812,1.0200449753106438,170.21294916467616,171.54847278704878,0.0637631394810172,0.6471955228140871,5.0,104.1038758571742,104.01041461010162,103.29081837512776,1.7925099261977138,1.0084549211013794,102.89107897103858,105.26949634170364,0.203229175776704,1.183371684752203,5.0,2,,,,,,,,,,,,,,,
1777,2017-11-10 01:00:00,1502.4799723749393,1445.7543918893127,1025.9261848310243,357.59801150147905,1.094726565332533,1230.5791560790738,1688.5745413708526,0.8808402839570715,223.6021312501873,5.0,0.0873747287683052,0.080022536408266,0.0514707027541907,0.0276881380986271,1.0378558243210516,0.0626676390073184,0.1109469415142384,0.4759065552906831,0.021795537453427,5.0,32.05932187018703,32.05782170710602,32.35926791208788,0.6939149751927683,1.0410855042008864,31.61132488057894,32.50851065264008,0.0320524061110905,0.4506889455340541,5.0,113.54740937529236,114.18082879114222,113.60928960785772,3.631664321180728,1.0463753806462892,112.96429682071512,115.0858095639986,-2.6053642506136248,1.094385477358287,5.0,165.847106278092,165.84674548165825,165.2751109532368,1.0014431045794048,1.0131390749454274,165.23966178215838,166.52335604525192,-0.1349372022310938,0.6537836993699102,5.0,194.49628570620936,194.809303489164,200.0297862240436,4.997960077492248,1.0356891071513004,190.7364785242717,198.76853604079145,-0.4280101683974484,3.9977018179584434,5.0,2,,,,,,,,,,,,,,,
1778,2017-11-10 03:00:00,1006.9211040759049,1004.8644833332792,1001.1190148992156,7.449879462979386,1.097677253233412,1001.7798290262774,1009.7569928118754,2.68819720585744,3.23837494862994,5.0,0.1462544801811025,0.1472640594057232,0.1494131680416584,0.0035256159698285,1.0043554380763458,0.1448428674942159,0.1488244246572874,-1.7590959595394526,0.0018080566151976,5.0,30.716364699520906,30.709490235547843,29.970265091240435,1.0089260579752644,1.168037841181375,29.970265091240435,31.325319178591883,0.7784137789795457,0.6852876015446512,5.0,210.72335965808503,209.5730540151558,203.2433944884449,20.168321803262472,1.1560903410411485,197.6159297815799,225.6734684802069,-0.2641593021880707,13.26427971295385,5.0,177.93244461817875,177.93250727625627,177.93250727625627,0.0102725464117111,1.5152448139044117,177.92948944836525,177.93779353326917,-0.8074151181503381,0.004704894028805,5.0,142.4828268281057,142.5604978630474,142.581827529977,0.4012798285066283,1.0837515579580494,142.33348879828227,142.7610392460752,-1.8818416325079343,0.2032174001647035,5.0,2,,,,,,,,,,,,,,,
1779,2017-11-10 05:00:00,2908.90297760004,2924.7098581407736,2960.4734743140043,69.9272248603835,1.0127247641865125,2867.7160044420243,2964.3845694087577,-1.0490181731578103,46.76857964172859,5.0,0.09164172169045,0.0888412109346483,0.1478663458174669,0.0274915123423233,1.0054365053316787,0.0677269448288912,0.1132541742730582,0.3017444664721257,0.0225089848460962,5.0,29.4110041994188,29.39480888457214,27.760534451611967,1.3991999811652978,1.1142786984782471,28.13444281398136,30.455753896904582,0.2561585926513506,1.1931473873371132,5.0,195.33315363279704,192.8445299888688,228.0633233195979,27.343111106694867,1.1237180810071743,172.355303077147,226.4313708158488,-0.1114081730428169,26.91359075608122,5.0,177.92119615765938,177.92331863278363,177.91032324917813,0.0119104151462309,1.481436312196518,177.91032324917813,177.9305610613181,-0.079174153640877,0.0106770334094505,5.0,132.6867496693914,132.52018418159736,130.53566900963153,2.208768476921891,1.0324366983743294,130.98945498810693,134.0911640420233,0.4777893068283554,1.570320922356359,5.0,2,,,,,,,,,,,,,,,
1780,2017-11-10 07:00:00,2994.1808764861967,2996.722025620928,2998.208780156044,7.107599493582882,1.210161582498816,2993.16003084599,2998.403105575688,-2.8473470924742865,2.7152486131535625,5.0,0.0554772776272581,0.0538649849419494,0.0503756463394162,0.0055280401812793,1.0100113412763878,0.0514988458070169,0.0575266922132876,2.082989948027109,0.0026945377696446,5.0,24.350117988437013,24.816665575979613,25.28303602913794,1.5850145173713237,1.8753524374798405,23.946140598754244,25.413962080492563,-0.8411192655812108,0.7980602963382282,5.0,274.9335067754195,252.6600226088975,235.0462759853461,60.11559308213054,2.08660884155032,235.0462759853461,283.95849837060524,1.1541391576311375,23.549885626660654,5.0,160.83530905629254,161.0973089338825,161.8752037700467,0.9555676724356744,2.212659053554969,160.6815117188059,161.41229961425427,-0.7316374415797358,0.4059139076681219,5.0,131.1003405719445,130.76703225490786,130.76703225490786,2.190233250234963,2.35739425282115,129.92287104045568,131.7246539201898,0.7102285575940668,0.9257800070723476,5.0,2,,,,,,,,,,,,,,,
1781,2017-11-10 09:00:00,2968.7070618564208,2964.630598602136,2964.630598602136,21.002706972392584,2.623944574988057,2942.7624891537907,2997.690190348648,0.2235507697461189,21.86810944834542,3.0,0.0615388693948273,0.0627605084350039,0.0627605084350039,0.0029907706945056,5.673606610964029,0.057568145871806,0.0647892518133603,-0.4368105584996049,0.0020287433783564,3.0,30.711853369298616,30.608657312451022,30.608657312451022,0.692761234420856,1.8474060943711004,30.19221332822405,31.39661409006935,-0.7201833806258328,0.41644398422698,3.0,170.237226982394,174.4042301511434,174.4042301511434,11.832073032958377,1.7158564504395983,157.351716336016,176.38150815297084,1.364539371327954,1.9772780018274432,3.0,140.85625385820148,140.85216078255684,140.67241640044924,0.636784552808556,1.1855668065610554,140.67241640044924,141.2175228189784,-0.8135780529493518,0.1797443821076001,3.0,110.23279783839664,110.31318407210382,110.31318407210382,1.399039142297156,1.2890868718846584,109.40591713203705,110.44129693115204,1.6543978712707756,0.1281128590482154,3.0,2,,,,,,,,,,,,,,,
1782,2017-11-10 11:00:00,2994.110455573731,2993.401412951453,2993.401412951453,5.688728464894864,1.2918121639375373,2993.401412951453,2999.618047011538,-2.968428137536099,4.79078022406793,3.0,0.0732400583416698,0.0753324482766081,0.0873441096167261,0.013138556398752,4.531454858383038,0.0680438118302714,0.0873441096167261,-0.5498769472098823,0.0120116613401179,3.0,49.37616318459665,49.643374813325366,49.79851502817562,0.5612339147329748,3.4503720975204817,48.71417810503484,49.79851502817562,-0.2262265983987632,0.1551402148502561,3.0,112.60269087555744,109.46554225240862,109.24012420258734,4.980573373651088,4.905958306026037,109.24012420258734,117.34337477370876,0.6120281997320522,0.2254180498212861,3.0,177.78761527188212,178.59066973617794,178.59066973617794,1.2889278955383243,8.121861382469948,175.97225407382714,178.59066973617794,-0.6161203000168847,0.4459747428018659,3.0,70.03096735100026,69.17343482204079,69.17343482204079,1.359017262816837,3.708536552176029,69.17343482204079,71.79596547323361,0.2995958342581846,0.704448582626668,3.0,2,,,,,,,,,,,,,,,
1783,2017-11-10 13:00:00,2976.0437700990697,2984.079743508328,2993.1740723307,24.02626228208893,1.026336940635484,2967.0963943302268,2992.904750141416,-1.7449603334875463,11.385004224502609,5.0,0.0542366027624502,0.0527926169000964,0.0516445046520992,0.0044550359495047,1.0283660025373893,0.051137996225417,0.0558735047892827,2.010322308458289,0.0020092709772735,5.0,36.90241812734997,36.8892154525229,36.42936581361687,0.3279239299274678,1.4656646827178808,36.6718972791078,37.096006109401095,0.3690707351290903,0.2165687460619096,5.0,289.2866650885819,288.997693838644,293.7513096240295,8.139095678974059,1.419266913000394,283.34902237057673,295.16471301452333,-0.0865211942802693,5.664903484016179,5.0,177.15742703245866,177.12958816208703,176.53586724873668,0.9802481816510056,1.0033057523894644,176.4827092794298,177.8324348032381,0.1096435851325981,0.677709667845221,5.0,51.68544363284374,51.69538131960161,50.855342465094765,1.3493981608471273,1.0641013138435105,50.74487851787104,52.60325445307083,0.0180070940290264,0.9289111896324728,5.0,2,,,,,,,,,,,,,,,
1784,2017-11-10 15:00:00,1051.710656808704,1040.396221465045,1002.3193605229492,43.28371502255458,1.0102915412392397,1017.7307640466508,1074.0179838793088,1.1051843342022205,26.361225190494565,5.0,0.1429832278025042,0.1446200993216748,0.1472341335621817,0.0059742498773153,1.0073350631482507,0.1400848693386,0.1475209889791658,-1.3651296777621558,0.0034212950661624,5.0,27.187474591319702,27.20593834863691,27.30416352808704,0.590007507785912,1.0418803343710248,26.76260389656037,27.60858518921877,-0.1982423162286198,0.4185552169698958,5.0,1099.8788413692057,1097.9433533450174,1021.5605054433124,54.417798892892826,1.0315021923256391,1059.9577590221147,1135.901174815872,0.2853752577817985,37.98559432290267,5.0,170.47904998742308,170.56267408969924,170.6016624467967,0.9002366794329847,1.0081893508285742,169.84169842167637,171.1502631431124,-0.3966787768537779,0.6465724548855007,5.0,96.85334810611856,96.99497582421624,98.48194480908722,2.2487411267390627,1.0081447697800272,95.45200640486976,98.41683504343143,-0.2481531520079847,1.482282167638715,5.0,2,,,,,,,,,,,,,,,
1785,2017-11-10 17:00:00,1017.080605678021,1016.39743085813,1032.906610225606,12.56991847562253,2.1554694141037585,1005.1934324354072,1032.906610225606,0.3181969599438247,14.355608139346486,5.0,0.1483339446097218,0.1493295117611622,0.1493295117611622,0.0018858665464018,1.9001167948722584,0.1468278522562917,0.1499321547651427,-1.0765949873092988,0.0006696560511071,5.0,20.868111958426788,20.718423851526737,21.55246494106585,0.5946973887907949,3.1530964005515174,20.312857764661164,21.55246494106585,0.0073551837066585,0.4055660868655728,5.0,1967.2153213145643,1993.100044387027,1768.851642061919,166.92217999298515,3.1653653788325338,1768.851642061919,2104.3411106468457,0.0754521499238708,111.24106625981858,5.0,137.4765301248107,137.2830159936385,138.3286583142307,0.9623929998698536,1.9779317526405475,137.0610886225566,137.98989180906912,0.2195880283805061,0.7068758154306352,5.0,193.93590153626923,194.794958260556,192.85843982189232,2.7806603464546806,2.0795244417938084,191.6987373208784,196.54730822389405,-0.6682690831699533,1.936518438663683,5.0,2,,,,,,,,,,,,,,,
1786,2017-11-10 19:00:00,2536.857412184469,2545.556153487908,2554.7152734252336,99.69114586088874,1.2605399303946785,2478.870679462018,2600.7884863882077,-0.6276245256888973,62.34679432484472,5.0,0.1438864042337135,0.14562626750316,0.1489731051542209,0.0058041210619909,1.0290758163455571,0.1415353029361886,0.1482043151478734,-1.5574649920270134,0.0030365997076004,5.0,24.706569136067436,24.70877515546933,25.2783718140947,0.6831472078634373,1.3077223530322044,24.290038890417044,25.165271948699075,0.04833639802747,0.4266339396374334,5.0,599.254785837669,597.4662326135358,698.8018599582578,49.34289180875872,1.3153718022308685,563.6097123941324,632.9304606858211,0.1201616328441983,34.31821838312408,5.0,74.15485096955557,74.11623743981248,73.48568651509505,0.9212309616882396,1.2973765170316685,73.48568651509505,74.71014949341345,0.5302653452408533,0.6305509247174257,5.0,405.8042624946135,405.8411032771532,395.0816195454229,7.085428618577756,1.2385420731975043,401.20085545618616,410.2155966527599,-0.0002957430921475,4.485554815425473,5.0,2,,,,,,,,,,,,,,,
1787,2017-11-10 21:00:00,2900.296005022919,2923.603260634586,2923.603260634586,88.9467449539379,1.0325213356522258,2858.078427790447,2968.7515965758835,-1.3837000296903514,51.82266304468203,5.0,0.1387365920668366,0.141811272175397,0.1433453427975563,0.0107841715320453,1.024500603378105,0.1340591484143659,0.1465955290085352,-1.8438611573994803,0.0060785793646392,5.0,21.34485664816233,21.393245342078444,21.720534163809717,0.980906010410616,1.0501868211154888,20.6227621675695,22.01293534104292,-0.0931468127817966,0.6929220442669184,5.0,585.6085021546429,573.1360572877061,530.2763997867178,81.74275371289784,1.056263919318673,530.2763997867178,635.0393211711963,0.7625172560500891,55.91743384100516,5.0,78.59700667434254,78.63286526350109,78.11981272078111,0.9283074785376682,1.0062423835400318,78.02608093940331,79.20675014300146,-0.0858340118400623,0.5931527896600954,5.0,358.5941978536918,358.54107095192006,360.5616531654927,8.148360762688958,1.0105010668997958,352.9204882500878,364.4213797643022,-0.0436239588495507,5.646810160854898,5.0,2,,,,,,,,,,,,,,,
