,datetime,M_org1_mean,M_org1_median,M_org1_mode,M_org1_std,M_org1_rhat,M_org1_25,M_org1_75,M_org1_skew,M_org1_mad,M_org1_n_chains,D1_mean,D1_median,D1_mode,D1_std,D1_rhat,D1_25,D1_75,D1_skew,D1_mad,D1_n_chains,N1_mean,N1_median,N1_mode,N1_std,N1_rhat,N1_25,N1_75,N1_skew,N1_mad,N1_n_chains,D2_mean,D2_median,D2_mode,D2_std,D2_rhat,D2_25,D2_75,D2_skew,D2_mad,D2_n_chains,N2_mean,N2_median,N2_mode,N2_std,N2_rhat,N2_25,N2_75,N2_skew,N2_mad,N2_n_chains
10,2016-08-17 23:00:00,0.035512200005733,0.0357104845943585,0.0365240467178362,0.0008020156940976,1.013919327817408,0.0352444911814738,0.0360387724165794,-1.9790663049240744,0.0003783383929522,5.0,24.58722555576738,24.589845455388005,24.59458787420543,0.0525689860427844,1.0235498194689956,24.58234700044497,24.598160746419644,-3.59794447773916,0.0080561271372658,5.0,768.2751276633734,770.0686769641611,769.6327666641845,9.962891766681103,1.030576655454788,768.8044471722797,771.0924293708294,-4.703438886931579,1.062922652724751,5.0,110.96145550065545,110.77738241011616,109.39294911049136,1.1445123769936705,1.0102361720658568,110.08367930888228,111.65424532631836,0.8543819526221574,0.7416684842509795,5.0,884.3692116850093,884.4550066693079,889.7733403979498,9.8110353169543,1.0133464854375438,877.8984083496184,891.4638890682288,-0.0928985194231735,6.713006108642503,5.0
11,2016-08-18 01:00:00,0.0234599596380522,0.0240828453931108,0.027546683097907,0.0031475174430134,1.028871336189996,0.0216554289191946,0.026000341829961,-0.9052251304703628,0.0020908282074394,5.0,24.59318930746451,24.590347294307247,24.590347294307247,0.0632994530877344,1.0131918852018609,24.58491707550765,24.59800320888516,1.939366829264033,0.0059674388615533,5.0,588.7095132752313,588.8158425647504,588.8526957346328,5.342701147681556,1.0026058597462535,587.752451571002,589.6010853848306,0.6864261511051212,0.8901013104724598,5.0,113.51440436945818,113.45116840471027,118.15366721692718,2.500212955109593,1.0219730368860256,111.62247250143037,115.4092788616093,0.046754330920007,1.8829153625971171,5.0,859.4030235903567,862.9085469022339,822.0668824343498,23.777432065959164,1.027928370402475,844.4619655915759,876.0277188839541,-0.4544422370156042,15.51179728745126,5.0
12,2016-08-18 03:00:00,0.0009340916242685,0.0004436142408651,0.0004436142408651,0.0010784498683522,1.1930066075150143,0.0001959492804765,0.0012874557084746,1.98756886267696,0.0003021309425874,5.0,20.767179254940377,24.55971010103664,24.578704772359497,4.713753153664199,1.4716874880692097,15.888080210083109,24.58057413220428,-0.5973021050052314,0.0613298783242619,5.0,998.9948018583676,393.4582872184221,383.9221285915425,932.5676330256496,1.3079072716214408,388.9014881256388,1493.976825717751,2.1981833528633503,9.536158626879626,5.0,135.58770870368025,135.1284932127051,132.3834733146272,2.534625298056904,1.1957498912724869,133.7624011562002,136.50818270761013,1.1309121581047192,1.3660920565048968,5.0,528.6357775429269,527.9985365967959,550.7849833280909,14.565127411428106,1.2332981326947865,518.0195031892509,537.1671165030476,0.0149865861700801,9.5621800259961,5.0
13,2016-08-18 05:00:00,0.000831472909304,0.000463513585991,0.0016537544296125,0.0008992687496367,1.172266630133916,0.0001644775907437,0.0011836155445469,1.8061985314956028,0.000405579269529,5.0,24.514478098912424,24.49070363537172,24.43256146803065,0.2705452845637215,1.0439586948893569,24.367513023760825,24.686273969060053,-0.0740405669409116,0.1327829066155956,5.0,214.722223530084,213.59429163902948,213.06663632316588,5.149751978678852,1.036195271762243,213.0155082821317,214.4073170647627,3.0866413849207133,0.678174452477009,5.0,126.66485247909954,126.45945408151664,125.90157264151964,1.1940253792063578,1.0558513066403843,125.84461169376247,127.3664693053912,0.8341135482187251,0.701419387464469,5.0,510.75366545306986,510.169526949402,514.2959536360318,9.18925358544517,1.08236732631007,503.39156069247537,517.8761823797009,0.1406613906990867,7.023829009273754,5.0
14,2016-08-18 07:00:00,0.0998111131801649,0.1000265691936961,0.107596839806472,0.006836319887217,1.0259449985656528,0.0953292634271005,0.104381630709126,-0.3177119124699319,0.0045958393892448,5.0,43.82232976136674,43.789683868914686,43.19885793873544,0.7415635574446223,1.0333056717676532,43.28215209789828,44.33336016325245,0.1434038950645987,0.5228507253845649,5.0,386.5283306240949,386.4766045225975,386.4755571889214,5.27535124228065,1.0062949786100652,385.50033821761065,387.4290740561409,1.6946145312898464,0.9720961846281284,5.0,120.3195651729886,120.41425976303248,122.65420856359,1.6178569652837649,1.0394948904620076,119.39737578320312,121.30622459922316,-0.6826242424231402,0.9456967958245032,5.0,444.8058962268468,445.5072862654599,433.122183598236,12.25172456874204,1.0544741585008424,437.2882257493729,453.0720527977147,-0.1841263167622281,7.812507827472189,5.0
15,2016-08-18 09:00:00,0.31642429631193,0.3237388127883892,0.4235425243208474,0.0591151780742435,1.214836560767585,0.2827827289708492,0.3567770897409577,-0.504728721740618,0.0373917013862349,5.0,64.10510840904924,64.03751714252515,63.98479266642678,0.9923071074670208,1.0177570388830304,63.45773267414573,64.6909299142045,0.3718026666951569,0.6128347582168558,5.0,500.9893385377145,507.76612481796167,509.2259788039336,14.452662216888594,1.0792903965367373,500.1014652218012,508.8256770636153,-2.0381154834097543,1.5565580531662704,5.0,229.92250446839716,228.2514083210895,232.86460368176557,22.82185156101477,1.223513126097953,213.77873778848289,243.00772300756964,0.6420659825225544,14.625462500598816,5.0,125.49704522332271,123.2800592122006,122.39248081625804,27.846490971557877,1.285643534699772,106.0486903771923,142.23167988777104,0.247715137046234,17.98194128983667,5.0
16,2016-08-18 11:00:00,0.809408173326729,0.8025889898970708,0.8964093311097562,0.0544760452583117,1.0164415187475588,0.7715517645518631,0.8449733466098098,0.2471046651394121,0.0365935903501666,5.0,82.89098745541484,82.7916784727066,78.71336386486713,2.143127838798305,1.0265701266053662,81.3481345198791,84.33379191521195,0.2389666349476389,1.4835156660018782,5.0,464.2085365489535,464.2395985657644,450.4279115782269,21.715118250233267,1.024978339324033,450.42430410850494,477.93331050389935,-0.1033644279896723,13.811686987537428,5.0,171.65882165262076,171.2624979974775,170.8884958625796,1.9129778952685503,1.002895893069072,170.43605009044936,172.73080153551672,0.4695636693415084,0.985975619854088,5.0,228.5602620385068,227.75525037666972,227.30582368587167,3.903067628772019,1.0197853980554556,226.88404402619767,228.99319936709512,2.711287144334232,1.0254632105722408,5.0
17,2016-08-18 13:00:00,0.0555792254738067,0.033141025641194,0.2378448035091173,0.064763653614358,1.6727314597360394,0.0188724015704698,0.050468987649828,1.964768793084931,0.0152579345655716,3.0,49.54712816793245,49.57344248332011,50.47244058412596,0.7551063977631228,1.0189353058153727,49.013075752852046,50.17219540305686,-0.3281817921857018,0.5821012925288827,3.0,573.0686356070626,573.5630696164005,573.1984062057626,4.476705940841641,1.012817354769814,572.6835668328182,574.3648951124073,-1.703151260404398,0.8536300962121004,3.0,169.04313728638976,171.07986001224072,168.90028022130946,7.663364702463832,1.6903235000043866,169.94146397794444,172.67608130883596,-2.0531013039565256,1.343584557384986,3.0,321.4826367190695,298.9769703414458,298.3707294332134,52.74883701584545,1.7932757566110762,297.84428152157693,308.3197332090157,2.256748034152149,1.8102419030355463,3.0
18,2016-08-18 15:00:00,0.1829816787251487,0.1803948895453447,0.16063625202932,0.0292199241616929,1.186279861314443,0.1606839704774517,0.2019045986810754,0.5204335253967384,0.0197586375160247,5.0,46.87565690974,46.946744438270045,44.855721978340895,1.6807736928004051,1.081038200665045,45.90357476504601,47.74669978071914,-0.2010682092264348,1.018812562797244,5.0,844.0123616959361,838.6058155490451,894.7975816951093,71.56513333931196,1.1161671435204283,794.6935133050836,894.0901768879578,0.780309258177999,48.632957239967936,5.0,168.32415013195674,168.12349127689464,167.85020882657275,2.457029774040336,1.0568656529097211,167.3911324973746,169.36300209492265,-1.6155627006483055,0.9171821938356288,5.0,415.1635271360017,408.7844537875991,408.0616984310714,16.53460529354187,1.101176367343148,408.0616984310714,411.830113391374,3.418844055348289,1.0528015505359465,5.0
19,2016-08-18 17:00:00,0.0582971080319248,0.0578528588167831,0.0479645084109371,0.010500713825966,1.0109016580354493,0.0507119529743576,0.0654203877150159,0.1658597927490433,0.007343055265121,5.0,41.14481328169096,41.15694795664657,42.45963478904136,0.6785917864978209,1.0079588665026,40.640318591875136,41.62954257023053,-0.0721869030606143,0.4942807773277806,5.0,552.5797495737086,550.7828961228442,550.7587504782847,10.409506271460552,1.0207589032723414,549.883248013426,552.0243088042564,6.835858872810919,1.0813349003636858,5.0,129.03686145552894,129.21395929257983,128.77283018644246,1.4197183173861223,1.0023231926231615,128.21099974544344,129.93173442932255,-0.2818693032389983,0.8269709546741808,5.0,615.1661852649131,615.5948535446907,616.2965682800963,3.871365932998371,1.0130935592438572,614.6190153751777,616.4478048920759,-2.8787180744858194,0.9079810540773678,5.0
20,2016-08-18 19:00:00,0.1686929785999846,0.1875248561621457,0.2021615006274385,0.0603937313921219,1.1181624332650648,0.1369953189106634,0.2139650380549756,-1.0608156325236138,0.0301492842476836,5.0,61.426611908540494,61.10426813721356,68.90983843958328,3.644675196283438,1.124823164539574,58.63254034779854,63.66413093897113,0.3510746802175408,2.476051196193488,5.0,317.2954029383607,311.8795576914121,210.50000235179087,57.026323078599646,1.1000863157062482,278.64573396668425,357.0223649459281,0.1774147257605598,41.41741384394504,5.0,151.01226086922,148.34144098426128,141.45124090553844,7.87359707514557,1.0999310849797714,145.0773802382392,155.10450483221882,1.1125179827322291,4.315347953591015,5.0,490.7566858656804,506.7601353813608,565.4555623737973,55.32978120441643,1.110668856272319,457.6843209724378,533.4382547958538,-0.7744838920562552,34.4980667877814,5.0
21,2016-08-18 21:00:00,0.139343077282483,0.1356201910866305,0.2739850916446527,0.0667222572221712,1.2663320540020706,0.0927840355929994,0.1820033890137319,0.2634454966559515,0.0440993749260274,5.0,56.27562908799461,56.27224987021805,46.90716751959426,1.7542010050398316,1.033312538083917,55.27565913552141,57.302214914339736,-1.2513634807778566,1.018737534409084,5.0,537.6048666476493,533.4115102427962,557.0225678756453,41.89701247484538,1.045749114445471,516.0425468920907,555.3171300402834,3.679142781896048,19.344358324239124,5.0,196.15629037101672,195.19507036544988,175.50454260934114,12.322266701753705,1.2531407611963237,187.0240938961012,204.05188205990348,0.3852339989690952,8.583722962194742,5.0,254.0893106223772,253.2650631344091,334.5183051387174,38.00041792665113,1.2940969790973589,226.89279300960555,279.6301530042306,0.2240431888753671,26.37227012480355,5.0
22,2016-08-18 23:00:00,0.1119324869726521,0.1121056730290498,0.1306511637377319,0.0087870650166226,1.035637316947913,0.1061516738028181,0.1186530033726075,-0.197636844112753,0.0061886412430034,5.0,38.262955111926814,38.24821174298189,39.59939244545824,0.6430915495045096,1.033421606962149,37.74167940847276,38.74439554795162,0.1837666077010291,0.5029796628395076,5.0,667.3141894183979,667.4055876647963,667.8131190132964,5.502750815198014,1.0100894738752189,666.2807999925988,668.3624579410197,0.3133688283392665,1.002898174108395,5.0,148.16111216391772,147.42823519736191,143.04511482122834,3.578002405065788,1.0232547399505894,145.50210718960972,150.41415915178007,0.7773775096045139,2.4457199631233664,5.0,416.43313461793394,417.2376777374677,430.9578896975694,15.512946429010505,1.020297427274772,406.4230146511503,427.8886915805215,-0.3275572494752046,10.814531443870806,5.0
23,2016-08-19 01:00:00,0.4968840216397066,0.4938236216098498,0.4993075204454563,0.0192983532022055,1.1749528085104353,0.4911863339257326,0.4993075204454563,1.374235991882937,0.0054838988356064,5.0,71.3252098611037,70.81849875158015,69.97007679217585,1.6149748074421408,1.329090993535458,69.97007679217585,72.32722105146857,0.4501281547703338,0.8484219594043054,5.0,444.5593283014681,443.2566566990493,471.0259025014786,30.206791754423683,1.3914763422553085,417.4258797928173,471.0259025014786,0.1327823782295454,25.83077690623196,5.0,167.7822550470589,167.77939560220983,167.80759150237574,0.3208064260869551,1.0021710351741888,167.75650802180488,167.812608513451,-8.815406995860748,0.0281959001659117,5.0,336.1867933580165,337.8693801809672,330.75446069176746,8.796481369120354,1.311108560790924,330.75446069176746,344.1910036196482,-0.1653321031492634,7.011706455137414,5.0
24,2016-08-19 03:00:00,0.5261990606780486,0.5240165432648299,0.4580740449677518,0.0418212421580112,1.811449198531074,0.5044165304267236,0.5502890507246077,-0.2005016166489569,0.0262725074597777,5.0,79.51025165413965,79.58658765240503,81.58593978798427,2.73290288387433,1.579136333320304,77.52567498202178,81.58593978798427,0.0058792721820914,1.999352135579244,5.0,351.792084444714,352.04996135859795,314.136989935886,27.99278512227701,1.920666488501008,327.6150613121509,382.2761374175968,-0.0278131188587575,28.092038413156786,5.0,170.57014943808372,170.58183471268617,170.5918918873821,0.3489332862346866,1.0156194231174136,170.56703209146653,170.5918918873821,-0.3217458233750645,0.0100571746959587,5.0,340.99786065367005,341.4621745091743,343.4934886812285,5.953554903812655,1.1986326259843236,340.0303516664959,343.3277778153659,-3.184885718599375,1.865603306191588,5.0
25,2016-08-19 05:00:00,0.1164356513428822,0.1118663343121235,0.0855574392753727,0.0373219235374956,2.002394163983356,0.0855574392753727,0.1432091561116271,0.6248317677050653,0.0313428217995036,4.0,65.41980982299297,65.39791284905334,65.39791284905334,0.1753743185248706,1.2480150279583755,65.32887460866765,65.46642133598809,1.821116978187455,0.0685084869347463,4.0,547.1124015121247,537.7048977220026,536.1124487930749,17.84220141715396,1.810047452285804,536.1124487930749,565.1580735315199,-0.2543096496558403,18.25876667433397,4.0,170.6257993578185,170.61422711565842,170.62592968390686,0.3976279806304657,1.0429943253056757,170.57973778427453,170.62592968390686,4.7031456325217365,0.0118150169346336,4.0,374.0789182115656,373.0031011881889,370.9798470002161,5.030351228417521,1.3420940710152152,370.9798470002161,373.9599173361466,1.2512245669043978,2.023254187972725,4.0
26,2016-08-19 07:00:00,0.1242532037751892,0.1269376627439531,0.1303008828401342,0.0475526270129073,1.3669788492948918,0.0891035432685058,0.1463003739030313,-0.0554085471648595,0.0333004831473524,5.0,59.40533141882909,59.53440099684149,59.79187176306368,1.3823644491828206,1.2892930412453067,58.57174733972272,60.46486261656122,0.089313546651476,0.9626536571187644,5.0,684.5683107505351,679.7843063734063,705.2425297482455,30.183399621706403,1.3130248601300665,661.1874436130989,705.2425297482455,0.1117532167109342,23.990317415676486,5.0,170.58415022865643,170.60071323499253,170.64003348204247,0.5061586280546759,1.0090472489290925,170.57079531689797,170.64182216363832,-2.402427311831095,0.0393202470499431,5.0,384.9686048253098,385.1163365320919,383.051760179505,7.912635959457194,1.2463718257895926,381.0653759497784,387.4242329010419,-0.1285037082484965,3.2495735336522102,5.0
27,2016-08-19 09:00:00,0.0222651381427467,0.011432184441195,0.0187650929053168,0.0253330624289273,1.339566649074189,0.0039741481764444,0.0264248988672011,1.4206224290303575,0.0074580362647505,5.0,65.46320214577935,65.39618006103221,65.41989075414739,0.3658127439736416,1.0315192484899305,65.34791098218399,65.42248376621309,5.307275703084315,0.0305419111521558,5.0,751.7808737072596,753.2789186424591,753.2789186424591,15.5619457433882,1.1505859891076573,751.7507833062009,754.2338403011183,-1.186744259048939,0.9569215647920828,5.0,155.2376763494267,155.94779418847696,157.4643924909193,3.328852869908664,1.27180374827991,153.93959010386467,157.4269991495637,-1.5206745422332135,1.5165983024423326,5.0,607.2613317737024,602.7493264447498,601.1244023991095,22.18148002099437,1.3203033306678709,588.7722359207092,617.9241524422752,0.3827008885081666,15.174825997525318,5.0
28,2016-08-19 11:00:00,0.0270398611122646,0.0179247616333917,0.0734524168613716,0.0272586626799014,1.0161769875485671,0.0069306267112451,0.0377666575065813,1.609667634655327,0.013297977601954,5.0,48.4664559639277,48.43823974844689,48.11628951233374,0.8587911644154707,1.0171708133671278,47.9354317123113,49.01167246068188,1.095714708392044,0.5425436078379064,5.0,517.7825272304568,521.3637769984454,522.3056035199581,16.834947357548387,1.044960938501352,519.8626952985647,522.407396489074,-5.20384954243806,1.1468573458713536,5.0,118.03102605544986,118.17242962068715,119.91797828728124,1.3227294562607053,1.0376429430746807,117.19989835696144,119.10764171432004,-0.6237753615390831,0.9463614534648171,5.0,1096.6679774991594,1093.0354928348197,1073.781182154667,31.615731585605893,1.0390958846508125,1073.0789215617524,1114.7177830140165,0.6908265931777982,20.620882123349247,5.0
29,2016-08-19 13:00:00,0.0346715710782879,0.0229883490390994,0.0735488684846268,0.0281777151577283,1.2915347211688912,0.0114633541893232,0.0541050967137333,0.8679599289804025,0.0149089433128907,5.0,41.144400707435175,41.22107110394431,41.72453327768954,0.7005142505835158,1.300136671986852,40.567485944499154,41.72436479456559,-0.4477449266587034,0.503462173745227,5.0,626.8318016238774,625.0958472523649,624.1265525500463,9.541607123209674,1.0374172614412165,624.1265525500463,626.8418891920644,5.887787723140648,1.0369023730147546,5.0,129.8410311197053,129.81574931965525,127.08503143074884,2.197324937386692,1.1841580157561864,128.4516155843102,130.9679098089897,0.1448895653675448,1.1521604893344772,5.0,846.3998969825105,839.7134404740584,883.5258773566005,36.04132329818704,1.1781947723891295,820.7645160821833,868.720132392877,0.6829258121159768,18.948924391875156,5.0
30,2016-08-19 15:00:00,0.0331717926278886,0.0340771730589103,0.0354048072686663,0.0037961181204262,1.145829157135085,0.0308526545154107,0.0354048072686663,-0.5383363973575078,0.0026872699556557,5.0,27.92467216319749,28.067682989733022,28.29616409051805,0.5440963959968114,1.2247370264776387,27.465541364686445,28.377422326779296,-0.2252835677172268,0.4491909617395571,5.0,557.1946962472263,557.0786797047843,557.0786797047843,5.2896989715199325,1.029949257862082,556.1294711954445,557.6594695750671,4.483867548922007,0.7585188709369959,5.0,103.09562587978606,103.07357798453305,103.07357798453305,0.8037766827230574,1.1166704131275058,102.63665694272724,103.4905056653826,0.5051830815494398,0.4178339318159771,5.0,1339.5933324072223,1340.3124091238928,1330.7439964914197,22.17983016527048,1.0965131135205188,1330.7439964914197,1350.988599191728,0.0121026586425125,10.676190067835025,5.0
31,2016-08-19 17:00:00,0.00159211391741,0.0013722353550341,0.0036554401629346,0.0011212357617106,1.146440280508169,0.0005289506959095,0.0024456845401135,0.3567499348180316,0.000892698161655,5.0,16.908322498192593,16.964726096928047,17.115752962040695,0.3202943448761616,1.0586665673273057,16.6473900464722,17.13544849375255,-0.3663388307052785,0.2377250624013989,5.0,243.11593768878865,242.9443075450432,242.9228111344405,5.03536021871972,1.0226568718895923,241.73291940938915,244.21836952346425,3.5159700616500107,1.2113881356540617,5.0,81.87320444297208,81.94597407473348,82.21872534381781,0.832700796927924,1.0312137379369055,81.31872257626706,82.40925321782414,-0.3499546224318613,0.5058778787696099,5.0,2903.7243339836155,2900.5358431430723,2900.5358431430723,27.572414656894345,1.0322747408684916,2892.0322545986724,2916.860384356645,0.2804023138551411,14.468599759668905,5.0
