datetime,Rho_org_mean,Rho_org_median,Rho_org_mode,Rho_org_std,Rho_org_rhat,Rho_org_25,Rho_org_75,Rho_org_skew,Rho_org_mad,Rho_org_n_chains,Kappa_org_mean,Kappa_org_median,Kappa_org_mode,Kappa_org_std,Kappa_org_rhat,Kappa_org_25,Kappa_org_75,Kappa_org_skew,Kappa_org_mad,Kappa_org_n_chains,D1_mean,D1_median,D1_mode,D1_std,D1_rhat,D1_25,D1_75,D1_skew,D1_mad,D1_n_chains,N1_mean,N1_median,N1_mode,N1_std,N1_rhat,N1_25,N1_75,N1_skew,N1_mad,N1_n_chains,D2_mean,D2_median,D2_mode,D2_std,D2_rhat,D2_25,D2_75,D2_skew,D2_mad,D2_n_chains,N2_mean,N2_median,N2_mode,N2_std,N2_rhat,N2_25,N2_75,N2_skew,N2_mad,N2_n_chains
2018-08-10 05:00:00,1673.2574476556765,1664.7302604634829,1722.8635227081102,78.44752424713347,1.0175120794483556,1622.9847628632451,1709.9139495492175,1.6854481307410814,43.57070231346938,5.0,0.08948339248257074,0.08942401492460945,0.08490353917693232,0.01407268019488184,1.006104579392263,0.08055772077855335,0.09834944265865904,0.038495278724348665,0.008896001735660103,5.0,100.00122895978345,100.00464518424067,100.00787181024081,0.009936775154399932,1.3108952221709147,99.99149802601968,100.0110616426437,-0.44038113785855443,0.006744412979301728,5.0,151.44660235966592,152.75863857535347,152.45324004245444,4.902888473647106,1.0254549181643524,151.29134348386899,153.59851566754529,-3.30020888881511,1.027243704441048,5.0,129.95562863172117,129.95717797236352,129.95717797236352,0.007692257073681552,1.3930966676168963,129.94978926097804,129.96134686080654,-0.17012459774065802,0.004168888443018659,5.0,2663.6611097130226,2662.368593849222,2675.5594379529625,32.26225428662552,1.0041119575275157,2642.183733502221,2683.6734118209133,0.11316758054536483,20.464743922441812,5.0
2018-08-10 07:00:00,2219.206878176437,2218.4244998720737,1930.7854420581991,196.93524931323384,1.01111599041786,2055.8354206064087,2384.8019120248273,-0.07171310963687122,164.30243112742437,3.0,0.13689774200247964,0.14110832293484246,0.14765557714577845,0.01290404834381497,1.004586869465354,0.1317073050557093,0.14640741813015898,-1.5789887813929688,0.006053465998155705,3.0,10.318123956811425,10.293205991668522,9.969680053498237,0.3262824249590694,1.009164194766052,10.092646982180538,10.505029980799991,0.4422225849415679,0.20272218594464064,3.0,32.60344984665547,33.82753564440765,35.14513896202035,3.38398712914781,1.0148969181181093,30.285177355031863,35.222995384073315,-0.875692998056089,1.8600678327371085,3.0,129.96005934795105,129.95845971145877,129.9626546125273,0.008261342850950912,2.2964723693112243,129.95122269579767,129.9626546125273,0.560583457402735,0.004194901068530044,3.0,2312.9927872890494,2311.130564873982,2296.0697316420014,22.6730599167979,1.0037270937741756,2297.2786874870917,2328.190604762606,0.22871250866887363,15.060833231980723,3.0
2018-08-10 09:00:00,2438.207349388228,2456.6077137226152,2456.6077137226152,211.38750823736495,2.701312494113922,2447.430929812661,2457.137990354131,-0.06859634709159858,9.176783909954338,5.0,0.06383529251975113,0.05462980605405034,0.052147565082439284,0.014028100670199299,3.2648527949688164,0.052147565082439284,0.08246053642031315,0.6106887154524724,0.0044733240586485035,5.0,100.03824001261842,100.02776052198399,100.00309841645591,0.10211181530140669,1.3906437636368258,100.00309841645591,100.03594117382306,0.2825064132716392,0.024662105528079792,5.0,474.92777603183606,482.96714937804165,482.96714937804165,37.35810022374961,3.7758414543626837,444.2299805122773,493.68191925127365,0.19159349596744865,27.757068788532706,5.0,129.94383618995002,129.96991515106748,130.00493475875032,0.10512122397412058,2.187812076946179,129.86687961010796,130.06834983985127,-0.15017701775141715,0.1030355409595245,5.0,1920.850278531089,1904.980509005779,1810.9827416435205,119.60304710586534,3.3717861131458324,1810.9827416435205,1941.0396736231542,1.2031658477893519,93.9977673622584,5.0
2018-08-10 11:00:00,1612.463005953297,1604.2401701451972,1518.3132574399626,96.75955397017145,1.0261273015445853,1535.0970253212126,1673.8110836520223,0.5313665897224169,69.39892100968041,3.0,0.06142370125118565,0.06112831826855512,0.05518015948758764,0.006602988808177115,1.007800041969549,0.05621602274163395,0.065999170461899,0.34582080917824876,0.004896137742349767,3.0,40.6587925466573,40.65868297769015,40.94998857265928,0.7522528318981994,1.0065853378231207,40.12521045176257,41.165210808146526,0.08240240693420792,0.5195377333851354,3.0,495.51746440992014,497.67421454220863,499.3726050247252,11.045774733908784,1.004395492118518,496.3264417252573,499.0988231769397,-5.018849960065557,1.3998189539475447,3.0,129.95362583592367,129.95546609645768,129.93606525300524,0.010844843065431004,1.556732755387087,129.95027306557665,129.96523802361133,-0.5086378785296988,0.009771927153650495,3.0,2711.891932575006,2711.288255149533,2706.192486586306,26.67975022602658,1.0030588875544861,2694.0016850517873,2730.5552818248084,-0.1736959346112127,17.93646712044665,3.0
2018-08-10 13:00:00,1875.1916920117922,1891.090545047454,2003.0305097328578,125.98122847697466,1.0156728133617918,1796.8783408659463,1962.1247188179482,-0.5267846400943514,82.32627887092985,5.0,0.13907919243516673,0.14088946042649064,0.1471093842356268,0.008035110825818103,1.0069966176070548,0.13376572967488992,0.14574821331770707,-0.7458107927419882,0.005612328660011573,5.0,19.823405421118235,19.78513220981091,19.12575900550231,0.4945302265534021,1.0088571385014544,19.454917012751718,20.142355791811934,0.6278163444185447,0.3411326839491551,5.0,290.8743488155578,292.7664043569656,293.35350177204185,10.747236295520432,1.021203088420826,291.4334388389067,293.76118874617987,-4.197003952746572,1.1419880941238603,5.0,119.43444680864525,119.4295152066085,118.73534808385422,0.8981197057231963,1.0145154858190988,118.82238873907104,120.04962340214078,0.018113925152165096,0.6152479873531576,5.0,2164.096449616297,2165.150166939288,2171.89672064858,23.621094621003486,1.009821646201341,2148.4993351092367,2180.9932346538862,-0.21974445201676138,16.169223863908883,5.0
2018-08-10 15:00:00,2983.5521414604395,2981.8432231171523,2995.4161259619364,11.093282369662289,2.006196182682106,2972.3021978059023,2995.4161259619364,-0.30795549756005647,11.071607480124385,3.0,0.06673036762046299,0.05593215502007925,0.054615214861384716,0.01565169361349017,1.7199605055349119,0.054615214861384716,0.08483488473860333,0.8958817471147354,0.0013169401586945323,3.0,102.4323616851033,102.43050050340177,102.01049041659864,0.6054695460785636,2.51758305757805,102.01049041659864,102.91885397025261,0.16994551675822273,0.42001008680313134,3.0,859.0488183111632,862.852824579424,866.6341633223518,16.625644014209897,2.114749475818223,845.1813782576816,866.6341633223518,0.14428943493785432,5.174008286058552,3.0,116.18826087058395,116.06227662054472,117.0022827636268,0.8262845170840781,3.670369208843428,116.04106427686285,117.0022827636268,-0.8401567468976124,0.9400061430820728,3.0,951.7837247052719,949.9714332623689,935.1294731640679,19.824058973272827,2.5538996230946007,935.1294731640679,968.4204242980396,0.20836664268845603,18.346591625737915,3.0
2018-08-10 17:00:00,1475.4565359513101,1488.2202132081559,1573.461134126426,132.95111179679577,1.00919034308871,1389.0931176709892,1572.313123823102,-0.3761797739033005,89.63074145004589,5.0,0.12826096180656585,0.1314692142563523,0.14907423191278274,0.016494293447060316,1.0197634423279534,0.11761007346790349,0.1421458852522807,-0.8530435873139154,0.01171765133315833,5.0,49.376524122211094,49.35443067423859,49.95047325905074,0.8342576460083035,1.0040902217005474,48.80206616397841,49.93395262815402,0.14290395085954907,0.5644498274946415,5.0,305.77593119762435,305.73935486782784,305.7838350121782,4.384817590935599,1.003321451612664,304.7763414754371,306.6375946958816,0.5645724450609285,0.9415139000223576,5.0,129.9583392875609,129.95565809670146,129.9519661775135,0.008340817291303442,1.2712406454391878,129.9519661775135,129.96245951438675,0.7174235266857457,0.0036919191879576374,5.0,1840.3388560992494,1845.8425274327371,1766.0468528417184,39.438907826514985,1.02882686680864,1817.4654595102966,1866.437966314224,-0.33616023258661226,23.579894412968997,5.0
2018-08-10 19:00:00,1372.0570776600077,1388.8736157683047,1540.272093397046,116.3623563993647,1.005014136564531,1292.98859511432,1463.605774153754,-0.5823381753788694,84.11362759912004,5.0,0.13087074043968572,0.132409063201501,0.14857539204664122,0.012509943534226924,1.0044349261749612,0.12272599620805874,0.14106900907734163,-0.6286925788176289,0.009170671150172865,5.0,46.94670835704298,46.93913613128414,48.12001329754653,0.813868967916564,1.0014403956115223,46.36899528428867,47.522486733052105,0.07164035169804522,0.5735693752685265,5.0,264.79123931483497,264.673799132173,264.84124709744685,5.1757638259254035,1.006779589077941,263.66519347440146,265.7186246755597,2.203251744870522,1.029950729310599,5.0,125.2658418182842,125.26731384413829,125.2721443195457,0.00877725145494047,1.5251898361388423,125.25841116782506,125.2721443195457,-0.12474085066563642,0.008032439900901522,5.0,1920.2279046446142,1919.4622651459367,1942.886561283097,24.851220965970498,1.0114860314900351,1903.2266150116413,1937.1730994889542,0.06820466784394731,16.766341629563613,5.0
2018-08-10 21:00:00,2876.5636864244325,2871.5788403123165,2838.8219614835552,50.28008230316781,1.0193042154403962,2840.1814518389388,2910.6979617786537,0.1583092906954586,35.29679401069234,5.0,0.05351967808414716,0.05235888446410602,0.05081525058666974,0.0038451969688623956,1.0173002168821799,0.05090018430907917,0.05483560718444101,2.6052778465398245,0.0016815709777477164,5.0,36.22771662379377,36.4253077678551,32.99664791984486,1.3756548769033126,1.076663159943538,35.59062000363308,37.138085161796724,-0.7445675790204394,0.7613000157025525,5.0,374.63639276330235,366.0463564525196,507.65560574020355,51.82396461065114,1.0787228245254947,339.94331385372743,391.58466080611464,1.1242615903485562,25.678562017490037,5.0,129.9549442040444,129.95577915043867,129.95577915043867,0.007682380406169753,1.2955155766454247,129.94894521907636,129.95867958842183,-0.5645145693995386,0.006436697376045686,5.0,1365.190975428378,1365.834935512587,1381.8584418617727,13.704209449404384,1.02169283659759,1355.8284164887914,1374.464281875072,-0.10705713001947512,9.204115710398582,5.0
2018-08-10 23:00:00,2883.6133119765454,2866.8548366759987,2782.380531789384,79.2033867951049,5.082113349249188,2782.380531789384,2963.563337869663,0.002844416991214329,84.47430488661485,5.0,0.08167572228575953,0.08538338014688936,0.09117763375131634,0.014818489825360008,2.8738254189782086,0.06646524245937556,0.09117763375131634,0.09119621660871413,0.009284681950021814,5.0,42.72400697587531,42.67285590719401,42.61348049755464,0.10873465830064297,2.64981245448618,42.6317385175794,42.79997645660854,0.4875671022593389,0.05937540963937238,5.0,324.96580780098503,321.67436156286465,364.2823925369807,22.992564145713057,3.929983737784128,302.48957266836874,338.85179977849117,0.6624433479693126,18.03983557699081,5.0,129.93660663510073,129.95767442409536,129.98130139836346,0.11931388397916297,2.5465860316727444,129.9124267328099,130.02445100694695,-1.0947456263248567,0.06677658285158827,5.0,1233.6149866325006,1237.317289643194,1237.317289643194,18.571821731459515,2.257987129502618,1214.8904126878833,1239.5030772600612,0.2925783431346625,22.426876955310718,5.0
2018-08-11 01:00:00,2962.4138763633086,2968.694762300139,2967.708792991108,21.94055212399358,2.010163047602863,2967.708792991108,2972.9802700579785,-2.16914844528202,0.9859693090306791,3.0,0.07031252917704041,0.070153023092846,0.070153023092846,0.00397221731720806,1.3166081756744177,0.06921258682734449,0.07232994674098188,-1.4416090274119178,0.0009404362655015125,3.0,42.76243135713053,42.79632911647625,42.828418599960884,0.10021823762624348,1.2904323283344419,42.65798929512737,42.828418599960884,-0.4715452583698109,0.07283849450173108,3.0,635.1772457571832,661.8876948551847,661.8876948551847,41.957215041434054,2.8845669186792424,581.9684581313621,661.8876948551847,-0.6412385365942577,15.87699352633183,3.0,129.87840316010187,129.86166030000163,129.86166030000163,0.08362935343832115,1.5216669459455954,129.86042090132565,129.86166030000163,1.034227982171057,0.0012393986759775544,3.0,798.6957032991014,796.1277159566957,801.5929005787402,6.832683113128137,1.641847398455806,793.6274929715016,801.5929005787402,1.385516064685295,5.4651846220444895,3.0
2018-08-11 03:00:00,2995.9255848269718,2997.204593253214,2998.9565113070726,3.158252280083464,1.2765748702035487,2994.7666252429995,2998.3668250286682,-1.0193760601792814,1.7519180538583896,4.0,0.050470783159997756,0.05031361546691695,0.050168412008617394,0.0004889506429214728,1.0053446174956095,0.05013386268192249,0.050623408741923615,2.2591571950104625,0.00020607626693560505,4.0,41.41893723239192,41.35316244872157,41.209290508574796,0.3405045999919738,2.197350392640429,41.16687797815809,41.76185357001612,0.46051965015864965,0.2833629524867689,4.0,932.8406837298888,935.7829482462624,947.0128987901539,22.649045780108942,2.1595789894159143,912.5824716698884,948.3255410063217,-0.4123611863539034,21.088931980462462,4.0,154.43163758813213,154.2147324852377,155.03611672697212,0.6948988251288423,1.4463212727525774,153.85324984010538,154.740353983092,0.6263792408798936,0.4797968202724121,4.0,285.3533360452923,286.32858570555334,284.10551844635495,3.6532686159610575,1.4434583066970923,283.61560499677046,288.32828118935873,-0.6677963776752048,2.4264213790788745,4.0
2018-08-11 05:00:00,2923.431346670654,2940.2475795696523,2957.9188986709573,64.08153634370557,1.2827113318835197,2903.0423666973243,2959.4718967503186,-1.2972253610814108,29.933190501644276,5.0,0.05886012571361419,0.056937808248867725,0.052896283943141345,0.006394105276189501,2.8838645024561904,0.05511699804940106,0.06002699436091884,1.3403684164119904,0.0025145372038009248,5.0,40.94865716272303,40.80638514271542,40.53053803312772,0.5024076835931789,1.4639310854641834,40.53053803312772,41.48975333575496,0.8940458451620782,0.2758471095877013,5.0,1258.7740950831658,1264.5559439702174,1276.8901564525147,25.675661100496885,1.4516533611419646,1241.7701451345251,1276.8901564525147,-0.7119285759137352,12.33421248229729,5.0,149.31663476508137,149.21988488735425,147.50617267587486,1.2446312273662763,1.3788158900341896,148.85198410333857,150.2219049623114,0.12223639421051631,0.8840614876319535,5.0,222.6405318245857,222.41555889999614,228.42328115864194,3.9604085077909503,1.4245940203977494,221.1268244230441,225.97432982396364,-0.8944278504698051,2.0542121620425178,5.0
2018-08-11 07:00:00,1539.5735756828744,1573.6047840964902,1634.4458460470103,192.53576790216246,4.011089940757794,1522.5156419293448,1634.4458460470103,-0.828952113206573,60.84106195052004,5.0,0.11785689919359757,0.12661442849417254,0.13984200385818288,0.028380485938303387,7.3874593340597805,0.11399420415549925,0.13984200385818288,-1.1005341073407418,0.013227575364010341,5.0,42.9452450459859,42.679267060934045,42.025972194670466,1.0377588640975572,2.90340779224975,42.32649643453111,43.17409135920273,0.9960469418748397,0.49482429826868213,5.0,1527.7812910240752,1525.9438895353035,1548.9200365562479,33.90359635507604,1.3547793273644535,1504.7895492794723,1550.300401439457,0.0077028174092222184,22.97614702094438,5.0,125.45145644047516,125.55823704621834,125.55823704621834,1.0336182027606116,1.497551787736444,124.85965622630485,126.21863418252772,-0.23994308269325978,0.698580819913488,5.0,291.57919980376016,276.3971967421159,273.85421899479655,27.18720571828635,5.63053397220597,274.51921457206396,287.1433792801049,1.3574856705641678,2.5429777473193553,5.0
2018-08-11 09:00:00,1542.991924693969,1529.3440159288002,1555.266914961861,85.30300519744561,1.19739533792882,1478.9636303713498,1620.6982820503615,0.12404846539374219,60.93136678751648,5.0,0.1489388551058784,0.14920744903329541,0.14938003734032337,0.0010500454519559684,1.018103893575158,0.1485900642942147,0.1497048538377463,-2.0197683573004706,0.0005267537019961743,5.0,7.764897857524075,7.762167084930385,7.826415322508058,0.16719396420809862,1.0339029537591597,7.641489896243565,7.892659976224622,0.030216089131428984,0.1258362413444516,5.0,1875.360992060098,1876.3655556224646,1875.8475245536129,14.883327000046794,1.0141838697739503,1874.5932140464408,1878.3865136806508,-5.91788386695892,1.9679440688826162,5.0,62.1181876966308,62.268169326169,60.88736428906289,0.7607568829825038,1.2454362134556876,61.4398996207088,62.65735027109381,-0.11195724601737987,0.6262665180005769,5.0,1388.4693934365139,1388.6377135699986,1362.3168615020616,12.456179513595588,1.1856387033975626,1381.385834584811,1395.9259356943082,-0.02320667399615838,7.251878985187659,5.0
2018-08-11 11:00:00,1062.3706000690029,1051.3027655366204,1081.3716328834116,30.72304559135911,1.15457182804582,1046.0175831384904,1081.3716328834116,0.32875373913876366,30.068867346791194,3.0,0.1496643279623801,0.14979791644090995,0.14983886608413088,0.00029406312705443827,1.0960440311786286,0.1495710782138949,0.14983886608413088,-3.4360304116323945,4.094964322093331e-05,3.0,11.039133784101093,11.021239354679903,11.021239354679903,0.1995441872374094,1.6968314949004977,11.003696618667945,11.050514630265857,0.4926505925732278,0.01754273601195777,3.0,1774.0101909503476,1769.7984381429922,1699.5841872424728,120.49601216609221,1.6754436628131766,1699.5841872424728,1804.7598552581314,2.0027205782927613,45.964806066767096,3.0,80.9444365104371,81.05400382254457,80.52648915078343,0.5449462316345479,1.2492611866718182,80.52648915078343,81.23035674090423,-0.4239507921705766,0.5275146717611392,3.0,986.1473758010271,985.1246991922995,990.9803650760201,8.109150079945692,1.156079228228022,983.6552393307048,990.9803650760201,-1.0814306819365058,5.855665883720576,3.0
